today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.00095, kiei(I)=0, kded(D)=0.00045,signal, mad_pitch, multiplier
Thu Sep 26 22:13:43 2019,7635764,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5522,1230,0,26,10,-10.3717,-0.0766145,0.679953,-0.137285,3.53003,0.0457616,51.3,32.9906,-2.07422,-93.7509,2.13999,-16.9281,1.53137,-15.3967,-0.00778289,-0,-0.0842103,-0.140839,8.05168,0,
Thu Sep 26 22:13:43 2019,7645765,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5522,1230,0,26,10,-7.97269,1.1971,0.177171,0.0500185,3.54706,-0.0244772,51.3,32.9906,-2.07422,-91.2731,2.42159,-19.5506,1.64403,-17.9066,-0.00957841,-0,-0.0850507,-0.140839,9.94169,0,
Thu Sep 26 22:13:43 2019,7655766,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,28,12,-8.8777,0.770933,0.766145,0.116,3.42467,-0.0276698,51.3,32.9906,-2.07422,-94.9325,2.74313,-22.2268,1.77911,-20.4477,-0.0113908,-0,-0.0858523,-0.140839,11.8495,0,
Thu Sep 26 22:13:43 2019,7665767,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,28,12,-11.0421,-0.881066,0.426168,0.283084,3.49598,0.106422,51.3,32.9906,-2.07422,-92.2103,3.00918,-24.9441,1.84291,-23.1012,-0.0131715,-0,-0.084348,-0.140839,13.7239,0,
Thu Sep 26 22:13:43 2019,7675768,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5538,1230,0,26,10,-9.21289,-1.57538,0.565032,0.101101,3.57473,0.00957802,51.3,32.9906,-2.07422,-93.5097,3.2731,-27.6881,1.8923,-25.7958,-0.0149577,-0,-0.0846094,-0.140839,15.6041,0,
Thu Sep 26 22:13:43 2019,7685769,925.669,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5538,1230,0,26,10,-7.67102,-0.344765,0.804452,-0.119193,3.49066,-0.0266056,51.3,32.9906,-2.07422,-95.9867,3.58367,-30.4485,1.97497,-28.4736,-0.0168033,-0,-0.0874207,-0.140839,17.5468,0,
Thu Sep 26 22:13:43 2019,7695770,926.408,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5526,1228,0,26,10,-9.12191,0.6608,0.134075,-0.0755599,3.47789,0.131964,51.3,32.9906,-2.07422,-90.8422,3.8738,-33.2146,2.02361,-31.191,-0.0186338,-0,-0.0867098,-0.140839,19.4737,0,
Thu Sep 26 22:13:43 2019,7705771,926.408,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5526,1228,0,26,10,-9.13148,-0.47884,-0.861913,-0.00319267,3.50981,-0.0468259,51.3,32.9906,-2.07422,-84.6079,4.15114,-35.9621,2.04824,-33.9139,-0.0204528,-0,-0.0861645,-0.140839,21.3885,0,
Thu Sep 26 22:13:43 2019,7715772,926.408,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5396,5534,1228,0,8,30,-8.71011,-0.756568,-1.10133,-0.17879,3.46724,-0.158569,51.3,32.9906,-2.07422,-82.7937,4.44981,-38.6639,2.08345,-36.5805,-0.0222775,-0,-0.086433,-0.140839,23.3092,0,
Thu Sep 26 22:13:43 2019,7725773,926.408,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5396,5534,1228,0,8,30,-8.77714,0.258574,-1.96803,-0.071303,3.48959,0.0968444,51.3,32.9906,-2.07422,-77.3621,4.72989,-41.2993,2.09002,-39.2093,-0.0240812,-0,-0.085437,-0.140839,25.2078,0,
Thu Sep 26 22:13:43 2019,7735774,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1226,0,26,12,-8.98304,0.521936,-2.98796,-0.0595966,3.47044,0.0457616,51.3,32.9906,-2.07422,-71.6018,5.02185,-43.8466,2.09951,-41.7471,-0.0258771,-0,-0.085069,-0.140839,27.0982,0,
Thu Sep 26 22:13:43 2019,7745775,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1226,0,26,12,-8.58561,0.469264,-3.0981,0.0308625,3.44702,-0.0223487,51.3,32.9906,-2.07422,-70.1582,5.31504,-46.2862,2.10144,-44.1848,-0.0276631,-0,-0.084602,-0.140839,28.9783,0,
Thu Sep 26 22:13:43 2019,7755776,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1228,0,28,10,-8.53294,0.172383,-4.31435,0.0755599,3.44596,0.0936517,51.3,32.9906,-2.07422,-63.1784,5.60183,-48.6034,2.08914,-46.5143,-0.0294199,-0,-0.0832164,-0.140839,30.8275,0,
Thu Sep 26 22:13:43 2019,7765777,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1228,0,28,10,-8.80109,0.129287,-4.40533,0.152184,3.43319,0.0244772,51.3,32.9906,-2.07422,-63.4101,5.89196,-50.7855,2.07321,-48.7123,-0.0311796,-0,-0.0833519,-0.140839,32.6798,0,
Thu Sep 26 22:13:43 2019,7775778,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5544,1228,0,26,10,-8.58561,-0.148441,-4.0893,0.140478,3.44489,-0.0212845,51.3,32.9906,-2.07422,-64.5318,6.17509,-52.8307,2.0441,-50.7866,-0.0329275,-0,-0.0827967,-0.140839,34.5197,0,
Thu Sep 26 22:13:43 2019,7785779,926.616,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5544,1228,0,26,10,-8.2169,-0.0670376,-4.50589,0.14367,3.45234,-0.00744957,51.3,32.9906,-2.07422,-61.2611,6.45943,-54.7421,2.01092,-52.7311,-0.0346679,-0,-0.0824388,-0.140839,36.3517,0,
Thu Sep 26 22:13:43 2019,7795780,925.834,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1232,0,6,30,-7.93438,0.0383072,-4.68785,0.107487,3.4268,-0.0489543,51.3,32.9906,-2.07422,-59.4243,6.75323,-56.517,1.982,-54.535,-0.0364163,-0,-0.0828203,-0.140839,38.1921,0,
Thu Sep 26 22:13:43 2019,7805781,925.834,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5528,1232,0,6,30,-8.14029,-0.397437,-4.65912,0.0936517,3.41722,-0.032991,51.3,32.9906,-2.07422,-60.2153,7.04245,-58.1545,1.94369,-56.2108,-0.0381532,-0,-0.0822732,-0.140839,40.0204,0,
Thu Sep 26 22:13:43 2019,7815782,925.834,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1226,0,28,14,-7.96311,-0.536301,-4.10366,0.0468259,3.41722,-0.00638535,51.3,32.9906,-2.07422,-62.7365,7.32893,-59.6623,1.89867,-57.7636,-0.0398848,-0,-0.0820236,-0.140839,41.8432,0,
Thu Sep 26 22:13:43 2019,7825783,925.834,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1226,0,28,14,-7.60877,-0.339977,-4.56335,0.0159634,3.4151,0.00212845,51.3,32.9906,-2.07422,-59.0469,7.61602,-61.0477,1.85089,-59.1968,-0.0416239,-0,-0.082376,-0.140839,43.6738,0,
Thu Sep 26 22:13:43 2019,7835784,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5540,1230,0,8,28,-7.4747,-0.0814029,-4.51068,0.00851379,3.40232,0.0287341,23.8688,35.1422,31.8047,-58.8908,7.90616,-62.3111,1.8031,-60.508,-0.0433536,-0,-0.0819365,-0.140839,45.4946,0,
Thu Sep 26 22:13:43 2019,7845785,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5540,1230,0,8,28,-7.27358,-0.105345,-5.31034,0.0106422,3.39488,0.0255414,23.8688,35.1422,31.8047,-53.8674,8.19477,-63.4497,1.75111,-61.6986,-0.0449108,-0,-0.0737627,-0.140839,47.1337,0,
Thu Sep 26 22:13:43 2019,7855786,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,26,12,-6.87136,0.339977,-5.58807,0.0212845,3.38636,-0.0180918,23.8688,35.1422,31.8047,-50.8806,8.48369,-64.4573,1.69722,-62.7601,-0.0464512,-0,-0.0729657,-0.140839,48.7552,0,
Thu Sep 26 22:13:43 2019,7865787,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,26,12,-6.48829,0.354342,-6.34942,0.0776884,3.3704,-0.0446974,23.8688,35.1422,31.8047,-45.6198,8.77474,-65.3258,1.64354,-63.6823,-0.0479765,-0,-0.0722492,-0.140839,50.3607,0,
Thu Sep 26 22:13:43 2019,7875788,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5336,5510,1224,0,6,28,-6.39252,0.134075,-6.69419,0.113872,3.34592,-0.0542754,23.8688,35.1422,31.8047,-43.6795,9.06823,-66.0493,1.59055,-64.4587,-0.0494761,-0,-0.0710348,-0.140839,51.9393,0,
Thu Sep 26 22:13:43 2019,7885789,926.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5336,5510,1224,0,6,28,-6.14352,-0.253785,-7.11078,0.137285,3.32464,-0.0340552,23.8688,35.1422,31.8047,-40.8262,9.36081,-66.6259,1.53518,-65.0908,-0.05096,-0,-0.0702904,-0.140839,53.5013,0,
Thu Sep 26 22:13:43 2019,7895790,926.712,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5372,5536,1230,0,28,28,-5.7413,-0.464475,-7.35978,0.127707,3.2959,-0.00532112,23.8688,35.1422,31.8047,-37.9575,9.65552,-67.0562,1.48077,-65.5754,-0.0524337,-0,-0.0698076,-0.140839,55.0526,0,
Thu Sep 26 22:13:43 2019,7905791,926.712,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5372,5536,1230,0,28,28,-5.37259,-0.732626,-7.44118,0.0776884,3.25972,0.0404405,23.8688,35.1422,31.8047,-35.8296,9.95237,-67.3408,1.42743,-65.9133,-0.0538939,-0,-0.0691665,-0.140839,56.5896,0,
Thu Sep 26 22:13:43 2019,7915792,926.712,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5536,1228,0,8,28,-5.19542,-0.502782,-7.66145,0.0361836,3.22034,0.0564039,23.8688,35.1422,31.8047,-34.1422,10.2501,-67.4826,1.37412,-66.1084,-0.0553412,-0,-0.0685573,-0.140839,58.1131,0,
Thu Sep 26 22:13:43 2019,7925793,926.712,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5536,1228,0,8,28,-4.97515,-0.383072,-7.58962,0.00532112,3.16713,0.0606608,23.8688,35.1422,31.8047,-33.2457,10.5519,-67.4872,1.32393,-66.1633,-0.056769,-0,-0.0676313,-0.140839,59.616,0,
Thu Sep 26 22:13:43 2019,7935794,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5372,5538,1228,0,28,28,-4.81235,-0.311246,-7.6375,-0.0106422,3.11711,0.0564039,23.8688,35.1422,31.8047,-32.2148,10.8527,-67.3621,1.27214,-66.0899,-0.0581782,-0,-0.0667492,-0.140839,61.0993,0,
Thu Sep 26 22:13:43 2019,7945795,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5372,5538,1228,0,28,28,-4.72615,-0.363919,-7.32147,-0.00851379,3.07242,0.032991,23.8688,35.1422,31.8047,-32.8431,11.1519,-67.1165,1.21849,-65.898,-0.0595629,-0,-0.0655925,-0.140839,62.5569,0,
Thu Sep 26 22:13:43 2019,7955796,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5396,5540,1232,0,6,28,-4.25689,-0.215478,-7.6806,-0.0170276,3.0224,0.00106422,3.5625,34.7836,37.6816,-28.997,11.4528,-66.7581,1.16626,-65.5919,-0.0609239,-0,-0.0644674,-0.140839,63.9896,0,
Thu Sep 26 22:13:43 2019,7965797,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5396,5540,1232,0,6,28,-3.81157,-0.23942,-7.91044,-0.0127707,2.95854,-0.0468259,3.5625,34.7836,37.6816,-25.7267,11.7575,-66.2882,1.11785,-65.1704,-0.0621917,-0,-0.060054,-0.140839,65.3241,0,
Thu Sep 26 22:13:43 2019,7975798,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1230,0,28,12,-3.54342,-0.177171,-7.98706,-0.0234129,2.90108,-0.0446974,3.5625,34.7836,37.6816,-23.9243,12.0605,-65.7065,1.06759,-64.639,-0.0633005,-0,-0.0525239,-0.140839,66.4913,0,
Thu Sep 26 22:13:43 2019,7985799,925.747,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1230,0,28,12,-2.94966,-0.296881,-8.24563,-0.00319267,2.83297,-0.0532112,3.5625,34.7836,37.6816,-19.6833,12.3665,-65.0143,1.02049,-63.9938,-0.0643588,-0,-0.0501292,-0.140839,67.6053,0,
Thu Sep 26 22:13:43 2019,7995800,925.148,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1228,0,28,12,-2.32238,-0.225055,-8.7963,-0.0180918,2.74144,-0.0383121,3.5625,34.7836,37.6816,-14.7896,12.6792,-64.2091,0.97995,-63.2291,-0.0653707,-0,-0.047934,-0.140839,68.6705,0,
Thu Sep 26 22:13:43 2019,8005801,925.148,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1228,0,28,12,-1.99198,-0.234632,-9.16979,0.00851379,2.65205,0.0180918,3.5625,34.7836,37.6816,-12.2561,12.9912,-63.288,0.938575,-62.3494,-0.0663233,-0,-0.0451202,-0.140839,69.6731,0,
Thu Sep 26 22:13:43 2019,8015802,925.148,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1228,0,26,14,-1.77171,-0.158017,-9.2895,0.019156,2.54137,0.042569,3.5625,34.7836,37.6816,-10.7979,13.3094,-62.2536,0.903007,-61.3506,-0.0672229,-0,-0.0426122,-0.140839,70.6201,0,
Thu Sep 26 22:13:43 2019,8025803,925.148,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1228,0,26,14,-1.71425,-0.311246,-9.32302,0.0212845,2.43069,0.0755599,3.5625,34.7836,37.6816,-10.4188,13.6276,-61.1138,0.867052,-60.2468,-0.0680695,-0,-0.0401022,-0.140839,71.5112,0,
Thu Sep 26 22:13:43 2019,8035804,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5356,5504,1226,0,26,28,-1.56102,-0.526724,-9.50977,-0.0106422,2.30937,0.0851379,3.5625,34.7836,37.6816,-9.32192,13.9489,-59.8789,0.833796,-59.0451,-0.0688612,-0,-0.0375011,-0.140839,72.3446,0,
Thu Sep 26 22:13:43 2019,8045805,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5356,5504,1226,0,26,28,-1.66636,-0.215478,-9.43794,-0.032991,2.18272,0.0744957,3.5625,34.7836,37.6816,-10.013,14.2716,-58.5597,0.801676,-57.758,-0.0695928,-0,-0.0346584,-0.140839,73.1148,0,
Thu Sep 26 22:13:43 2019,8055806,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,8,10,-1.66158,-0.047884,-9.43794,-0.0542754,2.05182,0.0478901,3.5625,34.7836,37.6816,-9.98477,14.5956,-57.1687,0.770426,-56.3983,-0.0702604,-0,-0.0316211,-0.140839,73.8175,0,
Thu Sep 26 22:13:43 2019,8065807,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,8,10,-1.50835,0.0383072,-9.27035,-0.0372479,1.9156,0.0159634,3.5625,34.7836,37.6816,-9.24143,14.9211,-55.7171,0.740382,-54.9767,-0.0708551,-0,-0.0281693,-0.140839,74.4435,0,
Thu Sep 26 22:13:43 2019,8075808,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,6,10,-1.45567,-0.047884,-9.14106,-0.0287341,1.78896,-0.0127707,3.5625,34.7836,37.6816,-9.04814,15.2439,-54.214,0.707471,-53.5065,-0.0713741,-0,-0.0245826,-0.140839,74.9897,0,
Thu Sep 26 22:13:43 2019,8085809,926.72,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,6,10,-1.31202,-0.0670376,-9.16022,-0.0042569,1.66125,-0.0319267,3.5625,34.7836,37.6816,-8.15107,15.5669,-52.6674,0.674979,-51.9924,-0.0718175,-0,-0.0210062,-0.140839,75.4565,0,
Thu Sep 26 22:13:43 2019,8095810,925.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1228,0,26,28,-0.976834,0.11971,-9.34696,0.0223487,1.53887,-0.0266056,3.5625,34.7836,37.6816,-5.96623,15.8885,-51.083,0.64124,-50.4417,-0.0721884,-0,-0.0175682,-0.140839,75.8469,0,
Thu Sep 26 22:13:43 2019,8105811,925.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1228,0,26,28,-0.651223,0.21069,-9.57202,0.0691746,1.40478,-0.0159634,3.5625,34.7836,37.6816,-3.89207,16.2134,-49.463,0.611157,-48.8519,-0.0724903,-0,-0.0143004,-0.140839,76.1647,0,
Thu Sep 26 22:13:43 2019,8115812,925.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5534,1226,0,8,10,-0.368707,-0.0430956,-9.51935,0.0840737,1.27281,0.00532112,3.5625,34.7836,37.6816,-2.2181,16.5376,-47.8091,0.580739,-47.2283,-0.0727198,-0,-0.0108689,-0.140839,76.4063,0,
Thu Sep 26 22:13:43 2019,8125813,925.156,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5534,1226,0,8,10,-0.258574,-0.148441,-9.74919,0.0681104,1.14511,0.0244772,3.5625,34.7836,37.6816,-1.51928,16.8607,-46.1245,0.549549,-45.575,-0.0728833,-0,-0.00774673,-0.140839,76.5784,0,
Thu Sep 26 22:13:43 2019,8135814,924.913,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5538,1232,0,28,10,0.047884,-0.0814029,-9.88326,0.0564039,1.01953,0.0297983,3.5625,34.7836,37.6816,0.277594,17.1832,-44.4137,0.51835,-43.8953,-0.0729856,-0,-0.0048484,-0.140839,76.6862,0,
Thu Sep 26 22:13:43 2019,8145815,924.913,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5378,5538,1232,0,28,10,0.158017,-0.268151,-9.90721,0.0415047,0.910976,0.0287341,3.5625,34.7836,37.6816,0.913776,17.5007,-42.6806,0.483181,-42.1974,-0.0730279,-0,-0.00200329,-0.140839,76.7307,0,
Thu Sep 26 22:13:43 2019,8155816,924.913,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5394,5546,1230,0,28,30,0.114922,-0.143652,-9.70131,0.00744957,0.807746,0.0276698,3.5625,34.7836,37.6816,0.678695,17.8168,-40.9311,0.447718,-40.4834,-0.0730151,0,0.000609398,-0.140839,76.7171,0,
Thu Sep 26 22:13:43 2019,8165817,924.913,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5394,5546,1230,0,28,30,-0.023942,0.205901,-9.74919,0.0234129,0.717287,0.0117065,3.5625,34.7836,37.6816,-0.140707,18.1292,-39.1737,0.410078,-38.7636,-0.0729513,0,0.00301884,-0.140839,76.65,0,
Thu Sep 26 22:13:43 2019,8175818,924.913,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5532,1232,0,8,28,0.0047884,0.0430956,-9.51935,0.0372479,0.626828,0.00638535,3.5625,34.7836,37.6816,0.0288208,18.4416,-37.4174,0.374089,-37.0433,-0.0728366,0,0.00543411,-0.140839,76.5293,0,
