today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0015, kiei(I)=2e-07, kded(D)=0.00065,signal, mad_pitch, multiplier
Thu Sep 26 11:09:28 2019,7105640,0,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5400,5550,1240,0,8,28,-1.8579,-0.272939,-9.45231,0.0223487,-0.41824,0.00532112,-14.9625,33.3492,32.8418,-11.12,0.406296,-0.0104946,0.388649,0.378154,3.81626e+30,2.54417e+24,1.65371e+32,-0.140839,0,0,
Thu Sep 26 11:09:28 2019,7115641,1134.26,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5402,5534,1240,0,28,14,-1.79565,-0.220267,-9.53371,0.0223487,-0.423561,0.00212845,-14.9625,33.3492,32.8418,-10.6666,0.6943,-0.0511135,0.629647,0.578534,0.0858584,-2.54417e+24,-1.65371e+32,-0.140839,-57.3797,0,
Thu Sep 26 11:09:28 2019,7125644,1134.26,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5402,5534,1240,0,28,14,-1.90578,-0.21069,-9.54808,0.0276698,-0.429947,0.0106422,-14.9625,33.3492,32.8418,-11.2878,0.982608,-0.129368,0.848079,0.718711,0.0854473,-2.74063e-10,-0.0178141,-0.140839,-57.1057,0,
Thu Sep 26 11:09:28 2019,7135645,1134.26,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1238,0,8,30,-1.87227,-0.316035,-9.57681,0.0148991,-0.434204,0.00851379,-14.9625,33.3492,32.8418,-11.0618,1.27031,-0.242297,1.04416,0.801867,0.0851502,-1.98032e-10,-0.0128721,-0.140839,-56.9076,0,
Thu Sep 26 11:09:28 2019,7145646,1134.26,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1238,0,8,30,-2.13084,-0.268151,-9.61511,-0.00744957,-0.436332,0.00957802,-14.9625,33.3492,32.8418,-12.4956,1.5574,-0.388038,1.21906,0.831021,0.0848789,-1.80889e-10,-0.0117578,-0.140839,-56.7268,0,
Thu Sep 26 11:09:28 2019,7155647,1134.26,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5540,1234,0,8,30,-2.14042,-0.201113,-9.61033,-0.0159634,-0.443782,0.0138349,-14.9625,33.3492,32.8418,-12.556,1.84601,-0.565805,1.37595,0.810144,0.0846195,-1.72905e-10,-0.0112388,-0.140839,-56.5538,0,
Thu Sep 26 11:09:28 2019,7165648,1135.48,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5540,1234,0,8,30,-2.28886,0.023942,-9.50977,0.0042569,-0.454424,0.0148991,-14.9625,33.3492,32.8418,-13.5328,2.13554,-0.774592,1.51518,0.740593,0.084364,-1.70372e-10,-0.0110742,-0.140839,-56.3835,0,
Thu Sep 26 11:09:28 2019,7175649,1135.48,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5540,1234,0,8,30,-2.40857,0.047884,-9.56244,0.0244772,-0.461873,0.00957802,-14.9625,33.3492,32.8418,-14.1375,2.42415,-1.01345,1.63599,0.622547,0.0841165,-1.65005e-10,-0.0107253,-0.140839,-56.2185,0,
Thu Sep 26 11:09:28 2019,7185650,1135.48,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5540,1234,0,8,30,-2.48997,-0.191536,-9.39485,0.0351194,-0.47358,0.0117065,-14.9625,33.3492,32.8418,-14.8441,2.71398,-1.28164,1.74153,0.459884,0.0838795,-1.5799e-10,-0.0102693,-0.140839,-56.0605,0,
Thu Sep 26 11:09:28 2019,7195651,1135.48,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5528,1236,0,28,12,-2.7677,-0.349553,-9.24641,0.0393763,-0.479965,0.0297983,-14.9625,33.3492,32.8418,-16.6639,3.00229,-1.5793,1.83006,0.250763,0.0836648,-1.43093e-10,-0.00930105,-0.140839,-55.9174,0,
Thu Sep 26 11:09:28 2019,7205652,1134.22,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5528,1236,0,28,12,-2.73418,-0.407014,-9.14585,0.0244772,-0.47358,0.0223487,-9.2625,34.7836,36.2988,-16.6442,3.28694,-1.90686,1.90066,-0.00620306,0.0834707,-1.29448e-10,-0.00841412,-0.140839,-55.7879,0,
Thu Sep 26 11:09:28 2019,7215653,1134.22,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5528,1240,0,6,30,-2.7246,-0.296881,-9.09797,0.00638535,-0.482094,0.0159634,-9.2625,34.7836,36.2988,-16.6716,3.57586,-2.26227,1.96217,-0.300102,0.0832901,-1.20358e-10,-0.00782324,-0.140839,-55.6676,0,
Thu Sep 26 11:09:28 2019,7225654,1134.22,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5528,1240,0,6,30,-2.85389,-0.272939,-8.96389,0.00212845,-0.487415,0.0223487,-9.2625,34.7836,36.2988,-17.6602,3.86386,-2.64278,2.01017,-0.632609,0.0831105,-1.19766e-10,-0.00778481,-0.140839,-55.5478,0,
Thu Sep 26 11:09:28 2019,7235655,1134.22,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,30,10,-2.95444,-0.368707,-9.05487,-0.00957802,-0.487415,0.0170276,-9.2625,34.7836,36.2988,-18.0706,4.15034,-3.04709,2.04504,-1.00205,0.0829392,-1.1417e-10,-0.00742105,-0.140839,-55.4336,0,
Thu Sep 26 11:09:28 2019,7245656,1134.22,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,30,10,-2.8922,-0.287304,-8.95431,-0.0255414,-0.475708,0.00744957,-9.2625,34.7836,36.2988,-17.9002,4.43347,-3.47321,2.06602,-1.40719,0.0827771,-1.08109e-10,-0.00702705,-0.140839,-55.3255,0,
