today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.001, kiei(I)=0, kded(D)=0.00045,signal, mad_pitch, multiplier
Thu Sep 26 22:05:36 2019,5874123,931.378,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5384,5526,1226,0,26,26,1.4461,-0.143652,10.0317,0.00744957,-0.00957802,0.0138349,16.2094,33.8871,-65.5107,171.797,3.15401,27.1373,1.85831,28.9956,-0.0396309,-0,-0.00558157,-0.140839,39.4901,0,
Thu Sep 26 22:05:36 2019,5884124,931.378,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5526,1226,0,26,26,1.403,-0.0526724,10.0317,0.0138349,-0.00532112,0.0148991,16.2094,33.8871,-65.5107,172.039,3.43927,31.5333,1.92304,33.4563,-0.0397542,-0,-0.00554758,-0.140839,39.6134,0,
Thu Sep 26 22:05:36 2019,5894125,931.378,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5534,1232,0,28,26,1.35991,-0.0957681,10.094,0.0106422,-0.00638535,0.0180918,16.2094,33.8871,-65.5107,172.327,3.72606,36.0862,1.97646,38.0626,-0.0398794,-0,-0.00563169,-0.140839,39.7385,0,
Thu Sep 26 22:05:36 2019,5904126,931.378,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5534,1232,0,28,26,1.33596,-0.105345,10.0317,0.0117065,-0.0042569,0.0148991,16.2094,33.8871,-65.5107,172.414,4.01193,40.7663,2.017,42.7833,-0.0400054,-0,-0.00567272,-0.140839,39.8646,0,
Thu Sep 26 22:05:36 2019,5914127,931.378,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5522,1226,0,28,28,1.29766,-0.0909797,10.0317,0.00744957,-0.00532112,0.0170276,16.2094,33.8871,-65.5107,172.63,4.29871,45.5457,2.04737,47.5931,-0.0401331,-0,-0.00574825,-0.140839,39.9923,0,
Thu Sep 26 22:05:36 2019,5924128,931.378,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5384,5522,1226,0,28,28,1.35991,-0.0814029,10.0413,0.0148991,-0.00851379,0.0159634,16.2094,33.8871,-65.5107,172.287,4.58611,50.3982,2.068,52.4662,-0.0402605,-0,-0.00573297,-0.140839,40.1197,0,
Thu Sep 26 22:05:36 2019,5934129,929.831,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5380,5528,1232,0,8,10,1.33596,-0.244209,10.003,0.0148991,-0.00532112,0.0117065,16.7438,34.7836,-64.6465,172.393,4.87167,55.2989,2.07733,57.3762,-0.0403878,-0,-0.00572611,-0.140839,40.247,0,
Thu Sep 26 22:05:36 2019,5944130,929.831,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5380,5528,1232,0,8,10,0.948104,-0.426168,9.81623,0.119193,0.00212845,0.0042569,16.7438,34.7836,-64.6465,174.483,5.15601,60.227,2.07685,62.3038,-0.0405148,-0,-0.00571581,-0.140839,40.374,0,
Thu Sep 26 22:05:36 2019,5954131,929.831,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5372,5540,1210,2,26,28,1.5706,-0.296881,8.9208,0.133028,-0.0138349,-0.0287341,16.7438,34.7836,-64.6465,170.015,5.44707,65.1614,2.07499,67.2364,-0.0406432,-0,-0.00577778,-0.140839,40.5024,0,
Thu Sep 26 22:05:36 2019,5964132,929.831,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5372,5540,1210,2,26,28,1.56581,-0.426168,9.17937,-0.0787526,-0.0117065,-0.0638535,16.7438,34.7836,-64.6465,170.32,5.73294,70.0768,2.0605,72.1373,-0.0407754,-0,-0.00594652,-0.140839,40.6345,0,
Thu Sep 26 22:05:36 2019,5974133,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5534,1210,0,26,28,1.35991,0.0191536,10.1035,-0.0404405,0.00638535,-0.042569,16.7438,34.7836,-64.6465,172.334,6.01423,74.9546,2.03508,76.9897,-0.0408984,-0,-0.005539,-0.140839,40.7576,0,
Thu Sep 26 22:05:36 2019,5984134,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5534,1210,0,26,28,1.47483,0.114922,10.908,0.0148991,-0.0510828,-0.0532112,16.7438,34.7836,-64.6465,172.3,6.31718,79.7835,2.02485,81.8083,-0.0410168,-0,-0.00532597,-0.140839,40.876,0,
Thu Sep 26 22:05:36 2019,5994135,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5520,1218,0,26,26,1.38864,0.0143652,9.72525,0.0755599,-0.0776884,-0.0266056,16.7438,34.7836,-64.6465,171.874,6.61128,84.5509,1.99939,86.5503,-0.0411339,-0,-0.00526983,-0.140839,40.9931,0,
Thu Sep 26 22:05:36 2019,6004136,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5520,1218,0,26,26,1.74777,-0.311246,9.58638,0.00212845,-0.0670461,0.0180918,16.7438,34.7836,-64.6465,169.668,6.89471,89.2411,1.95834,91.1994,-0.0412407,-0,-0.00480618,-0.140839,41.0999,0,
Thu Sep 26 22:05:36 2019,6014137,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5522,1218,0,28,28,1.42694,0.0814029,9.88805,-0.0266056,-0.100037,0.0446974,16.7438,34.7836,-64.6465,171.788,7.19064,93.8404,1.92534,95.7657,-0.0413455,-0,-0.00471537,-0.140839,41.2047,0,
Thu Sep 26 22:05:36 2019,6024138,930.37,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5522,1218,0,28,28,1.88184,-0.129287,9.88805,0.0308625,-0.133028,0.0787526,16.7438,34.7836,-64.6465,169.225,7.48657,98.3387,1.88787,100.227,-0.0414277,-0,-0.00369913,-0.140839,41.2869,0,
Thu Sep 26 22:05:36 2019,6034139,929.518,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5534,1220,0,28,26,1.41737,0.0909797,9.98382,0.00851379,-0.167083,0.0830095,16.7438,34.7836,-64.6465,171.92,7.7828,102.727,1.84676,104.574,-0.0415039,-0,-0.00343014,-0.140839,41.3631,0,
Thu Sep 26 22:05:36 2019,6044140,929.518,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5534,1220,0,28,26,1.55623,-0.435745,9.98861,0.0436332,-0.209652,0.080881,16.7438,34.7836,-64.6465,171.145,8.08148,107.001,1.8045,108.805,-0.0415556,-0,-0.00232378,-0.140839,41.4147,0,
Thu Sep 26 22:05:36 2019,6054141,929.518,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5374,5524,1218,0,26,28,1.7765,-0.277727,10.0748,-0.00106422,-0.214973,0.0798168,16.7438,34.7836,-64.6465,170,8.36948,111.153,1.74881,112.902,-0.0415869,-0,-0.00140831,-0.140839,41.446,0,
Thu Sep 26 22:05:36 2019,6064142,929.518,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5374,5524,1218,0,26,28,2.08296,0.196325,10.1849,0.0212845,-0.260735,0.0574681,16.7438,34.7836,-64.6465,168.442,8.66907,115.174,1.70234,116.876,-0.0416134,-0,-0.00119425,-0.140839,41.4726,0,
Thu Sep 26 22:05:36 2019,6074143,928.867,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5532,1222,0,26,28,1.63285,-0.0766145,10.1658,0.0308625,-0.303304,0.00744957,16.7438,34.7836,-64.6465,170.875,8.96775,119.058,1.65251,120.711,-0.0416154,-0,-9.13239e-05,-0.140839,41.4746,0,
Thu Sep 26 22:05:36 2019,6084144,928.867,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5384,5532,1222,0,26,28,1.652,-0.636858,10.2999,0.0234129,-0.32991,-0.0170276,16.7438,34.7836,-64.6465,170.888,9.26185,122.806,1.5963,124.402,-0.0415858,0,0.00133535,-0.140839,41.4449,0,
Thu Sep 26 22:05:36 2019,6094145,928.867,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5384,5526,1220,0,28,28,2.13563,0.148441,9.91199,-0.0404405,-0.395891,-0.0340552,16.7438,34.7836,-64.6465,167.841,9.56723,126.413,1.54964,127.963,-0.0415294,0,0.00253647,-0.140839,41.3885,0,
Thu Sep 26 22:05:36 2019,6104146,928.867,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5384,5526,1220,0,28,28,1.91536,0.205901,9.9934,-0.0127707,-0.41824,-0.0670461,16.7438,34.7836,-64.6465,169.15,9.86011,129.875,1.48914,131.364,-0.0414621,0,0.00302845,-0.140839,41.3212,0,
Thu Sep 26 22:05:36 2019,6114147,928.867,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5378,5522,1218,0,28,28,1.67594,-0.488417,9.86411,0.0127707,-0.511892,-0.0595966,16.7438,34.7836,-64.6465,170.358,10.1734,133.19,1.44769,134.638,-0.0413599,0,0.00459778,-0.140839,41.2191,0,
Thu Sep 26 22:05:36 2019,6124148,928.867,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5378,5522,1218,0,28,28,2.40378,-0.272939,9.89763,-0.00319267,-0.592773,-0.0266056,16.7438,34.7836,-64.6465,166.349,10.4831,136.359,1.4008,137.76,-0.0412064,0,0.00690628,-0.140839,41.0656,0,
Thu Sep 26 22:05:36 2019,6134149,930.943,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5534,1216,0,28,28,2.12605,-0.196325,9.67257,-0.00319267,-0.591709,-0.0585323,16.7438,34.7836,-64.6465,167.604,10.7692,139.377,1.33016,140.708,-0.0410527,0,0.00691812,-0.140839,40.9119,0,
Thu Sep 26 22:05:36 2019,6144150,930.943,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5534,1216,0,28,28,2.46124,0.0574608,10.161,0.0457616,-0.667269,0.00957802,16.7438,34.7836,-64.6465,166.384,11.0774,142.243,1.28149,143.525,-0.0408525,0,0.00901102,-0.140839,40.7116,0,
Thu Sep 26 22:05:36 2019,6154151,930.943,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5526,1220,2,28,28,3.33273,-0.699107,10.0604,0.00106422,-0.846058,0.0319267,16.7438,34.7836,-64.6465,161.672,11.4151,144.953,1.26041,146.214,-0.0405872,0,0.0119346,-0.140839,40.4464,0,
Thu Sep 26 22:05:36 2019,6164152,930.943,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5382,5526,1220,2,28,28,1.87705,-0.402226,10.2232,-0.100037,-0.983343,-0.00212845,16.7438,34.7836,-64.6465,169.596,11.7409,147.508,1.22499,148.733,-0.0403113,0,0.0124192,-0.140839,40.1704,0,
Thu Sep 26 22:05:36 2019,6174153,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5348,5522,1092,64,30,26,2.27928,1.40779,9.18416,-0.112808,-1.21428,-0.0532112,16.7438,34.7836,-64.6465,166.062,12.0935,149.918,1.21362,151.132,-0.0399572,0,0.0159319,-0.140839,39.8164,0,
Thu Sep 26 22:05:36 2019,6184154,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5348,5522,1092,64,30,26,4.07972,-0.794875,11.1091,0.384185,-1.24727,-0.138349,16.7438,34.7836,-64.6465,159.835,12.3894,152.182,1.14439,153.326,-0.039512,0,0.020037,-0.140839,39.3711,0,
Thu Sep 26 22:05:36 2019,6194155,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5360,5502,1134,42,28,28,4.27126,-0.641646,8.59518,-0.121322,-1.69318,-0.0287341,16.7438,34.7836,-64.6465,153.576,12.8037,154.282,1.18988,155.472,-0.0389842,0,0.0237485,-0.140839,38.8434,0,
Thu Sep 26 22:05:36 2019,6204156,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5360,5502,1134,42,28,28,4.26168,0.42138,9.165,-0.317139,-2.41685,0.105358,16.7438,34.7836,-64.6465,155.062,13.2975,156.209,1.30313,157.512,-0.0381837,0,0.0360216,-0.140839,38.0429,0,
Thu Sep 26 22:05:36 2019,6214157,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5374,5506,1136,36,26,26,4.36702,0.962469,8.91122,0.0840737,-2.3945,0.052147,16.7438,34.7836,-64.6465,153.893,13.5775,157.965,1.19739,159.162,-0.0372633,0,0.04142,-0.140839,37.1224,0,
Thu Sep 26 22:05:36 2019,6224158,929.883,1513,1517,1633,1513,1088,1514,-0.0469513,-0.140839,1.53967,-0.281677,-0.5,-1.19209e-07,5374,5506,1136,36,26,26,5.33428,-0.617704,9.13148,0.633213,-2.57117,0.0532112,16.7438,34.7836,-64.6465,149.708,13.9146,159.553,1.15066,160.704,-0.0361876,0,0.0484071,-0.140839,36.0467,0,
Thu Sep 26 22:05:36 2019,6234159,929.822,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5382,5520,1186,10,28,26,6.49307,-0.560243,10.003,-0.0308625,-3.17352,0.154313,16.7438,34.7836,-64.6465,147.012,14.3737,160.971,1.22021,162.191,-0.0348195,0,0.0615614,-0.140839,34.6787,0,
Thu Sep 26 22:05:36 2019,6244160,929.822,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5382,5520,1186,10,28,26,7.1826,-0.387861,12.3972,-0.256478,-3.68115,0.17134,16.7438,34.7836,-64.6465,149.913,14.8056,162.221,1.25329,163.474,-0.0331808,0,0.0737416,-0.140839,33.04,0,
Thu Sep 26 22:05:36 2019,6254161,929.822,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5522,1182,16,26,28,9.50498,-1.2785,11.0899,-0.109615,-4.10258,0.148991,16.7438,34.7836,-64.6465,139.401,15.2128,163.305,1.25521,164.56,-0.0313275,0,0.0834017,-0.140839,31.1866,0,
Thu Sep 26 22:05:36 2019,6264162,929.822,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5522,1182,16,26,28,9.50498,-1.96803,10.0173,-0.145799,-4.52082,0.100037,16.7438,34.7836,-64.6465,136.503,15.6191,164.215,1.25134,165.466,-0.0292725,0,0.0924716,-0.140839,29.1317,0,
Thu Sep 26 22:05:36 2019,6274163,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5510,1196,12,28,28,8.81545,1.50835,16.6253,-0.277763,-5.08274,0.0915233,16.7438,34.7836,-64.6465,152.066,16.0665,164.959,1.28246,166.242,-0.026957,0,0.104201,-0.140839,26.8161,0,
Thu Sep 26 22:05:36 2019,6284164,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5384,5510,1196,12,28,28,5.06134,1.74298,16.1561,-0.208588,-5.59356,0.0276698,16.7438,34.7836,-64.6465,162.606,16.4994,165.587,1.29209,166.88,-0.0243697,0,0.116426,-0.140839,24.2289,0,
Thu Sep 26 22:05:36 2019,6294165,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5374,5512,1198,8,8,10,5.46357,1.75734,10.1897,-0.109615,-6.02989,-0.0691746,16.7438,34.7836,-64.6465,151.801,16.9108,166.131,1.2756,167.406,-0.0215714,0,0.125922,-0.140839,21.4306,0,
Thu Sep 26 22:05:36 2019,6304166,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5374,5512,1198,8,8,10,7.98227,2.67193,7.11557,-0.0468259,-6.32149,-0.0755599,16.7438,34.7836,-64.6465,131.715,17.2809,166.565,1.21605,167.781,-0.0185624,0,0.135409,-0.140839,18.4215,0,
Thu Sep 26 22:05:36 2019,6314167,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5388,5520,1204,0,28,28,10.2472,1.53708,5.96635,0.0372479,-6.4939,-0.0393763,-11.4,34.7836,-65.6836,120.21,17.6167,166.839,1.1243,167.963,-0.0153322,0,0.14536,-0.140839,15.1913,0,
Thu Sep 26 22:05:36 2019,6324168,928.849,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5388,5520,1204,0,28,28,9.57681,1.14922,-1.35033,0.117065,-6.6248,-0.0287341,-11.4,34.7836,-65.6836,81.9743,17.9407,166.888,1.02472,167.913,-0.0118783,0,0.155423,-0.140839,11.7375,0,
Thu Sep 26 22:05:36 2019,6334169,928.354,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5388,5520,1202,4,28,28,12.8186,-2.26491,0.177171,0.148991,-6.90788,0.00532112,-11.4,34.7836,-65.6836,90.7919,18.3083,166.658,0.971448,167.629,-0.00828613,0,0.161648,-0.140839,8.1453,0,
Thu Sep 26 22:05:36 2019,6344170,928.354,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5388,5520,1202,4,28,28,9.82102,-0.68953,11.7268,0.221359,-7.42296,0.0351194,-11.4,34.7836,-65.6836,140.054,18.7423,166.198,0.982611,167.181,-0.00446057,0,0.17215,-0.140839,4.31973,0,
Thu Sep 26 22:05:36 2019,6354171,928.354,1513,1517,1634,1513,1088,1514,-0.0469513,-0.140839,1.54084,-0.281677,-0.5,-1.19209e-07,5380,5522,1210,0,26,28,7.67581,0.148441,13.9486,0.138349,-7.93592,0.0510828,-11.4,34.7836,-65.6836,151.176,19.1757,165.643,0.988532,166.631,-0.000369565,0,0.184095,-0.140839,0.228726,0,
Thu Sep 26 22:05:36 2019,6364172,928.354,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5380,5522,1210,0,26,28,11.6646,0.603339,7.02938,-0.0276698,-8.15302,0.0595966,-11.4,34.7836,-65.6836,121.074,19.5244,165.041,0.909143,165.951,0.0039138,0,0.192751,-0.140839,-4.05464,0,
Thu Sep 26 22:05:36 2019,6374173,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5400,5532,1216,0,28,28,15.6437,0.0574608,8.33661,-0.108551,-8.19559,0.0925875,-11.4,34.7836,-65.6836,118.053,19.8231,164.351,0.785241,165.136,0.00833634,0,0.199015,-0.140839,-8.47718,0,
Thu Sep 26 22:05:36 2019,6384174,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5400,5532,1216,0,28,28,15.2894,-4.56814,10.4722,-0.194753,-8.54998,0.133028,-11.4,34.7836,-65.6836,124.409,20.2111,163.553,0.754354,164.307,0.0128744,0,0.204214,-0.140839,-13.0153,0,
Thu Sep 26 22:05:36 2019,6394175,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5378,5534,1218,0,28,28,10.8745,0.45011,12.0811,-0.190496,-9.17468,0.124514,-11.4,34.7836,-65.6836,138.009,20.6765,162.681,0.79732,163.479,0.0176279,0,0.213907,-0.140839,-17.7688,0,
Thu Sep 26 22:05:36 2019,6404176,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5378,5534,1218,0,28,28,9.56244,2.27928,3.33273,-0.15112,-9.35134,0.0776884,-11.4,34.7836,-65.6836,109.215,21.0136,161.751,0.710844,162.462,0.022521,0,0.22019,-0.140839,-22.6619,0,
Thu Sep 26 22:05:36 2019,6414177,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5380,5536,1218,0,28,28,16.6397,2.93529,5.23372,0.0787526,-9.13849,0.0468259,-11.4,34.7836,-65.6836,107.46,21.2391,160.727,0.522297,161.25,0.0274962,0,0.223884,-0.140839,-27.6371,0,
Thu Sep 26 22:05:36 2019,6424178,929.127,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5380,5536,1218,0,28,28,13.6374,-0.919373,10.1323,0.177725,-9.35347,0.0127707,-11.4,34.7836,-65.6836,126.612,21.5872,159.609,0.465039,160.074,0.03256,0,0.227871,-0.140839,-32.7009,0,
Thu Sep 26 22:05:36 2019,6434179,928.849,1513,1517,1635,1513,1088,1514,-0.0469513,-0.140839,1.54202,-0.281677,-0.5,-1.19209e-07,5372,5534,1220,0,28,28,10.8266,-2.22661,-0.742203,0.0830095,-9.60782,-0.0276698,-11.4,34.7836,-65.6836,86.0784,21.9465,158.405,0.421679,158.826,0.0378361,0,0.237424,-0.140839,-37.977,0,
