today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0015, kiei(I)=2e-07, kded(D)=0.0006,signal, mad_pitch, multiplier
Thu Sep 26 10:56:10 2019,19279202,0,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5402,5548,1234,0,28,10,-0.751779,-0.23942,-9.83059,-0.0372479,-0.0106422,0.0148991,-17.4563,33.7078,32.1504,-4.3731,0.289528,-0.00412713,0.276952,0.272825,0,0,0,5.53169,0,2.49283e+33,
Thu Sep 26 10:56:10 2019,19289203,1132.4,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5402,5548,1234,0,28,10,-0.770933,-0.124498,-9.98861,-0.0276698,-0.0223487,0.0170276,-17.4563,33.7078,32.1504,-4.41341,0.579361,-0.0203074,0.529614,0.509307,0.0265078,1.76719e-08,5.86532,5.53169,-17.6719,5.53169,
Thu Sep 26 10:56:10 2019,19299206,1132.4,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5394,5536,1234,0,26,10,-0.952892,-0.0670376,-9.97903,-0.0297983,-0.0351194,0.0106422,-17.4563,33.7078,32.1504,-5.45461,0.869498,-0.0526413,0.759097,0.706455,0.0263097,-1.32065e-10,-0.0438325,5.53169,-17.5398,5.53169,
Thu Sep 26 10:56:10 2019,19309207,1132.4,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5394,5536,1234,0,26,10,-0.876278,0.023942,-10.2232,-0.00106422,-0.0436332,0.0127707,-17.4563,33.7078,32.1504,-4.8991,1.15842,-0.101113,0.965045,0.863932,0.0260601,-1.6641e-10,-0.0552319,5.53169,-17.3734,5.53169,
Thu Sep 26 10:56:10 2019,19319208,1132.4,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5400,5532,1240,0,8,30,-0.746991,-0.158017,-9.95509,0.0138349,-0.0606608,0.0159634,-17.4563,33.7078,32.1504,-4.29121,1.44977,-0.163528,1.15218,0.988652,0.0258239,-1.57463e-10,-0.0522622,5.53169,-17.2159,5.53169,
Thu Sep 26 10:56:10 2019,19329209,1132.4,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5380,5536,1238,0,26,10,-0.847547,-0.244209,-9.94551,0.032991,-0.0734315,0.0212845,-17.4563,33.7078,32.1504,-4.87093,1.73991,-0.237342,1.3179,1.08055,0.0255931,-1.53843e-10,-0.0510607,5.53169,-17.0621,5.53169,
Thu Sep 26 10:56:10 2019,19339210,1130.82,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5380,5536,1238,0,26,10,-0.794875,-0.253785,-9.84017,0.0297983,-0.0840737,0.0159634,-17.4563,33.7078,32.1504,-4.61825,2.02944,-0.32159,1.46397,1.14238,0.0253824,-1.40528e-10,-0.0466413,5.53169,-16.9216,5.53169,
Thu Sep 26 10:56:10 2019,19349211,1130.82,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5380,5536,1238,0,26,10,-0.612916,-0.0670376,-9.60075,0.0255414,-0.100037,0.00532112,-17.4563,33.7078,32.1504,-3.65283,2.32049,-0.414225,1.59356,1.17934,0.0251825,-1.33238e-10,-0.0442218,5.53169,-16.7883,5.53169,
Thu Sep 26 10:56:10 2019,19359212,1130.82,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5390,5544,1234,0,28,12,-0.560243,-0.205901,-9.41879,0.0393763,-0.110679,0.0202203,-17.4563,33.7078,32.1504,-3.40403,2.61002,-0.51189,1.70467,1.19278,0.0249855,-1.31351e-10,-0.0435957,5.53169,-16.657,5.53169,
Thu Sep 26 10:56:10 2019,19369213,1130.82,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5390,5544,1234,0,28,12,-0.679953,-0.488417,-9.25598,0.0383121,-0.1309,0.0266056,-17.4563,33.7078,32.1504,-4.20146,2.90229,-0.61316,1.80252,1.18936,0.0247899,-1.30373e-10,-0.043271,5.53169,-16.5266,5.53169,
Thu Sep 26 10:56:10 2019,19379214,1130.18,1512,1517,1088,1512,1088,1514,-0.0939026,5.53169,0.9,-0.563385,-0.5,-1.19209e-07,5396,5532,1238,0,28,12,-0.531513,-0.426168,-9.18416,0.0223487,-0.139413,0.0117065,-17.4563,33.7078,32.1504,-3.31217,3.19121,-0.717778,1.88205,1.16427,0.0246115,-1.18921e-10,-0.0394701,5.53169,-16.4077,5.53169,
