today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.001, kiei(I)=5e-06, kded(D)=0.00055,signal, mad_pitch, multiplier
Thu Sep 26 21:53:21 2019,8303400,0,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5394,5532,1230,0,26,28,6.24408,-0.181959,-7.91044,-0.0361836,-1.29303,-0.0340552,-43.9969,33.8871,9.50684,38.2857,0.656906,0.0361323,0.628373,0.664505,2.50424e+30,6.26061e+25,1.37733e+32,2.50424e+33,0,0,
Thu Sep 26 21:53:21 2019,8313401,935.514,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5544,1230,0,28,30,6.39731,-0.0191536,-8.08282,-0.0223487,-1.33347,-0.0308625,-43.9969,33.8871,9.50684,38.3606,0.95497,0.177525,0.857718,1.03524,-0.0116347,-6.26061e+25,-1.37733e+32,-0.093895,11.5408,0,
Thu Sep 26 21:53:21 2019,8323404,935.514,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5544,1230,0,28,30,6.36858,0.248997,-8.19296,-0.00212845,-1.39201,-0.0138349,-43.9969,33.8871,9.50684,37.8588,1.25822,0.4505,1.06929,1.51979,-0.0114369,4.94657e-09,0.0108824,-0.093895,11.343,0,
Thu Sep 26 21:53:21 2019,8333405,935.514,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5528,1228,0,28,28,6.27281,0.282516,-8.45632,0.0404405,-1.44522,0.0148991,-43.9969,33.8871,9.50684,36.5677,1.55994,0.840748,1.25739,2.09814,-0.0111089,8.19826e-09,0.0180362,-0.093895,11.015,0,
Thu Sep 26 21:53:21 2019,8343406,935.514,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5528,1228,0,28,28,6.19141,0.148441,-8.47547,0.0787526,-1.48459,0.0404405,-43.9969,33.8871,9.50684,36.1485,1.8577,1.33352,1.42097,2.75449,-0.010762,8.67298e-09,0.0190805,-0.093895,10.6681,0,
Thu Sep 26 21:53:21 2019,8353407,935.514,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1228,0,28,26,5.90889,-0.0814029,-8.31746,0.0925875,-1.51971,0.0340552,-43.9969,33.8871,9.50684,35.3908,2.15424,1.91553,1.56411,3.47964,-0.0103836,9.45985e-09,0.0208117,-0.093895,10.2897,0,
Thu Sep 26 21:53:21 2019,8363408,935.948,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1228,0,28,26,5.56891,-0.138864,-8.18817,0.094716,-1.54206,0.052147,-43.9969,33.8871,9.50684,34.2203,2.44712,2.57406,1.68569,4.25974,-0.00998339,1.00055e-08,0.0220121,-0.093895,9.88949,0,
Thu Sep 26 21:53:21 2019,8373409,935.948,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5540,1226,0,26,30,5.2433,-0.134075,-8.03015,0.0691746,-1.56122,0.0500185,-43.9969,33.8871,9.50684,33.1426,2.73909,3.29617,1.78969,5.08587,-0.00956836,1.03757e-08,0.0228266,-0.093895,9.47447,0,
Thu Sep 26 21:53:21 2019,8383410,935.948,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5540,1226,0,26,30,5.02304,-0.287304,-7.99663,0.0585323,-1.57292,0.0468259,-43.9969,33.8871,9.50684,32.1348,3.02892,4.06966,1.87606,5.94572,-0.00912973,1.09657e-08,0.0241245,-0.093895,9.03584,0,
Thu Sep 26 21:53:21 2019,8393411,935.948,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1220,0,28,26,4.68785,-0.354342,-7.83383,0.0468259,-1.56547,0.0404405,-43.9969,33.8871,9.50684,30.8968,3.31327,4.88314,1.94276,6.8259,-0.00867796,1.12944e-08,0.0248477,-0.093895,8.58406,0,
Thu Sep 26 21:53:21 2019,8403412,935.705,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1220,0,28,26,4.53462,-0.292093,-7.67102,0.0319267,-1.55802,0.0212845,-43.9969,33.8871,9.50684,30.5889,3.59761,5.72657,1.99645,7.72302,-0.00822319,1.13692e-08,0.0250123,-0.093895,8.12929,0,
Thu Sep 26 21:53:21 2019,8413413,935.705,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5390,5540,1226,0,26,28,4.23295,-0.11971,-7.65666,0.0255414,-1.52716,-0,-43.9969,33.8871,9.50684,28.9358,3.87525,6.59091,2.03163,8.62254,-0.00776694,1.14061e-08,0.0250935,-0.093895,7.67305,0,
