today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.001, kiei(I)=2e-07, kded(D)=0.0007,signal, mad_pitch, multiplier
Thu Sep 26 21:19:48 2019,10027621,0,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5526,1228,0,28,28,0.3304,0.047884,-9.77792,0.0202203,-0.727929,0.0234129,-22.4438,35.8594,29.3848,1.93531,0.495016,0.00182646,0.473515,0.475341,2.4491e+30,2.4491e+24,1.71437e+32,-0.140839,0,0,
Thu Sep 26 21:19:48 2019,10037622,946.644,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5526,1228,0,28,28,0.220267,0.0574608,-9.73961,0.0500185,-0.711966,0.0244772,-22.4438,35.8594,29.3848,1.29555,0.776922,0.00836642,0.701148,0.709514,0.0681106,-2.4491e+24,-1.71437e+32,-0.140839,-68.2514,0,
Thu Sep 26 21:19:48 2019,10047624,946.644,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5526,1228,0,28,28,-0.0143652,-0.177171,-9.30387,0.0638535,-0.693874,0.019156,-22.4438,35.8594,29.3848,-0.0884649,1.05822,0.0185074,0.906206,0.924713,0.0676615,-4.49059e-10,-0.0314341,-0.140839,-67.8024,0,
Thu Sep 26 21:19:48 2019,10057625,946.644,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5536,1232,0,26,30,-0.167594,-0.282516,-9.23204,0.0415047,-0.658755,-0.0042569,-22.4438,35.8594,29.3848,-1.04001,1.33464,0.0277908,1.08575,1.11354,0.0676681,6.56891e-12,0.000459824,-0.140839,-67.8089,0,
Thu Sep 26 21:19:48 2019,10067626,946.644,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5536,1232,0,26,30,0.0287304,-0.23942,-8.91122,0.0287341,-0.627892,-0.019156,-22.4438,35.8594,29.3848,0.184725,1.61227,0.0343082,1.2471,1.28141,0.0677056,3.75519e-11,0.00262863,-0.140839,-67.8465,0,
Thu Sep 26 21:19:48 2019,10077627,946.644,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5522,1232,0,6,12,0.11971,-0.229843,-9.00699,0.0287341,-0.598094,-0.00638535,-22.4438,35.8594,29.3848,0.761463,1.89022,0.0402281,1.39033,1.43056,0.0677566,5.09338e-11,0.00356537,-0.140839,-67.8974,0,
Thu Sep 26 21:19:48 2019,10087628,944.62,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5522,1232,0,6,12,-0.071826,-0.368707,-8.96389,0.019156,-0.552332,0.0042569,-22.4438,35.8594,29.3848,-0.459091,2.16359,0.0466713,1.51176,1.55843,0.0678056,4.89731e-11,0.00342812,-0.140839,-67.9464,0,
Thu Sep 26 21:19:48 2019,10097629,944.62,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5524,1226,0,28,10,-0.244209,-0.282516,-9.17458,0.00744957,-0.494864,0.00851379,-22.4438,35.8594,29.3848,-1.52474,2.4336,0.0508039,1.61396,1.66476,0.0678628,5.72586e-11,0.0040081,-0.140839,-68.0036,0,
Thu Sep 26 21:19:48 2019,10107630,944.62,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5524,1226,0,28,10,-0.344765,-0.301669,-9.64863,-0.00106422,-0.450167,0.0170276,-22.4438,35.8594,29.3848,-2.04642,2.70728,0.049151,1.70488,1.75403,0.06793,6.71692e-11,0.00470184,-0.140839,-68.0708,0,
Thu Sep 26 21:19:48 2019,10117631,944.62,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5544,1234,0,30,28,-0.6608,-0.215478,-9.79228,-0.0042569,-0.396956,0.0308625,-22.4438,35.8594,29.3848,-3.86056,2.97851,0.0385079,1.7793,1.81781,0.067998,6.80389e-11,0.00476273,-0.140839,-68.1389,0,
Thu Sep 26 21:19:48 2019,10127632,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5544,1234,0,30,28,-0.842759,-0.186748,-10.0509,-0.0117065,-0.337359,0.0223487,-22.4438,35.8594,29.3848,-4.79301,3.24792,0.0148823,1.83893,1.85381,0.0680686,7.06101e-11,0.0049427,-0.140839,-68.2095,0,
Thu Sep 26 21:19:48 2019,10137633,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,32,-0.952892,0.0047884,-10.4722,0,-0.287341,0.0127707,-22.4438,35.8594,29.3848,-5.19916,3.52007,-0.0243887,1.88918,1.86479,0.0681481,7.94754e-11,0.00556328,-0.140839,-68.2889,0,
Thu Sep 26 21:19:48 2019,10147634,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,32,-0.871489,-0.0430956,-10.2903,0.0255414,-0.232001,0.00851379,-22.4438,35.8594,29.3848,-4.84086,3.79069,-0.0791357,1.92657,1.84743,0.0682327,8.45871e-11,0.0059211,-0.140839,-68.3735,0,
Thu Sep 26 21:19:48 2019,10157635,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1232,0,28,30,-0.890643,-0.153229,-10.1993,0.032991,-0.195817,0.00319267,-22.4438,35.8594,29.3848,-4.99064,4.06681,-0.147685,1.95875,1.81107,0.0683247,9.20334e-11,0.00644234,-0.140839,-68.4656,0,
Thu Sep 26 21:19:48 2019,10167636,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1232,0,28,30,-0.766145,-0.215478,-9.9503,0.0340552,-0.15112,0.00106422,-22.4438,35.8594,29.3848,-4.40293,4.34048,-0.227995,1.97848,1.75048,0.0684207,9.59473e-11,0.00671631,-0.140839,-68.5615,0,
Thu Sep 26 21:19:48 2019,10177637,945.914,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,28,-0.588974,-0.282516,-9.63906,0.0148991,-0.114936,0.00319267,-22.4438,35.8594,29.3848,-3.49659,4.61659,-0.31694,1.99139,1.67445,0.0685227,1.02005e-10,0.00714035,-0.140839,-68.6635,0,
Thu Sep 26 21:19:48 2019,10187638,945.793,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,28,-0.454898,-0.296881,-9.4954,-0.0042569,-0.0819453,0.0138349,-22.4438,35.8594,29.3848,-2.74279,4.89362,-0.410474,1.99656,1.58608,0.068625,1.02295e-10,0.00716064,-0.140839,-68.7658,0,
Thu Sep 26 21:19:48 2019,10197639,945.793,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5528,1228,0,26,28,-0.474052,-0.407014,-9.30866,-0.0138349,-0.0595966,0.0351194,-22.4438,35.8594,29.3848,-2.91532,5.1737,-0.505737,1.99667,1.49093,0.0687125,8.75168e-11,0.00612617,-0.140839,-68.8533,0,
Thu Sep 26 21:19:48 2019,10207640,945.793,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5528,1228,0,26,28,-0.474052,-0.363919,-9.41879,-0.0383121,-0.0457616,0.0361836,-22.4438,35.8594,29.3848,-2.88129,5.45621,-0.601806,1.99157,1.38976,0.0687848,7.2258e-11,0.00505806,-0.140839,-68.9256,0,
Thu Sep 26 21:19:48 2019,10217641,945.793,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5402,5538,1226,0,30,28,-0.354342,-0.335188,-9.43315,-0.052147,-0.0351194,0.0319267,-22.4438,35.8594,29.3848,-2.15122,5.73964,-0.697659,1.98026,1.2826,0.068845,6.02951e-11,0.00422066,-0.140839,-68.9859,0,
Thu Sep 26 21:19:48 2019,10227642,945.697,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5402,5538,1226,0,30,28,-0.339977,-0.0143652,-9.62469,-0.0436332,-0.0383121,0.0287341,-22.4438,35.8594,29.3848,-2.02304,6.02704,-0.791422,1.96622,1.1748,0.0688865,4.14734e-11,0.00290314,-0.140839,-69.0274,0,
Thu Sep 26 21:19:48 2019,10237643,945.697,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1234,0,30,28,-0.244209,-0.0574608,-9.663,-0.0223487,-0.052147,0.0212845,-22.4438,35.8594,29.3848,-1.4477,6.31748,-0.881443,1.94887,1.06743,0.068904,1.75247e-11,0.00122673,-0.140839,-69.0449,0,
Thu Sep 26 21:19:48 2019,10247644,945.697,1513,1517,1088,1513,1088,1514,-0.0469513,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1234,0,30,28,-0.181959,0.00957681,-9.63906,-0.0106422,-0.0659819,0.0106422,-22.4438,35.8594,29.3848,-1.08146,6.60792,-0.966149,1.92564,0.959491,0.0689048,7.85828e-13,5.50079e-05,-0.140839,-69.0457,0,
