today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0008, kiei(I)=0, kded(D)=0.0005,signal, mad_pitch, multiplier
Thu Sep 26 22:11:07 2019,7787219,927.641,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5524,1228,0,26,28,1.69988,-0.287304,-9.38527,0.0234129,-0.223487,0.032991,-28.5,33.7078,27.6562,10.2663,7.226,5.97556,1.90379,7.87935,0.0405392,-0,-0.012476,-0.140839,-50.8149,0,
Thu Sep 26 22:11:07 2019,7797220,927.641,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5524,1228,0,26,28,1.62806,-0.172383,-9.51456,0.0138349,-0.222423,0.0361836,-28.5,33.7078,27.6562,9.70998,7.51218,6.24132,1.85756,8.09888,0.0403757,-0,-0.0102238,-0.093895,-50.5635,0,
Thu Sep 26 22:11:07 2019,7807221,927.711,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5392,5538,1232,0,8,12,1.68552,-0.244209,-9.37569,0.0106422,-0.221359,0.0351194,-28.5,33.7078,27.6562,10.1915,7.79835,6.49857,1.80824,8.30682,0.0401737,-0,-0.0126257,-0.093895,-50.311,0,
Thu Sep 26 22:11:07 2019,7817222,927.711,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5392,5538,1232,0,8,12,1.47962,-0.0766145,-9.48583,0.0138349,-0.230937,0.0319267,-28.5,33.7078,27.6562,8.86567,8.08757,6.7462,1.7592,8.50541,0.0399701,-0,-0.0127224,-0.093895,-50.0565,0,
Thu Sep 26 22:11:07 2019,7827223,927.711,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1230,0,28,28,1.55144,-0.105345,-9.44752,0.0127707,-0.229872,0.0159634,-28.5,33.7078,27.6562,9.32571,8.37375,6.98247,1.70478,8.68725,0.0397679,-0,-0.0126398,-0.093895,-49.8037,0,
Thu Sep 26 22:11:07 2019,7837224,927.711,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1230,0,28,28,1.50835,-0.201113,-9.51456,0.00851379,-0.229872,0.0138349,-28.5,33.7078,27.6562,9.00817,8.66023,7.20677,1.64883,8.8556,0.0395674,-0,-0.0125263,-0.093895,-49.5532,0,
Thu Sep 26 22:11:07 2019,7847225,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1226,0,28,28,1.44131,-0.229843,-9.5385,0.00744957,-0.230937,0.00212845,-28.5,33.7078,27.6562,8.59265,8.94701,7.41872,1.59171,9.01043,0.0393701,-0,-0.0123354,-0.093895,-49.3065,0,
Thu Sep 26 22:11:07 2019,7857226,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5526,1226,0,28,28,1.55144,-0.124498,-9.53371,0.00744957,-0.234129,0.0042569,-28.5,33.7078,27.6562,9.24286,9.2344,7.61809,1.53402,9.15211,0.0391775,-0,-0.0120367,-0.093895,-49.0658,0,
Thu Sep 26 22:11:07 2019,7867227,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5402,5546,1230,0,26,28,1.47004,-0.191536,-9.59596,0.00212845,-0.237322,-0,-28.5,33.7078,27.6562,8.70964,9.5218,7.80554,1.47543,9.28097,0.0389834,-0,-0.0121296,-0.093895,-48.8232,0,
Thu Sep 26 22:11:07 2019,7877228,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5402,5546,1230,0,26,28,1.47483,-0.100556,-9.65342,-0.00319267,-0.233065,-0.0042569,-28.5,33.7078,27.6562,8.68636,9.80706,7.98095,1.41422,9.39517,0.0387932,-0,-0.0118912,-0.093895,-48.5853,0,
Thu Sep 26 22:11:07 2019,7887229,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,28,26,1.4461,-0.143652,-9.60554,0.00212845,-0.236258,-0.00638535,-28.5,33.7078,27.6562,8.5615,10.0945,8.14403,1.35491,9.49893,0.0386,-0,-0.0120733,-0.093895,-48.3439,0,
Thu Sep 26 22:11:07 2019,7897230,926.651,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1230,0,28,26,1.55144,-0.0526724,-9.64384,0.00319267,-0.232001,-0.00532112,-28.5,33.7078,27.6562,9.1391,10.3797,8.29548,1.29348,9.58896,0.0384069,-0,-0.0120651,-0.093895,-48.1026,0,
Thu Sep 26 22:11:07 2019,7907231,927.094,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1226,0,26,28,1.40779,-0.105345,-9.57202,0.00638535,-0.230937,0.00106422,-28.5,33.7078,27.6562,8.36672,10.6659,8.43597,1.23327,9.66924,0.0382102,-0,-0.0122978,-0.093895,-47.8566,0,
Thu Sep 26 22:11:07 2019,7917232,927.094,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1226,0,26,28,1.44131,-0.0383072,-9.61511,0.00744957,-0.229872,0.0042569,-28.5,33.7078,27.6562,8.52519,10.9521,8.56515,1.17352,9.73866,0.0380142,-0,-0.0122513,-0.093895,-47.6116,0,
Thu Sep 26 22:11:07 2019,7927233,927.094,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5394,5538,1232,0,28,28,1.47004,-0.110133,-9.56244,0.0180918,-0.228808,0.00957802,-28.5,33.7078,27.6562,8.7397,11.2382,8.68324,1.11441,9.79765,0.0378135,-0,-0.0125402,-0.093895,-47.3608,0,
Thu Sep 26 22:11:07 2019,7937234,927.094,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5394,5538,1232,0,28,28,1.43652,-0.100556,-9.63906,0.0212845,-0.228808,0.019156,-28.5,33.7078,27.6562,8.47648,11.5247,8.79107,1.05641,9.84748,0.037612,-0,-0.0125917,-0.093895,-47.1089,0,
Thu Sep 26 22:11:07 2019,7947235,927.502,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5356,5516,1228,0,28,28,1.2402,-0.23942,-9.55765,0.0244772,-0.228808,0.0234129,-28.5,33.7078,27.6562,7.39337,11.8112,8.88776,0.999358,9.88712,0.0374064,-0,-0.0128521,-0.093895,-46.8519,0,
Thu Sep 26 22:11:07 2019,7957236,927.502,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5356,5516,1228,0,28,28,1.23062,-0.201113,-9.61511,0.0202203,-0.223487,0.0255414,-27.4313,34.7836,28.3477,7.29353,12.0961,8.97153,0.941921,9.91345,0.0372034,-0,-0.0126852,-0.093895,-46.5982,0,
Thu Sep 26 22:11:07 2019,7967237,927.502,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5536,1232,0,28,28,1.23062,-0.148441,-9.48583,0.0180918,-0.230937,0.0308625,-27.4313,34.7836,28.3477,7.39184,12.3848,9.04203,0.889308,9.93134,0.0369984,-0,-0.0128159,-0.093895,-46.3419,0,
Thu Sep 26 22:11:07 2019,7977238,927.502,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5536,1232,0,28,28,1.1157,-0.162806,-9.5816,0.0202203,-0.224551,0.032991,-27.4313,34.7836,28.3477,6.64172,12.6694,9.09951,0.834018,9.93353,0.0367918,-0,-0.0129133,-0.093895,-46.0836,0,
Thu Sep 26 22:11:07 2019,7987239,927.502,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1228,0,28,28,1.0726,-0.11971,-9.39964,0.019156,-0.224551,0.0276698,-27.4313,34.7836,28.3477,6.50993,12.9559,9.14341,0.782028,9.92544,0.0365854,-0,-0.0128981,-0.093895,-45.8257,0,
Thu Sep 26 22:11:07 2019,7997240,927.502,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1228,0,28,28,1.01993,-0.148441,-9.52413,0.019156,-0.218166,0.0223487,-27.4313,34.7836,28.3477,6.11246,13.2405,9.17339,0.729754,9.90314,0.0363811,-0,-0.0127716,-0.093895,-45.5702,0,
Thu Sep 26 22:11:07 2019,8007241,926.373,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1232,0,26,30,1.04866,-0.129287,-9.48104,0.019156,-0.218166,0.0212845,-27.4313,34.7836,28.3477,6.31161,13.527,9.18983,0.680918,9.87074,0.0361756,-0,-0.0128384,-0.093895,-45.3135,0,
Thu Sep 26 22:11:07 2019,8017242,926.373,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1232,0,26,30,0.995988,-0.181959,-9.54808,0.0255414,-0.213909,0.0138349,-27.4313,34.7836,28.3477,5.95516,13.8123,9.19348,0.632494,9.82597,0.0359709,-0,-0.0127985,-0.093895,-45.0575,0,
Thu Sep 26 22:11:07 2019,8027243,926.373,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5522,1226,0,28,28,0.905008,-0.201113,-9.54808,0.0212845,-0.212845,0.00851379,-27.4313,34.7836,28.3477,5.41457,14.0984,9.18442,0.586674,9.7711,0.0357671,-0,-0.0127363,-0.093895,-44.8028,0,
Thu Sep 26 22:11:07 2019,8037244,926.373,1511,1516,1088,1513,1088,1514,-0.140846,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5522,1226,0,28,28,0.92895,-0.23942,-9.65342,0.0148991,-0.208588,-0,-27.4313,34.7836,28.3477,5.49666,14.3837,9.16249,0.541657,9.70415,0.0355646,-0,-0.0126543,-0.093895,-44.5497,0,
Thu Sep 26 22:11:07 2019,8047245,927.337,1511,1516,1088,1513,1088,1514,-0.140846,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1232,0,30,28,0.991199,-0.215478,-9.57681,0.0159634,-0.203267,-0.00106422,-27.4313,34.7836,28.3477,5.90908,14.6687,9.1289,0.49813,9.62703,0.0353626,-0,-0.0126284,-0.093895,-44.2971,0,
Thu Sep 26 22:11:07 2019,8057246,927.337,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1232,0,30,28,0.995988,-0.220267,-9.73004,0.0170276,-0.196881,0.00319267,-27.4313,34.7836,28.3477,5.84457,14.9533,9.08556,0.456131,9.54169,0.0351602,-0,-0.0126505,-0.093895,-44.0441,0,
Thu Sep 26 22:11:07 2019,8067247,927.337,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5404,5540,1228,0,28,28,1.05345,-0.134075,-9.76355,0.0138349,-0.190496,-0,-27.4313,34.7836,28.3477,6.15817,15.238,9.03402,0.415977,9.45,0.0349506,-0,-0.013098,-0.093895,-43.7821,0,
Thu Sep 26 22:11:07 2019,8077248,927.337,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5404,5540,1228,0,28,28,1.01514,-0.0909797,-9.7444,0.0138349,-0.185175,0.0042569,-27.4313,34.7836,28.3477,5.94745,15.5229,8.97551,0.377959,9.35347,0.0347395,-0,-0.0131954,-0.093895,-43.5182,0,
Thu Sep 26 22:11:07 2019,8087249,927.337,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1224,0,28,26,1.06781,-0.201113,-9.65342,0.0159634,-0.180918,0.00957802,-27.4313,34.7836,28.3477,6.31212,15.8082,8.91108,0.342035,9.25312,0.0345234,-0,-0.0135031,-0.093895,-43.2482,0,
Thu Sep 26 22:11:07 2019,8097250,927.337,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1224,0,28,26,1.09176,-0.229843,-9.71088,0.0138349,-0.172404,0.0170276,-27.4313,34.7836,28.3477,6.41461,16.0922,8.84208,0.306706,9.14878,0.0343036,-0,-0.0137388,-0.093895,-42.9734,0,
Thu Sep 26 22:11:07 2019,8107251,927.129,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1232,0,28,28,1.08218,-0.138864,-9.48104,0.0159634,-0.170276,0.0180918,-27.4313,34.7836,28.3477,6.51165,16.3781,8.76976,0.274973,9.04474,0.0340803,-0,-0.013957,-0.093895,-42.6943,0,
Thu Sep 26 22:11:07 2019,8117252,927.129,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1232,0,28,28,1.07739,-0.124498,-9.56244,0.0212845,-0.163891,0.0223487,-27.4313,34.7836,28.3477,6.42835,16.6627,8.6949,0.243732,8.93863,0.0338519,-0,-0.0142715,-0.093895,-42.4088,0,
Thu Sep 26 22:11:07 2019,8127253,927.129,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1228,0,28,28,0.995988,-0.253785,-9.5385,0.0202203,-0.158569,0.0212845,-27.4313,34.7836,28.3477,5.96109,16.9477,8.61749,0.214516,8.832,0.0336222,-0,-0.0143564,-0.093895,-42.1217,0,
Thu Sep 26 22:11:07 2019,8137254,927.129,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1228,0,28,28,0.991199,-0.186748,-9.44273,0.0202203,-0.154313,0.0202203,-27.4313,34.7836,28.3477,5.99237,17.233,8.53709,0.187266,8.72435,0.0333905,-0,-0.0144829,-0.093895,-41.832,0,
Thu Sep 26 22:11:07 2019,8147255,927.302,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5534,1234,0,28,26,0.972046,-0.153229,-9.51935,0.0255414,-0.146863,0.0223487,-27.4313,34.7836,28.3477,5.83042,17.5173,8.45374,0.16075,8.61449,0.0331574,-0,-0.0145699,-0.093895,-41.5406,0,
Thu Sep 26 22:11:07 2019,8157256,927.302,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5534,1234,0,28,26,0.995988,-0.201113,-9.43315,0.0170276,-0.142606,0.0212845,-27.4313,34.7836,28.3477,6.02718,17.8026,8.3679,0.136755,8.50466,0.0329198,-0,-0.01485,-0.093895,-41.2436,0,
Thu Sep 26 22:11:07 2019,8167257,927.302,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1232,0,28,28,0.943315,-0.21069,-9.46667,0.0159634,-0.137285,0.0212845,-27.4313,34.7836,28.3477,5.69051,18.0875,8.28003,0.113991,8.39402,0.0326828,-0,-0.0148151,-0.093895,-40.9473,0,
Thu Sep 26 22:11:07 2019,8177258,927.302,1511,1516,1088,1512,1088,1514,-0.140846,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1232,0,28,28,0.833182,-0.158017,-9.59596,0.0148991,-0.1309,0.019156,-27.4313,34.7836,28.3477,4.96234,18.3722,8.18947,0.0924395,8.28191,0.0324435,-0,-0.0149513,-0.093895,-40.6483,0,
Thu Sep 26 22:11:07 2019,8187259,927.302,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5400,5534,1232,0,28,28,0.799663,-0.110133,-9.6199,0.0170276,-0.128771,0.0148991,-27.4313,34.7836,28.3477,4.75184,18.658,8.09492,0.0735377,8.16846,0.0322013,-0,-0.0151398,-0.093895,-40.3455,0,
Thu Sep 26 22:11:07 2019,8197260,927.302,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5400,5534,1232,0,28,28,0.837971,-0.263362,-9.62469,0.0106422,-0.120257,0.0138349,-27.4313,34.7836,28.3477,4.97589,18.9421,7.99619,0.0542156,8.05041,0.0319596,-0,-0.0151049,-0.093895,-40.0434,0,
