today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0015, kiei(I)=2e-07, kded(D)=0.0006,signal, mad_pitch, multiplier
Thu Sep 26 10:59:15 2019,8348514,1138.5,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5532,1234,0,8,30,1.9393,-0.234632,-9.42837,0.0212845,0.202203,-0.0042569,-30.8156,35.6801,27.1377,11.623,4.23926,3.38942,2.07034,5.45976,0.034027,-4.91627e-10,-0.0294976,-0.140839,-22.8255,0,
Thu Sep 26 10:59:15 2019,8358515,1138.5,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1250,0,30,10,1.97282,-0.296881,-9.51456,0.0212845,0.19156,0.00532112,-30.8156,35.6801,27.1377,11.7142,4.52879,3.72452,2.09337,5.8179,0.0333097,-4.78224e-10,-0.0286934,-0.140839,-22.3473,0,
Thu Sep 26 10:59:15 2019,8368516,1138.32,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1250,0,30,10,2.12126,-0.292093,-9.3326,0.00851379,0.158569,-0.0148991,-30.8156,35.6801,27.1377,12.8055,4.82472,4.06226,2.11267,6.17492,0.0326105,-4.66139e-10,-0.0279683,-0.140839,-21.8812,0,
Thu Sep 26 10:59:15 2019,8378517,1138.32,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5546,1234,0,28,30,2.20267,-0.268151,-9.39485,0.00851379,0.128771,0.00212845,-30.8156,35.6801,27.1377,13.1949,5.11973,4.40363,2.12147,6.5251,0.0319269,-4.55717e-10,-0.027343,-0.140839,-21.4255,0,
Thu Sep 26 10:59:15 2019,8388518,1138.32,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5546,1234,0,28,30,2.42772,-0.253785,-9.26077,-0.00319267,0.106422,0.0042569,-30.8156,35.6801,27.1377,14.6896,5.41262,4.75022,2.11947,6.8697,0.0312529,-4.49352e-10,-0.0269611,-0.140839,-20.9761,0,
Thu Sep 26 10:59:15 2019,8398519,1138.32,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1234,0,26,10,2.5187,-0.229843,-9.31823,-0.00106422,0.0723673,0.00106422,-30.8156,35.6801,27.1377,15.1255,5.70885,5.10389,2.11286,7.21674,0.0305834,-4.46297e-10,-0.0267778,-0.140839,-20.5298,0,
Thu Sep 26 10:59:15 2019,8408520,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1234,0,26,10,2.62883,-0.268151,-9.34696,-0.00532112,0.0489543,0.0138349,-30.8156,35.6801,27.1377,15.7087,6.00204,5.46546,2.09591,7.56137,0.0299363,-4.31452e-10,-0.0258871,-0.140839,-20.0984,0,
Thu Sep 26 10:59:15 2019,8418521,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5532,1234,0,8,28,2.71024,-0.205901,-9.53371,0,0.0106422,0.00744957,-30.8156,35.6801,27.1377,15.8694,6.29949,5.83458,2.07657,7.91115,0.0292985,-4.25169e-10,-0.0255101,-0.140839,-19.6732,0,
Thu Sep 26 10:59:15 2019,8428522,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5532,1234,0,8,28,2.66235,-0.23942,-9.54808,-0.00638535,-0.0212845,0.0117065,-30.8156,35.6801,27.1377,15.5804,6.59512,6.20979,2.04929,8.25908,0.0286802,-4.12233e-10,-0.024734,-0.140839,-19.2609,0,
Thu Sep 26 10:59:15 2019,8438523,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1232,0,8,30,2.73418,-0.287304,-9.46188,-0.00532112,-0.052147,0.0202203,-30.8156,35.6801,27.1377,16.1176,6.89044,6.58926,2.0163,8.60556,0.0280889,-3.94203e-10,-0.0236522,-0.140839,-18.8667,0,
Thu Sep 26 10:59:15 2019,8448524,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1232,0,8,30,2.61926,-0.244209,-9.55287,-0.00212845,-0.0904591,0.0266056,-30.8156,35.6801,27.1377,15.3329,7.18789,6.97121,1.98054,8.95175,0.0275163,-3.81678e-10,-0.0229007,-0.140839,-18.4851,0,
Thu Sep 26 10:59:15 2019,8458525,1137.99,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1234,0,28,10,2.65756,-0.225055,-9.39006,-0.00319267,-0.135156,0.0383121,-30.8156,35.6801,27.1377,15.8025,7.48718,7.35345,1.94209,9.29554,0.0269797,-3.5775e-10,-0.021465,-0.140839,-18.1273,0,
Thu Sep 26 10:59:15 2019,8468526,1137.35,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1234,0,28,10,2.62883,-0.153229,-9.56244,-0.00106422,-0.176661,0.0372479,-30.8156,35.6801,27.1377,15.3716,7.78555,7.73425,1.89871,9.63296,0.0264741,-3.3708e-10,-0.0202248,-0.140839,-17.7902,0,
Thu Sep 26 10:59:15 2019,8478527,1137.35,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5524,1234,0,8,30,2.6001,-0.258574,-9.57202,0.0106422,-0.224551,0.0393763,-30.8156,35.6801,27.1377,15.1969,8.08575,8.11176,1.85359,9.96535,0.0260023,-3.1451e-10,-0.0188706,-0.140839,-17.4757,0,
Thu Sep 26 10:59:15 2019,8488528,1137.35,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5524,1234,0,8,30,2.47082,-0.225055,-9.40921,0.0170276,-0.269249,0.0202203,-30.8156,35.6801,27.1377,14.7134,8.38503,8.48364,1.80444,10.2881,0.0255749,-2.84975e-10,-0.0170985,-0.140839,-17.1908,0,
Thu Sep 26 10:59:15 2019,8498529,1137.35,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1240,0,30,10,2.35111,-0.282516,-9.48104,0.0170276,-0.313946,0.0127707,-30.8156,35.6801,27.1377,13.9273,8.68431,8.84716,1.75265,10.5998,0.0251917,-2.55447e-10,-0.0153268,-0.140839,-16.9353,0,
Thu Sep 26 10:59:15 2019,8508530,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1240,0,30,10,2.37984,-0.225055,-9.39485,0.00851379,-0.353322,0.0117065,-30.8156,35.6801,27.1377,14.2148,8.98207,9.19997,1.69719,10.8972,0.0248625,-2.19442e-10,-0.0131665,-0.140839,-16.7159,0,
Thu Sep 26 10:59:15 2019,8518531,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1232,0,8,30,2.34632,-0.215478,-9.30866,-0.00638535,-0.404405,0.00319267,-30.8156,35.6801,27.1377,14.1472,9.28319,9.5414,1.64324,11.1846,0.0245647,-1.9853e-10,-0.0119118,-0.140839,-16.5173,0,
Thu Sep 26 10:59:15 2019,8528532,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1232,0,8,30,2.28407,-0.234632,-9.39485,-0.00744957,-0.44591,0.00744957,-30.8156,35.6801,27.1377,13.6646,9.58156,9.8708,1.58505,11.4559,0.0243052,-1.73006e-10,-0.0103804,-0.140839,-16.3443,0,
Thu Sep 26 10:59:15 2019,8538533,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1234,0,28,28,2.14042,-0.181959,-9.42837,-0.0106422,-0.487415,0.00638535,-30.8156,35.6801,27.1377,12.7904,9.87993,10.1862,1.52582,11.712,0.0240906,-1.43095e-10,-0.0085857,-0.140839,-16.2012,0,
Thu Sep 26 10:59:15 2019,8548534,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1234,0,28,28,2.10211,-0.143652,-9.36133,-0.00851379,-0.528919,0.00957802,-30.8156,35.6801,27.1377,12.656,10.1783,10.4853,1.46587,11.9511,0.0239156,-1.16686e-10,-0.00700115,-0.140839,-16.0845,0,
Thu Sep 26 10:59:15 2019,8558535,1137.19,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1234,0,30,30,2.08296,-0.114922,-9.44273,-0.00212845,-0.570424,0.019156,-30.8156,35.6801,27.1377,12.4396,10.4767,10.7671,1.40547,12.1725,0.0237791,-9.09643e-11,-0.00545786,-0.140839,-15.9936,0,
Thu Sep 26 10:59:15 2019,8568536,1137.33,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1234,0,30,30,1.95367,-0.258574,-9.47146,-0.00106422,-0.600222,0.0234129,-30.8156,35.6801,27.1377,11.6549,10.7717,11.0307,1.3417,12.3724,0.0236728,-7.08494e-11,-0.00425097,-0.140839,-15.9227,0,
Thu Sep 26 10:59:15 2019,8578537,1137.33,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1242,0,6,28,1.97761,-0.244209,-9.52892,0.00212845,-0.635342,0.0266056,-30.8156,35.6801,27.1377,11.7246,11.0682,11.2751,1.27974,12.5548,0.0236029,-4.66299e-11,-0.00279779,-0.140839,-15.8761,0,
Thu Sep 26 10:59:15 2019,8588538,1137.33,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1242,0,6,28,1.91536,-0.263362,-9.50977,0.0042569,-0.667269,0.0297983,-28.8563,34.7836,28.002,11.3876,11.3638,11.5,1.21733,12.7173,0.0235682,-2.3159e-11,-0.00138954,-0.140839,-15.8529,0,
Thu Sep 26 10:59:15 2019,8598539,1137.33,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5524,1234,0,28,28,1.81002,-0.215478,-9.52892,0.00638535,-0.702388,0.0244772,-28.8563,34.7836,28.002,10.7552,11.6604,11.7051,1.15651,12.8616,0.0235624,-3.82805e-12,-0.000229683,-0.140839,-15.8491,0,
Thu Sep 26 10:59:15 2019,8608540,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5524,1234,0,28,28,1.72861,-0.316035,-9.46667,-0.00744957,-0.726865,0.0255414,-28.8563,34.7836,28.002,10.3482,11.9539,11.8894,1.09358,12.983,0.0235893,1.79033e-11,0.0010742,-0.140839,-15.867,0,
Thu Sep 26 10:59:15 2019,8618541,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5522,1234,0,8,28,1.67115,-0.177171,-9.50977,-0.0042569,-0.74815,0.0255414,-28.8563,34.7836,28.002,9.96684,12.2465,12.0522,1.03099,13.0832,0.0236476,3.89204e-11,0.00233522,-0.140839,-15.9059,0,
Thu Sep 26 10:59:15 2019,8628542,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5522,1234,0,8,28,1.62806,-0.287304,-9.68694,-0.00212845,-0.770498,0.0244772,-28.8563,34.7836,28.002,9.54039,12.5393,12.1933,0.970124,13.1635,0.0237295,5.45387e-11,0.00327232,-0.140839,-15.9605,0,
Thu Sep 26 10:59:15 2019,8638543,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1238,0,6,28,1.40779,-0.225055,-9.64384,-0.00744957,-0.785398,0.0180918,-28.8563,34.7836,28.002,8.30527,12.8301,12.3117,0.908723,13.2204,0.0238325,6.8677e-11,0.00412062,-0.140839,-16.0292,0,
Thu Sep 26 10:59:15 2019,8648544,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1238,0,6,28,1.38864,-0.148441,-9.65821,-0.00957802,-0.800297,0.0223487,-28.8563,34.7836,28.002,8.1818,13.1208,12.4059,0.84911,13.255,0.0239604,8.52509e-11,0.00511505,-0.140839,-16.1144,0,
Thu Sep 26 10:59:15 2019,8658545,1137.63,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1234,0,8,28,1.33118,-0.100556,-9.69173,-0.00106422,-0.807746,0.0223487,-28.8563,34.7836,28.002,7.82075,13.4094,12.4759,0.789317,13.2652,0.0240988,9.231e-11,0.0055386,-0.140839,-16.2067,0,
Thu Sep 26 10:59:15 2019,8668546,1136.46,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1234,0,8,28,1.38864,-0.114922,-9.64863,0.0138349,-0.813067,0.0244772,-28.8563,34.7836,28.002,8.18981,13.6974,12.5231,0.731042,13.2541,0.0242511,1.01549e-10,0.00609295,-0.140839,-16.3083,0,
Thu Sep 26 10:59:15 2019,8678547,1136.46,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5534,1234,0,8,28,1.19231,-0.143652,-9.52892,0.00638535,-0.815196,0.0212845,-28.8563,34.7836,28.002,7.13211,13.9845,12.5485,0.674086,13.2226,0.0244093,1.05459e-10,0.00632755,-0.140839,-16.4137,0,
Thu Sep 26 10:59:15 2019,8688548,1136.46,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5374,5534,1234,0,8,28,1.15401,-0.339977,-9.68215,0,-0.815196,0.0138349,-28.8563,34.7836,28.002,6.79696,14.271,12.5521,0.618841,13.1709,0.0245774,1.12038e-10,0.00672226,-0.140839,-16.5258,0,
Thu Sep 26 10:59:15 2019,8698549,1136.46,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5534,1234,0,30,14,1.05824,-0.287304,-9.51456,0.00212845,-0.805618,0.0127707,-28.8563,34.7836,28.002,6.34653,14.5548,12.5335,0.56333,13.0968,0.0247567,1.19568e-10,0.00717407,-0.140839,-16.6453,0,
Thu Sep 26 10:59:15 2019,8708550,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5534,1234,0,30,14,1.06303,-0.253785,-9.63906,-0.00106422,-0.803489,0.0106422,-28.8563,34.7836,28.002,6.29333,14.8406,12.4935,0.512451,13.0059,0.0249362,1.19663e-10,0.00717979,-0.140839,-16.765,0,
Thu Sep 26 10:59:15 2019,8718551,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5346,5520,1236,0,30,28,0.92895,-0.181959,-9.5385,0.00319267,-0.78859,0.0117065,-28.8563,34.7836,28.002,5.56247,15.1228,12.4328,0.460463,12.8933,0.0251138,1.18385e-10,0.00710312,-0.140839,-16.8834,0,
Thu Sep 26 10:59:15 2019,8728552,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5346,5520,1236,0,30,28,0.732626,-0.110133,-9.47625,0,-0.776884,0.0148991,-28.8563,34.7836,28.002,4.42085,15.406,12.351,0.412029,12.763,0.0252859,1.14738e-10,0.00688431,-0.140839,-16.9981,0,
Thu Sep 26 10:59:15 2019,8738553,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1234,0,8,30,0.732626,-0.244209,-9.44273,0.00212845,-0.769434,0.0170276,-28.8563,34.7836,28.002,4.43648,15.6903,12.2473,0.367322,12.6146,0.0254656,1.19762e-10,0.00718575,-0.140839,-17.1179,0,
Thu Sep 26 10:59:15 2019,8748554,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1234,0,8,30,0.608127,-0.234632,-9.47625,-0.0148991,-0.752407,0.0244772,-28.8563,34.7836,28.002,3.67186,15.9719,12.1222,0.322403,12.4446,0.0256387,1.15437e-10,0.00692619,-0.140839,-17.2333,0,
Thu Sep 26 10:59:15 2019,8758555,1136.91,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1238,0,8,28,0.474052,0.0335188,-9.36612,-0.00957802,-0.739636,0.0297983,-28.8563,34.7836,28.002,2.89747,16.2547,11.9758,0.281251,12.2571,0.0258023,1.09024e-10,0.00654144,-0.140839,-17.3423,0,
Thu Sep 26 10:59:15 2019,8768556,1137.85,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1238,0,8,28,0.411803,0.0861913,-9.59596,0.0489543,-0.719416,0.0266056,-28.8563,34.7836,28.002,2.4573,16.5354,11.8079,0.240493,12.0484,0.0259684,1.1076e-10,0.00664558,-0.140839,-17.4531,0,
Thu Sep 26 10:59:15 2019,8778557,1137.85,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1238,0,8,26,0.268151,-0.349553,-9.4954,0.0478901,-0.698131,0.0319267,-28.8563,34.7836,28.002,1.61761,16.8158,11.6186,0.202,11.8206,0.026119,1.00433e-10,0.006026,-0.140839,-17.5535,0,
Thu Sep 26 10:59:15 2019,8788558,1137.85,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1238,0,8,26,-0.0909797,-0.502782,-9.56723,0.0234129,-0.680039,0.032991,-28.8563,34.7836,28.002,-0.544839,17.0971,11.4064,0.166889,11.5732,0.0262659,9.79061e-11,0.00587437,-0.140839,-17.6514,0,
Thu Sep 26 10:59:15 2019,8798559,1137.85,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5546,1234,0,6,26,0.0909797,-0.35913,-9.55287,0.00106422,-0.651305,0.0244772,-28.8563,34.7836,28.002,0.545658,17.3753,11.1701,0.131216,11.3013,0.0264366,1.13768e-10,0.00682606,-0.140839,-17.7652,0,
Thu Sep 26 10:59:15 2019,8808560,1136.24,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5378,5546,1234,0,6,26,0.0430956,-0.258574,-9.46188,-0.00957802,-0.627892,0.0138349,-28.8563,34.7836,28.002,0.260961,17.6551,10.9126,0.0995377,11.0121,0.0265757,9.27525e-11,0.00556515,-0.140839,-17.858,0,
Thu Sep 26 10:59:15 2019,8818561,1136.24,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1234,0,32,14,-0.110133,-0.129287,-9.66779,-0.0127707,-0.611929,0.0170276,-28.8563,34.7836,28.002,-0.652673,17.937,10.6361,0.0722187,10.7083,0.0266949,7.9504e-11,0.00477024,-0.140839,-17.9375,0,
Thu Sep 26 10:59:15 2019,8828562,1136.24,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1234,0,32,14,-0.21069,-0.177171,-9.57202,-0.0106422,-0.584259,0.0042569,-28.8563,34.7836,28.002,-1.26094,18.2156,10.3408,0.0437388,10.3845,0.0268143,7.95746e-11,0.00477448,-0.140839,-18.017,0,
Thu Sep 26 10:59:15 2019,8838563,1136.24,1512,1517,1088,1513,1088,1514,-0.0939026,-0.140839,0.9,-0.281677,-0.5,-1.19209e-07,5372,5526,1234,0,30,14,-0.167594,-0.129287,-9.69173,-0.0106422,-0.559782,0.00212845,-28.8563,34.7836,28.002,-0.990689,18.495,10.0276,0.0183895,10.046,0.0269237,7.29256e-11,0.00437553,-0.140839,-18.09,0,
