today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0008, kiei(I)=0, kded(D)=0.0005,signal, mad_pitch, multiplier
Thu Sep 26 22:09:23 2019,7041163,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5528,1234,0,30,26,-0.292093,-0.205901,-9.52413,-0.0042569,-0.102166,0.0138349,-21.1969,34.6043,30.9404,-1.75664,3.18054,-0.160051,1.87525,1.7152,0.0265974,-0,-0.0156853,-0.140839,-33.3876,0,
Thu Sep 26 22:09:23 2019,7051164,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5528,1234,0,30,26,-0.272939,-0.306458,-9.76355,-0.00212845,-0.110679,0.00744957,-21.1969,34.6043,30.9404,-1.60128,3.46946,-0.192977,1.94164,1.74866,0.0263505,-0,-0.0154331,-0.140839,-33.0789,0,
Thu Sep 26 22:09:23 2019,7061165,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5536,1230,0,28,30,-0.325611,-0.229843,-9.76355,-0.00212845,-0.106422,0.00957802,-21.1969,34.6043,30.9404,-1.91009,3.75472,-0.228859,1.99155,1.7627,0.0261082,-0,-0.0151405,-0.140839,-32.7761,0,
Thu Sep 26 22:09:23 2019,7071166,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5536,1230,0,28,30,-0.392649,-0.124498,-9.87848,-0.00851379,-0.104294,0.00638535,-19.2375,34.7836,32.1504,-2.27619,4.04059,-0.268093,2.03029,1.7622,0.0258651,-0,-0.0151958,-0.140839,-32.4722,0,
Thu Sep 26 22:09:23 2019,7081167,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1226,0,26,30,-0.407014,-0.162806,-9.73961,-0.00212845,-0.100037,0.00851379,-19.2375,34.7836,32.1504,-2.39298,4.32585,-0.311337,2.05749,1.74615,0.0256268,-0,-0.014892,-0.140839,-32.1744,0,
Thu Sep 26 22:09:23 2019,7091168,928.389,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1226,0,26,30,-0.349553,-0.114922,-9.76834,-0.00106422,-0.0957802,0.00957802,-19.2375,34.7836,32.1504,-2.04942,4.61111,-0.35833,2.07461,1.71628,0.0253866,-0,-0.0150132,-0.140839,-31.8741,0,
Thu Sep 26 22:09:23 2019,7101169,927.85,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5528,1230,0,28,28,-0.488417,-0.0957681,-9.67736,0.00851379,-0.0830095,0.00957802,-19.2375,34.7836,32.1504,-2.88927,4.89393,-0.408831,2.08011,1.67128,0.0251432,-0,-0.0152127,-0.140839,-31.5699,0,
Thu Sep 26 22:09:23 2019,7111170,927.85,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5528,1230,0,28,28,-0.416591,-0.191536,-9.55765,0.0117065,-0.0840737,0.0170276,-19.2375,34.7836,32.1504,-2.49578,5.18071,-0.463239,2.08108,1.61784,0.0249,-0,-0.0152004,-0.140839,-31.2659,0,
Thu Sep 26 22:09:23 2019,7121171,927.85,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5526,1228,0,28,28,-0.47884,-0.172383,-9.60075,0.0117065,-0.0638535,0.0148991,-19.2375,34.7836,32.1504,-2.85528,5.4614,-0.521408,2.06828,1.54688,0.0246562,-0,-0.0152378,-0.140839,-30.9611,0,
Thu Sep 26 22:09:23 2019,7131172,927.85,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5526,1228,0,28,28,-0.407014,-0.268151,-9.63427,0.0255414,-0.0574681,0.0138349,-19.2375,34.7836,32.1504,-2.41911,5.74605,-0.582692,2.05255,1.46986,0.0244094,-0,-0.0154253,-0.140839,-30.6526,0,
Thu Sep 26 22:09:23 2019,7141173,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1230,0,8,10,-0.47884,-0.162806,-9.4954,0.0223487,-0.0446974,0.00744957,-19.2375,34.7836,32.1504,-2.88691,6.02887,-0.646554,2.02866,1.38211,0.0241585,-0,-0.0156784,-0.140839,-30.339,0,
Thu Sep 26 22:09:23 2019,7151174,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1230,0,8,10,-0.507571,-0.23942,-9.35654,0.0138349,-0.0276698,0.00957802,-19.2375,34.7836,32.1504,-3.10512,6.31047,-0.713211,1.99798,1.28477,0.0239032,-0,-0.0159574,-0.140839,-30.0199,0,
Thu Sep 26 22:09:23 2019,7161175,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5528,1226,0,28,28,-0.407014,-0.363919,-9.41879,0.00851379,-0.0148991,0.00744957,-19.2375,34.7836,32.1504,-2.47439,6.59329,-0.782431,1.96353,1.1811,0.0236415,-0,-0.0163612,-0.140839,-29.6927,0,
Thu Sep 26 22:09:23 2019,7171176,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5528,1226,0,28,28,-0.373495,-0.205901,-9.60075,0.00319267,-0.00319267,0.0127707,-19.2375,34.7836,32.1504,-2.22784,6.87641,-0.852519,1.92488,1.07236,0.0233749,-0,-0.0166615,-0.140839,-29.3594,0,
Thu Sep 26 22:09:23 2019,7181177,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1230,0,26,28,-0.339977,-0.225055,-9.55765,-0.00957802,0.00851379,0.0127707,-19.2375,34.7836,32.1504,-2.03722,7.15954,-0.921895,1.88225,0.960358,0.0231027,-0,-0.0170085,-0.140839,-29.0193,0,
Thu Sep 26 22:09:23 2019,7191178,928.241,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1230,0,26,28,-0.368707,-0.215478,-9.48104,0,0.0223487,0.0117065,-19.2375,34.7836,32.1504,-2.22705,7.44206,-0.989944,1.83556,0.845613,0.0228245,-0,-0.0173903,-0.140839,-28.6714,0,
Thu Sep 26 22:09:23 2019,7201179,926.946,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1226,0,30,26,-0.335188,-0.138864,-9.72525,0,0.0297983,0.0180918,-19.7719,35.3215,32.6689,-1.97396,7.7264,-1.05646,1.78765,0.731189,0.0225415,-0,-0.0176852,-0.140839,-28.3177,0,
Thu Sep 26 22:09:23 2019,7211180,926.946,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1226,0,30,26,-0.344765,-0.172383,-9.67736,0.00319267,0.0404405,0.0223487,-19.7719,35.3215,32.6689,-2.04035,8.00983,-1.12109,1.73619,0.615101,0.022253,-0,-0.0180343,-0.140839,-27.9571,0,
Thu Sep 26 22:09:23 2019,7221181,926.946,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1232,0,26,28,-0.392649,-0.047884,-9.83059,0.00851379,0.0446974,0.019156,-19.7719,35.3215,32.6689,-2.28727,8.29509,-1.18387,1.68431,0.500432,0.0219627,-0,-0.0181413,-0.140839,-27.5942,0,
Thu Sep 26 22:09:23 2019,7231182,926.946,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1232,0,26,28,-0.45011,-0.253785,-9.94073,0.0117065,0.0478901,0.0180918,-19.7719,35.3215,32.6689,-2.59255,8.58066,-1.24554,1.63076,0.385221,0.0216692,-0,-0.0183446,-0.140839,-27.2273,0,
Thu Sep 26 22:09:23 2019,7241183,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5538,1228,0,28,28,-0.402226,-0.177171,-9.663,0.0180918,0.0595966,0.0170276,-19.7719,35.3215,32.6689,-2.38358,8.86378,-1.30656,1.57327,0.266713,0.0213786,-0,-0.0181601,-0.140839,-26.8641,0,
Thu Sep 26 22:09:23 2019,7251184,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5538,1228,0,28,28,-0.344765,-0.105345,-9.64384,0.0159634,0.0606608,0.0180918,-19.7719,35.3215,32.6689,-2.04744,9.14995,-1.36634,1.51765,0.151308,0.0210859,-0,-0.0182972,-0.140839,-26.4982,0,
Thu Sep 26 22:09:23 2019,7261185,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5540,1228,0,28,14,-0.387861,-0.0957681,-9.73482,0.0148991,0.0574681,0.019156,-19.7719,35.3215,32.6689,-2.28161,9.43735,-1.42416,1.46219,0.0380363,0.0207891,-0,-0.0185473,-0.140839,-26.1272,0,
Thu Sep 26 22:09:23 2019,7271186,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5540,1228,0,28,14,-0.402226,-0.143652,-9.53371,0.019156,0.0595966,0.0138349,-19.7719,35.3215,32.6689,-2.41587,9.72322,-1.4802,1.40447,-0.0757288,0.0204971,-0,-0.0182485,-0.140839,-25.7623,0,
Thu Sep 26 22:09:23 2019,7281187,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1232,0,28,30,-0.3304,-0.220267,-9.52892,0.0106422,0.0638535,0.0202203,-19.7719,35.3215,32.6689,-1.98584,10.0085,-1.53448,1.34577,-0.188711,0.0202087,-0,-0.018027,-0.140839,-25.4017,0,
Thu Sep 26 22:09:23 2019,7291188,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1232,0,28,30,-0.277727,-0.138864,-9.53371,0.0106422,0.0606608,0.0159634,-19.7719,35.3215,32.6689,-1.66862,10.2959,-1.58596,1.28901,-0.29694,0.0199201,-0,-0.0180369,-0.140839,-25.041,0,
Thu Sep 26 22:09:23 2019,7301189,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,28,28,-0.459687,-0.153229,-9.6199,0.00744957,0.0532112,0.0106422,-19.7719,35.3215,32.6689,-2.7358,10.5845,-1.63468,1.23339,-0.401291,0.0196321,-0,-0.0180035,-0.140839,-24.6809,0,
Thu Sep 26 22:09:23 2019,7311190,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5524,1230,0,28,28,-0.282516,-0.335188,-9.53371,0.00638535,0.0468259,0.0138349,-19.7719,35.3215,32.6689,-1.69737,10.8728,-1.68143,1.17754,-0.50389,0.0193507,-0,-0.017586,-0.140839,-24.3292,0,
Thu Sep 26 22:09:23 2019,7321191,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1228,0,28,28,-0.268151,-0.21069,-9.56723,0.00212845,0.0415047,0.00638535,-20.4844,35.3215,30.249,-1.60547,11.1608,-1.72516,1.1217,-0.603461,0.0190694,-0,-0.0175809,-0.140839,-23.9776,0,
Thu Sep 26 22:09:23 2019,7331192,927.19,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1228,0,28,28,-0.148441,-0.21069,-9.64863,0.00851379,0.0361836,0.0127707,-20.4844,35.3215,30.249,-0.881405,11.4488,-1.76412,1.06637,-0.697755,0.0187926,-0,-0.0172997,-0.140839,-23.6316,0,
Thu Sep 26 22:09:23 2019,7341193,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1230,0,28,30,-0.225055,-0.191536,-9.64384,0.00319267,0.0287341,0.0106422,-20.4844,35.3215,30.249,-1.33685,11.7374,-1.79756,1.0123,-0.78526,0.0185149,-0,-0.0173534,-0.140839,-23.2845,0,
Thu Sep 26 22:09:23 2019,7351194,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1230,0,28,30,-0.177171,-0.181959,-9.63427,0.00957802,0.0180918,0.0127707,-20.4844,35.3215,30.249,-1.05353,12.0269,-1.82571,0.959877,-0.865838,0.0182425,-0,-0.0170294,-0.140839,-22.9439,0,
Thu Sep 26 22:09:23 2019,7361195,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5534,1232,0,28,28,-0.191536,-0.220267,-9.70131,0.00638535,0.0159634,0.0159634,-20.4844,35.3215,30.249,-1.13106,12.314,-1.84891,0.905955,-0.94295,0.0179761,-0,-0.0166467,-0.140839,-22.611,0,
Thu Sep 26 22:09:23 2019,7371196,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5534,1232,0,28,28,-0.129287,-0.244209,-9.69652,0.00851379,0.00744957,0.0117065,-20.4844,35.3215,30.249,-0.763899,12.6029,-1.86699,0.854945,-1.01205,0.0177124,-0,-0.0164848,-0.140839,-22.2813,0,
Thu Sep 26 22:09:23 2019,7381197,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1232,0,28,26,-0.143652,-0.215478,-9.62469,0.00744957,0.00212845,0.0148991,-20.4844,35.3215,30.249,-0.855098,12.891,-1.87982,0.804168,-1.07565,0.0174521,-0,-0.0162682,-0.140839,-21.9559,0,
Thu Sep 26 22:09:23 2019,7391198,926.538,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5380,5538,1232,0,28,26,-0.11971,-0.181959,-9.69652,0.0138349,-0.00532112,0.0127707,-20.4844,35.3215,30.249,-0.70732,13.1796,-1.88745,0.755253,-1.1322,0.0171967,-0,-0.0159642,-0.140839,-21.6367,0,
Thu Sep 26 22:09:23 2019,7401199,927.224,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5538,1232,0,28,28,-0.138864,-0.153229,-9.72046,0.00957802,-0.00957802,0.0106422,-20.4844,35.3215,30.249,-0.818456,13.4673,-1.89023,0.70677,-1.18346,0.0169462,-0,-0.0156542,-0.140839,-21.3236,0,
Thu Sep 26 22:09:23 2019,7411200,927.224,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5538,1232,0,28,28,-0.253785,-0.215478,-9.6199,0.019156,-0.0202203,0.0117065,-20.4844,35.3215,30.249,-1.51119,13.7568,-1.88928,0.661487,-1.22779,0.0166991,-0,-0.0154411,-0.140839,-21.0148,0,
Thu Sep 26 22:09:23 2019,7421201,927.224,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5368,5510,1226,0,30,28,-0.158017,-0.191536,-9.5385,0.0223487,-0.0202203,0.0127707,-20.4844,35.3215,30.249,-0.949091,14.0433,-1.88579,0.614641,-1.27115,0.0164627,-0,-0.0147789,-0.140839,-20.7192,0,
Thu Sep 26 22:09:23 2019,7431202,927.224,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5368,5510,1226,0,30,28,-0.158017,-0.244209,-9.68215,0.019156,-0.0297983,0.0159634,-20.4844,35.3215,30.249,-0.935012,14.3325,-1.87958,0.572079,-1.3075,0.0162269,-0,-0.0147343,-0.140839,-20.4245,0,
Thu Sep 26 22:09:23 2019,7441203,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1228,0,28,28,-0.277727,-0.363919,-9.71088,0.0223487,-0.0308625,0.0106422,-20.4844,35.3215,30.249,-1.63819,14.6193,-1.87101,0.528642,-1.34237,0.0159978,-0,-0.0143209,-0.140839,-20.1381,0,
Thu Sep 26 22:09:23 2019,7451204,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5524,1228,0,28,28,-0.167594,-0.23942,-9.55287,0.0106422,-0.0351194,0.0148991,-20.4844,35.3215,30.249,-1.00509,14.907,-1.86103,0.487776,-1.37326,0.0157773,-0,-0.0137775,-0.140839,-19.8625,0,
Thu Sep 26 22:09:23 2019,7461205,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5526,1226,0,26,28,-0.225055,-0.306458,-9.6199,0.00532112,-0.0372479,0.0148991,-20.4844,35.3215,30.249,-1.34018,15.1941,-1.84958,0.447957,-1.40162,0.0155564,-0,-0.01381,-0.140839,-19.5863,0,
Thu Sep 26 22:09:23 2019,7471206,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5526,1226,0,26,28,-0.244209,-0.225055,-9.59117,0.0042569,-0.0404405,0.00638535,-20.4844,35.3215,30.249,-1.45854,15.4815,-1.83698,0.410124,-1.42685,0.0153433,-0,-0.013318,-0.140839,-19.32,0,
Thu Sep 26 22:09:23 2019,7481207,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1232,0,28,28,-0.306458,-0.205901,-9.47146,0,-0.0446974,0.00957802,-20.4844,35.3215,30.249,-1.85321,15.7692,-1.82428,0.374249,-1.45003,0.0151351,-0,-0.0130145,-0.140839,-19.0597,0,
Thu Sep 26 22:09:23 2019,7491208,926.277,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5384,5526,1232,0,28,28,-0.292093,-0.0670376,-9.73961,-0.00106422,-0.0468259,0.0117065,-20.4844,35.3215,30.249,-1.7178,16.0562,-1.81226,0.339426,-1.47284,0.0149311,-0,-0.0127452,-0.140839,-18.8048,0,
Thu Sep 26 22:09:23 2019,7501209,926.581,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5534,1228,0,26,28,-0.244209,-0.191536,-9.79228,0.00212845,-0.0478901,0.0138349,-20.4844,35.3215,30.249,-1.4286,16.343,-1.80077,0.30599,-1.49478,0.0147272,-0,-0.0127487,-0.140839,-18.5498,0,
Thu Sep 26 22:09:23 2019,7511210,926.581,1513,1517,1088,1512,1088,1514,-0.0469513,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5534,1228,0,26,28,-0.244209,-0.177171,-9.68694,-0.00106422,-0.0436332,0.0148991,-20.4844,35.3215,30.249,-1.44413,16.6283,-1.78913,0.272781,-1.51635,0.0145258,-0,-0.0125827,-0.140839,-18.2981,0,
Thu Sep 26 22:09:23 2019,7521211,926.581,1513,1517,1088,1507,1088,1514,-0.0469513,-0.140839,0.9,-1.97183,-0.5,-1.19209e-07,5384,5528,1228,0,28,28,-0.292093,-0.181959,-9.68215,0.00744957,-0.0478901,0.0212845,-20.4844,35.3215,30.249,-1.72798,16.916,-1.77744,0.243699,-1.53374,0.0143243,-0,-0.0125942,-0.140839,-18.0463,0,
Thu Sep 26 22:09:23 2019,7531212,926.581,1513,1517,1088,1507,1088,1514,-0.0469513,-0.140839,0.9,-1.97183,-0.5,-1.19209e-07,5384,5528,1228,0,28,28,-0.253785,-0.172383,-9.56723,0.00957802,-0.0489543,0.0117065,-20.4844,35.3215,30.249,-1.5195,17.2028,-1.76609,0.215293,-1.5508,0.014129,-0,-0.0122081,-0.140839,-17.8021,0,
Thu Sep 26 22:09:23 2019,7541213,926.416,1513,1517,1112,1509,1088,1514,-0.0469513,-0.140839,0.928169,-1.40845,-0.5,-1.19209e-07,5384,5534,1232,0,28,26,-0.296881,-0.124498,-9.62469,0.0212845,-0.0415047,0.00851379,-20.4844,35.3215,30.249,-1.76677,17.4871,-1.7552,0.186157,-1.56904,0.013936,-0,-0.0120606,-0.140839,-17.5609,0,
Thu Sep 26 22:09:23 2019,7551214,926.416,1513,1517,1112,1509,1088,1514,-0.0469513,-0.140839,0.928169,-1.40845,-0.5,-1.19209e-07,5384,5534,1232,0,28,26,-0.205901,-0.220267,-9.50977,0.0202203,-0.0393763,0.0138349,-20.4844,35.3215,30.249,-1.24035,17.773,-1.74455,0.160251,-1.5843,0.0137415,-0,-0.0121591,-0.140839,-17.3177,0,
Thu Sep 26 22:09:23 2019,7561215,926.416,1513,1517,1112,1509,1088,1514,-0.0469513,-0.140839,0.928169,-1.40845,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-0.296881,-0.201113,-9.64384,0.0127707,-0.032991,0.0159634,-20.4844,35.3215,30.249,-1.76327,18.0576,-1.73389,0.134777,-1.59912,0.0135502,-0,-0.0119549,-0.140839,-17.0786,0,
Thu Sep 26 22:09:23 2019,7571216,926.416,1513,1517,1174,1509,1088,1514,-0.0469513,-0.140839,1.00094,-1.40845,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-0.253785,-0.0909797,-9.62469,0.019156,-0.0287341,0.00957802,-20.4844,35.3215,30.249,-1.51044,18.3429,-1.72352,0.11154,-1.61198,0.0133555,-0,-0.0121668,-0.140839,-16.8353,0,
Thu Sep 26 22:09:23 2019,7581217,926.416,1513,1517,1174,1509,1088,1514,-0.0469513,-0.140839,1.00094,-1.40845,-0.5,-1.19209e-07,5384,5522,1226,0,28,28,-0.225055,-0.225055,-9.59117,0.0159634,-0.0276698,0.00957802,-20.4844,35.3215,30.249,-1.34419,18.6291,-1.7133,0.0907326,-1.62257,0.0131604,-0,-0.0121965,-0.140839,-16.5913,0,
