today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.001, kiei(I)=5e-06, kded(D)=0.00045,signal, mad_pitch, multiplier
Thu Sep 26 22:03:07 2019,7227526,0,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1228,0,28,28,2.69587,-0.220267,9.7875,0.00532112,-0.0212845,0.00851379,8.72813,35.3215,-67.585,164.6,0.292577,0.155342,0.279869,0.435211,2.48206e+30,6.20515e+25,1.11693e+32,2.48206e+33,0,0,
Thu Sep 26 22:03:07 2019,7237527,932.898,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1228,0,28,28,2.68151,-0.229843,9.7875,0.00319267,-0.0202203,0.00744957,8.72813,35.3215,-67.585,164.679,0.578751,0.762998,0.528772,1.29177,-0.0308003,-6.20515e+25,-1.11693e+32,-0.093895,30.7064,0,
Thu Sep 26 22:03:07 2019,7247530,932.898,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1226,0,28,26,2.68629,-0.138864,9.76834,0,-0.0212845,0.00744957,8.72813,35.3215,-67.585,164.624,0.865535,1.93767,0.755111,2.69278,-0.0308325,-8.04234e-10,-0.00144762,-0.093895,30.7386,0,
Thu Sep 26 22:03:07 2019,7257531,932.898,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1226,0,28,26,2.72939,-0.0670376,9.77792,0.00851379,-0.0170276,0.0148991,8.72813,35.3215,-67.585,164.404,1.15079,3.62651,0.957905,4.58441,-0.030959,-3.16396e-09,-0.00569512,-0.093895,30.8651,0,
Thu Sep 26 22:03:07 2019,7267532,932.898,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1230,0,28,26,2.60489,-0.0574608,9.6199,0.0127707,-0.0212845,0.0138349,8.72813,35.3215,-67.585,164.849,1.43849,5.77939,1.14218,6.92157,-0.0310795,-3.01275e-09,-0.00542295,-0.093895,30.9856,0,
Thu Sep 26 22:03:07 2019,7277533,932.898,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1230,0,28,26,2.67193,-0.11971,9.89763,0.0138349,-0.0223487,0.0170276,8.72813,35.3215,-67.585,164.893,1.72528,8.34942,1.30561,9.65503,-0.0311998,-3.00794e-09,-0.00541429,-0.093895,31.106,0,
Thu Sep 26 22:03:07 2019,7287534,931.421,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1230,0,28,28,2.50433,-0.186748,9.76834,0.0234129,-0.0223487,0.0170276,8.72813,35.3215,-67.585,165.621,2.01176,11.2926,1.44993,12.7426,-0.0313194,-2.98815e-09,-0.00537867,-0.093895,31.2255,0,
Thu Sep 26 22:03:07 2019,7297535,931.421,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1230,0,28,28,2.69587,-0.124498,9.79228,0.019156,-0.0212845,0.0159634,8.72813,35.3215,-67.585,164.608,2.29793,14.5667,1.57623,16.1429,-0.0314379,-2.96249e-09,-0.00533249,-0.093895,31.344,0,
Thu Sep 26 22:03:07 2019,7307536,931.421,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1228,0,6,14,2.72939,-0.105345,9.80186,0.0170276,-0.0223487,0.0159634,8.72813,35.3215,-67.585,164.44,2.58471,18.1297,1.68642,19.8161,-0.03156,-3.05319e-09,-0.00549574,-0.093895,31.4661,0,
Thu Sep 26 22:03:07 2019,7317537,931.421,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5528,1228,0,6,14,2.59531,-0.181959,9.84496,0.0042569,-0.0212845,0.0170276,8.72813,35.3215,-67.585,165.232,2.87089,21.9432,1.78029,23.7234,-0.0316793,-2.98276e-09,-0.00536897,-0.093895,31.5854,0,
Thu Sep 26 22:03:07 2019,7327538,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5372,5520,1228,0,28,28,2.66714,-0.158017,9.7444,0.00212845,-0.0234129,0.0117065,8.72813,35.3215,-67.585,164.693,3.15798,25.9722,1.86035,27.8325,-0.0318005,-3.02935e-09,-0.00545282,-0.093895,31.7066,0,
Thu Sep 26 22:03:07 2019,7337539,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5372,5520,1228,0,28,28,2.63362,-0.129287,9.67257,-0.00638535,-0.0212845,0.0106422,8.72813,35.3215,-67.585,164.769,3.44385,30.1831,1.92541,32.1085,-0.0319203,-2.99554e-09,-0.00539197,-0.093895,31.8264,0,
Thu Sep 26 22:03:07 2019,7347540,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5378,5540,1230,0,28,26,2.66714,-0.114922,9.82102,-0.00212845,-0.0287341,0.0117065,8.72813,35.3215,-67.585,164.807,3.73246,34.5441,1.9803,36.5244,-0.0320426,-3.05772e-09,-0.00550389,-0.093895,31.9487,0,
Thu Sep 26 22:03:07 2019,7357541,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5378,5540,1230,0,28,26,2.67193,-0.0287304,9.83538,0.0106422,-0.0266056,0.00957802,8.72813,35.3215,-67.585,164.802,4.01833,39.0263,2.02042,41.0467,-0.0321622,-2.98862e-09,-0.00537952,-0.093895,32.0683,0,
Thu Sep 26 22:03:07 2019,7367542,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5536,1230,0,28,28,2.72939,-0.0335188,9.8689,0.0180918,-0.0244772,0.00744957,8.72813,35.3215,-67.585,164.541,4.3042,43.6021,2.04951,45.6516,-0.0322838,-3.04165e-09,-0.00547497,-0.093895,32.1899,0,
Thu Sep 26 22:03:07 2019,7377543,931.812,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5536,1230,0,28,28,2.806,-0.0909797,9.85932,0.0202203,-0.0244772,0.00532112,8.72813,35.3215,-67.585,164.114,4.59068,48.2454,2.06897,50.3144,-0.0324069,-3.07798e-09,-0.00554037,-0.093895,32.313,0,
Thu Sep 26 22:03:07 2019,7387544,931.039,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5546,1228,0,28,28,2.77249,-0.134075,9.84017,0.0202203,-0.0212845,0.0117065,8.72813,35.3215,-67.585,164.265,4.87624,52.9321,2.07809,55.0102,-0.0325305,-3.08962e-09,-0.00556131,-0.093895,32.4366,0,
Thu Sep 26 22:03:07 2019,7397545,931.039,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5546,1228,0,28,28,2.70066,-0.0335188,9.7875,0.0202203,-0.0234129,0.0117065,8.72813,35.3215,-67.585,164.574,5.16333,57.6409,2.08005,59.721,-0.0326532,-3.06578e-09,-0.0055184,-0.093895,32.5593,0,
Thu Sep 26 22:03:07 2019,7407546,931.039,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1232,0,28,28,2.70545,-0.225055,9.87369,0.0170276,-0.0255414,0.0180918,8.72813,35.3215,-67.585,164.677,5.45042,62.3531,2.07399,64.4271,-0.032779,-3.14589e-09,-0.00566259,-0.093895,32.6851,0,
Thu Sep 26 22:03:07 2019,7417547,931.039,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5538,1232,0,28,28,2.67193,-0.229843,9.87848,0.0106422,-0.0212845,0.0180918,8.72813,35.3215,-67.585,164.865,5.73568,67.0511,2.05887,69.11,-0.0329033,-3.10698e-09,-0.00559256,-0.093895,32.8094,0,
Thu Sep 26 22:03:07 2019,7427548,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1230,0,28,28,2.70545,0,9.85932,0.00106422,-0.0212845,0.0138349,8.72813,35.3215,-67.585,164.656,6.02216,71.7188,2.03843,73.7572,-0.0330274,-3.10192e-09,-0.00558346,-0.093895,32.9335,0,
Thu Sep 26 22:03:07 2019,7437549,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1230,0,28,28,2.74854,-0.0814029,9.80186,-0.00532112,-0.019156,0.0127707,8.72813,35.3215,-67.585,164.336,6.30803,76.3406,2.01144,78.352,-0.0331527,-3.13349e-09,-0.00564028,-0.093895,33.0588,0,
Thu Sep 26 22:03:07 2019,7447550,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1226,0,28,28,2.83473,-0.105345,9.79228,0.00744957,-0.0202203,0.0127707,8.72813,35.3215,-67.585,163.855,6.59481,80.9016,1.98004,82.8816,-0.0332802,-3.18871e-09,-0.00573967,-0.093895,33.1863,0,
Thu Sep 26 22:03:07 2019,7457551,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1226,0,28,28,2.71024,-0.138864,9.87848,0.0138349,-0.0148991,0.00957802,8.72813,35.3215,-67.585,164.658,6.87977,85.3893,1.94207,87.3314,-0.0334074,-3.17936e-09,-0.00572285,-0.093895,33.3135,0,
Thu Sep 26 22:03:07 2019,7467552,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5534,1230,0,28,28,2.69587,-0.0957681,9.69173,0.0170276,-0.0170276,0.00851379,8.72813,35.3215,-67.585,164.456,7.16686,89.794,1.90204,91.6961,-0.0335351,-3.19328e-09,-0.00574791,-0.093895,33.4412,0,
Thu Sep 26 22:03:07 2019,7477553,931.56,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5534,1230,0,28,28,2.72939,-0.0766145,9.87369,0.0287341,-0.0202203,0.00638535,8.72813,35.3215,-67.585,164.548,7.45425,94.1065,1.85853,95.965,-0.0336635,-3.2095e-09,-0.00577709,-0.093895,33.5696,0,
Thu Sep 26 22:03:07 2019,7487554,931.951,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5526,1226,0,26,28,2.71981,-0.11971,9.8258,0.0212845,-0.0180918,0.00638535,8.72813,35.3215,-67.585,164.528,7.74012,98.3183,1.81024,100.129,-0.0337926,-3.2279e-09,-0.00581022,-0.093895,33.6987,0,
Thu Sep 26 22:03:07 2019,7497555,931.951,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5526,1226,0,26,28,2.64799,-0.196325,9.67257,0.0127707,-0.0212845,0.0117065,8.72813,35.3215,-67.585,164.69,8.02751,102.422,1.76067,104.183,-0.0339216,-3.22504e-09,-0.00580507,-0.093895,33.8277,0,
Thu Sep 26 22:03:07 2019,7507556,931.951,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5362,5528,1232,0,26,28,2.64799,-0.110133,9.87369,0.00532112,-0.0180918,0.0117065,8.72813,35.3215,-67.585,164.987,8.31308,106.413,1.70693,108.12,-0.0340502,-3.21379e-09,-0.00578482,-0.093895,33.9563,0,
