today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.001, kiei(I)=5e-06, kded(D)=0.00045,signal, mad_pitch, multiplier
Thu Sep 26 22:03:30 2019,29968812,932.533,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5532,1232,0,28,28,0.957681,-0.301669,-9.65821,0.0117065,0.0340552,0.0127707,-25.65,35.8594,29.3848,5.66278,595.006,5.79032,-0.00718559,5.78314,-0.00416245,-1.12196e-09,-0.00201953,-0.093895,4.06855,0,
Thu Sep 26 22:03:30 2019,29978813,932.533,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5372,5540,1232,0,30,28,0.943315,-0.378284,-9.73482,0.0170276,0.0276698,0.0202203,-25.65,35.8594,29.3848,5.53475,595.294,5.77663,-0.00455871,5.77207,-0.0042087,-1.15614e-09,-0.00208105,-0.093895,4.1148,0,
Thu Sep 26 22:03:30 2019,29988814,932.533,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5372,5540,1232,0,30,28,0.995988,-0.287304,-9.72525,0.00744957,0.0234129,0.0170276,-25.65,35.8594,29.3848,5.84743,595.582,5.7636,-0.00274821,5.76085,-0.00424603,-9.33373e-10,-0.00168007,-0.093895,4.15214,0,
Thu Sep 26 22:03:30 2019,29998815,932.533,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1228,0,28,28,1.00078,-0.316035,-9.68215,0.00851379,0.0212845,0.0148991,-25.65,35.8594,29.3848,5.90131,595.869,5.75175,-0.00163052,5.75012,-0.00428558,-9.8871e-10,-0.00177968,-0.093895,4.19168,0,
Thu Sep 26 22:03:30 2019,30008816,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1228,0,28,28,0.962469,-0.363919,-9.60075,0.00744957,0.0138349,0.0180918,-25.65,35.8594,29.3848,5.72474,596.157,5.74125,0.000802156,5.74206,-0.00432618,-1.01508e-09,-0.00182714,-0.093895,4.23229,0,
Thu Sep 26 22:03:30 2019,30018817,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1232,0,28,28,0.967257,-0.387861,-9.68694,0.0042569,0.0042569,0.0170276,-25.65,35.8594,29.3848,5.70219,596.447,5.73173,0.00369645,5.73543,-0.00435661,-7.60782e-10,-0.00136941,-0.093895,4.26272,0,
Thu Sep 26 22:03:30 2019,30028818,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1232,0,28,28,0.866701,-0.335188,-9.61511,0.00319267,-0.00212845,0.0106422,-25.65,35.8594,29.3848,5.15069,596.735,5.72241,0.00535427,5.72776,-0.00438661,-7.49814e-10,-0.00134967,-0.093895,4.29271,0,
Thu Sep 26 22:03:30 2019,30038819,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1232,0,28,28,1.00556,-0.229843,-9.7444,0.00638535,-0.00957802,0.00744957,-25.65,35.8594,29.3848,5.89174,597.024,5.71294,0.00721719,5.72016,-0.0044053,-4.67348e-10,-0.000841227,-0.093895,4.3114,0,
Thu Sep 26 22:03:30 2019,30048820,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5538,1230,0,28,28,1.02951,-0.306458,-9.4954,0.00638535,-0.0202203,0.0117065,-25.65,35.8594,29.3848,6.18793,597.313,5.70453,0.00974905,5.71428,-0.00442864,-5.83625e-10,-0.00105052,-0.093895,4.33475,0,
Thu Sep 26 22:03:30 2019,30058821,931.265,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5528,1226,0,28,30,0.909797,-0.306458,-9.51935,0.00851379,-0.0276698,0.00851379,-25.65,35.8594,29.3848,5.45938,597.602,5.6977,0.0111134,5.70881,-0.00444674,-4.52268e-10,-0.000814083,-0.093895,4.35284,0,
Thu Sep 26 22:03:30 2019,30068822,932.194,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5388,5528,1226,0,28,30,1.00078,-0.373495,-9.57202,0.0106422,-0.0372479,0.0148991,-25.65,35.8594,29.3848,5.96872,597.891,5.69171,0.0129913,5.7047,-0.00445454,-1.95038e-10,-0.000351069,-0.093895,4.36064,0,
Thu Sep 26 22:03:30 2019,30078823,932.194,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,26,0.92895,-0.229843,-9.62469,0.0138349,-0.0415047,0.0117065,-26.7188,34.7836,31.1133,5.51297,598.179,5.68637,0.0131346,5.6995,-0.00446203,-1.87325e-10,-0.000337186,-0.093895,4.36813,0,
Thu Sep 26 22:03:30 2019,30088824,932.194,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,26,1.0343,-0.215478,-9.48104,0.0170276,-0.0532112,0.0148991,-26.7188,34.7836,31.1133,6.22583,598.469,5.68193,0.0152914,5.69722,-0.00446825,-1.55532e-10,-0.000279958,-0.093895,4.37436,0,
Thu Sep 26 22:03:30 2019,30098825,932.194,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5356,5532,1228,0,28,26,1.00078,-0.339977,-9.66779,0.0159634,-0.0564039,0.0117065,-26.7188,34.7836,31.1133,5.91002,598.756,5.67894,0.0148268,5.69377,-0.00447193,-9.18508e-11,-0.000165331,-0.093895,4.37803,0,
Thu Sep 26 22:03:30 2019,30108826,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5356,5532,1228,0,28,26,0.991199,-0.383072,-9.65821,0.0106422,-0.0627892,0.0127707,-26.7188,34.7836,31.1133,5.85962,599.044,5.67734,0.0152612,5.6926,-0.00446569,1.55795e-10,0.00028043,-0.093895,4.3718,0,
Thu Sep 26 22:03:30 2019,30118827,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5532,1226,0,28,28,0.924162,-0.349553,-9.57202,0.0117065,-0.0723673,0.0106422,-26.7188,34.7836,31.1133,5.51472,599.334,5.67628,0.0164556,5.69274,-0.00445768,2.00403e-10,0.000360725,-0.093895,4.36378,0,
Thu Sep 26 22:03:30 2019,30128828,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5532,1226,0,28,28,0.986411,-0.339977,-9.63906,0.0138349,-0.071303,0.0138349,-26.7188,34.7836,31.1133,5.84302,599.62,5.67534,0.0145567,5.6899,-0.00443867,4.7518e-10,0.000855324,-0.093895,4.34478,0,
Thu Sep 26 22:03:30 2019,30138829,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1226,0,28,28,0.909797,-0.368707,-9.60554,0.0106422,-0.0776884,0.00957802,-26.7188,34.7836,31.1133,5.41068,599.908,5.67439,0.0148394,5.68923,-0.00443037,2.0752e-10,0.000373535,-0.093895,4.33647,0,
Thu Sep 26 22:03:30 2019,30148830,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1226,0,28,28,0.914585,-0.23942,-9.55765,0.0117065,-0.0744957,0.00957802,-26.7188,34.7836,31.1133,5.46607,600.194,5.67299,0.0124175,5.68541,-0.0044068,5.89275e-10,0.0010607,-0.093895,4.3129,0,
Thu Sep 26 22:03:30 2019,30158831,931.291,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5526,1226,0,28,28,0.986411,-0.378284,-9.6199,0.00638535,-0.0776884,0.00957802,-26.7188,34.7836,31.1133,5.85457,600.481,5.67124,0.0118636,5.68311,-0.0043826,6.04987e-10,0.00108898,-0.093895,4.2887,0,
Thu Sep 26 22:03:30 2019,30168832,931.595,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5534,1226,0,28,28,0.972046,-0.272939,-9.63906,0.00851379,-0.0776884,0.00744957,-26.7188,34.7836,31.1133,5.7585,600.768,5.66988,0.0105185,5.6804,-0.00436074,5.46432e-10,0.000983577,-0.093895,4.26685,0,
Thu Sep 26 22:03:30 2019,30178833,931.595,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5532,1228,0,8,14,0.914585,-0.407014,-9.65342,0.0117065,-0.0755599,0.00744957,-26.7188,34.7836,31.1133,5.41217,601.054,5.66873,0.00857661,5.6773,-0.00434043,5.07891e-10,0.000914204,-0.093895,4.24653,0,
Thu Sep 26 22:03:30 2019,30188834,931.595,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5382,5532,1228,0,8,14,0.861913,-0.220267,-9.663,0.0159634,-0.0691746,0.00744957,-26.7188,34.7836,31.1133,5.09714,601.338,5.66673,0.00566874,5.6724,-0.00431717,5.81288e-10,0.00104632,-0.093895,4.22328,0,
Thu Sep 26 22:03:30 2019,30198835,931.595,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5374,5540,1232,0,30,30,1.00556,-0.344765,-9.70131,0.0159634,-0.061725,0.00957802,-26.7188,34.7836,31.1133,5.91772,601.623,5.66383,0.00262039,5.66645,-0.00429306,6.0277e-10,0.00108499,-0.093895,4.19917,0,
Thu Sep 26 22:03:30 2019,30208836,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5540,1232,0,30,30,0.866701,-0.287304,-9.64384,0.0138349,-0.0564039,0.0117065,-26.7188,34.7836,31.1133,5.13543,601.908,5.66062,0.000431548,5.66105,-0.00427982,3.3114e-10,0.000596051,-0.093895,4.18592,0,
Thu Sep 26 22:03:30 2019,30218837,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1230,0,28,28,0.905008,-0.306458,-9.52413,0.0212845,-0.0510828,0.0117065,-26.7188,34.7836,31.1133,5.4281,602.193,5.65672,-0.00151187,5.65521,-0.00426712,3.17359e-10,0.000571246,-0.093895,4.17323,0,
Thu Sep 26 22:03:30 2019,30228838,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1230,0,28,28,0.895431,-0.292093,-9.56723,0.0234129,-0.042569,0.0170276,-26.7188,34.7836,31.1133,5.34695,602.477,5.65193,-0.00426098,5.64767,-0.00425532,2.95198e-10,0.000531356,-0.093895,4.16142,0,
Thu Sep 26 22:03:30 2019,30238839,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5380,5540,1230,0,28,28,0.766145,-0.349553,-9.55287,0.019156,-0.0351194,0.0202203,-26.7188,34.7836,31.1133,4.58534,602.761,5.64576,-0.00639418,5.63936,-0.00424564,2.41804e-10,0.000435247,-0.093895,4.15175,0,
Thu Sep 26 22:03:30 2019,30248840,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5374,5540,1228,0,28,28,0.713472,-0.354342,-9.45231,0.0127707,-0.0308625,0.0159634,-26.7188,34.7836,31.1133,4.31658,603.046,5.63657,-0.00746745,5.6291,-0.00423267,3.24297e-10,0.000583734,-0.093895,4.13878,0,
Thu Sep 26 22:03:30 2019,30258841,932.542,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5378,5534,1230,0,26,28,0.790087,-0.320823,-9.42837,0.0106422,-0.0180918,0.0148991,-26.7188,34.7836,31.1133,4.79013,603.329,5.62388,-0.0107407,5.61314,-0.00421948,3.29816e-10,0.000593669,-0.093895,4.12558,0,
Thu Sep 26 22:03:30 2019,30268842,930.691,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5378,5534,1230,0,26,28,0.814029,-0.205901,-9.57202,0.0117065,-0.00744957,0.0138349,-26.7188,34.7836,31.1133,4.86089,603.613,5.60874,-0.0131458,5.59559,-0.00421523,1.06347e-10,0.000191424,-0.093895,4.12133,0,
Thu Sep 26 22:03:30 2019,30278843,930.691,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1232,0,28,28,0.78051,-0.325611,-9.60075,0.0117065,0.00106422,0.00851379,-26.7188,34.7836,31.1133,4.64774,603.897,5.59179,-0.0146867,5.57711,-0.00422088,-1.4137e-10,-0.000254467,-0.093895,4.12699,0,
Thu Sep 26 22:03:30 2019,30288844,930.691,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1232,0,28,28,0.713472,-0.344765,-9.61033,0.0042569,0.0106422,0.00744957,-26.7188,34.7836,31.1133,4.24586,604.18,5.57255,-0.0163462,5.5562,-0.00422883,-1.98793e-10,-0.000357828,-0.093895,4.13494,0,
Thu Sep 26 22:03:30 2019,30298845,930.691,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1228,0,28,28,0.794875,-0.292093,-9.61511,0.00532112,0.0159634,0.0127707,-26.7188,34.7836,31.1133,4.72586,604.465,5.55076,-0.0166434,5.53412,-0.0042355,-1.66667e-10,-0.0003,-0.093895,4.1416,0,
Thu Sep 26 22:03:30 2019,30308846,931.525,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5540,1228,0,28,28,0.833182,-0.306458,-9.64384,0.00532112,0.0244772,0.0106422,-26.7188,34.7836,31.1133,4.93783,604.749,5.52746,-0.017707,5.50975,-0.00425391,-4.60303e-10,-0.000828545,-0.093895,4.16002,0,
Thu Sep 26 22:03:30 2019,30318847,931.525,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5544,1232,0,28,28,0.833182,-0.354342,-9.64384,0.00744957,0.0276698,0.0117065,-26.7188,34.7836,31.1133,4.93783,605.035,5.50371,-0.0171485,5.48656,-0.00428014,-6.55711e-10,-0.00118028,-0.093895,4.18624,0,
Thu Sep 26 22:03:30 2019,30328848,931.525,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5382,5544,1232,0,28,28,0.828394,-0.220267,-9.65342,0.00957802,0.0319267,0.0117065,-26.1844,35.3215,29.5576,4.90474,605.32,5.47982,-0.016878,5.46294,-0.00430669,-6.6365e-10,-0.00119457,-0.093895,4.21279,0,
Thu Sep 26 22:03:30 2019,30338849,931.525,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1228,0,28,26,0.905008,-0.349553,-9.57202,0.0138349,0.0351194,0.0148991,-26.1844,35.3215,29.5576,5.40111,605.606,5.45628,-0.0162615,5.44002,-0.00433757,-7.72035e-10,-0.00138966,-0.093895,4.24367,0,
Thu Sep 26 22:03:30 2019,30348850,931.525,1512,1516,1088,1513,1088,1514,-0.0939026,-0.093895,0.9,-0.281677,-0.5,-1.19209e-07,5384,5528,1228,0,28,26,0.852336,-0.311246,-9.60075,0.0170276,0.0393763,0.0138349,-26.1844,35.3215,29.5576,5.07331,605.891,5.43375,-0.0160022,5.41775,-0.00437477,-9.29999e-10,-0.001674,-0.093895,4.28087,0,
Thu Sep 26 22:03:30 2019,30358851,931.525,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5528,1228,0,28,26,0.962469,-0.320823,-9.73961,0.019156,0.0393763,0.0170276,-26.1844,35.3215,29.5576,5.64365,606.178,5.41263,-0.0144228,5.39821,-0.00441477,-1.00009e-09,-0.00180017,-0.093895,4.32088,0,
Thu Sep 26 22:03:30 2019,30368852,930.882,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5370,5536,1232,0,28,28,0.924162,-0.23942,-9.60075,0.0159634,0.0361836,0.0148991,-26.1844,35.3215,29.5576,5.49832,606.465,5.3935,-0.0121298,5.38137,-0.00445473,-9.99081e-10,-0.00179835,-0.093895,4.36084,0,
Thu Sep 26 22:03:30 2019,30378853,930.882,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1232,0,30,26,0.986411,-0.387861,-9.52892,0.00638535,0.0361836,0.0138349,-26.1844,35.3215,29.5576,5.91008,606.752,5.37692,-0.0108403,5.36608,-0.00450395,-1.23034e-09,-0.0022146,-0.093895,4.41005,0,
Thu Sep 26 22:03:30 2019,30388854,930.882,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1232,0,30,26,1.01514,-0.349553,-9.61511,0.0127707,0.0340552,0.019156,-26.1844,35.3215,29.5576,6.02683,607.039,5.36348,-0.00900913,5.35447,-0.00455484,-1.27233e-09,-0.0022902,-0.093895,4.46095,0,
Thu Sep 26 22:03:30 2019,30398855,930.882,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5388,5528,1226,0,28,26,1.01993,-0.354342,-9.49062,0.0106422,0.0308625,0.0148991,-26.1844,35.3215,29.5576,6.13388,607.326,5.35368,-0.00705542,5.34662,-0.0046018,-1.17389e-09,-0.002113,-0.093895,4.5079,0,
Thu Sep 26 22:03:30 2019,30408856,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5388,5528,1226,0,28,26,1.03908,-0.325611,-9.56723,0.00319267,0.0234129,0.0170276,-26.1844,35.3215,29.5576,6.19852,607.615,5.34761,-0.00402041,5.34359,-0.0046508,-1.22511e-09,-0.0022052,-0.093895,4.55691,0,
Thu Sep 26 22:03:30 2019,30418857,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5372,5538,1230,0,28,26,1.0343,-0.287304,-9.61033,0.00851379,0.019156,0.0148991,-26.1844,35.3215,29.5576,6.14272,607.902,5.34516,-0.00214367,5.34302,-0.00469864,-1.19596e-09,-0.00215272,-0.093895,4.60474,0,
Thu Sep 26 22:03:30 2019,30428858,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5372,5538,1230,0,28,26,1.01035,-0.383072,-9.51456,0.0138349,0.00744957,0.0138349,-26.1844,35.3215,29.5576,6.06154,608.192,5.34591,0.00165687,5.34756,-0.0047349,-9.06622e-10,-0.00163192,-0.093895,4.64101,0,
Thu Sep 26 22:03:30 2019,30438859,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5372,5538,1230,0,28,26,1.06303,-0.349553,-9.63906,0.00851379,-0.00532112,0.0127707,-26.1844,35.3215,29.5576,6.29333,608.482,5.34959,0.00537231,5.35496,-0.00476639,-7.8727e-10,-0.00141709,-0.093895,4.6725,0,
Thu Sep 26 22:03:30 2019,30448860,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5374,5526,1230,0,26,28,0.995988,-0.316035,-9.55287,0.0127707,-0.0106422,0.00957802,-26.1844,35.3215,29.5576,5.95219,608.77,5.35597,0.00673756,5.36271,-0.00479486,-7.11691e-10,-0.00128104,-0.093895,4.70097,0,
Thu Sep 26 22:03:30 2019,30458861,930.587,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5338,5526,1226,0,28,28,1.06781,-0.339977,-9.67736,0.0117065,-0.0180918,0.00106422,-25.65,36.218,30.0762,6.29663,609.059,5.36472,0.0085717,5.37329,-0.00481157,-4.17805e-10,-0.000752048,-0.093895,4.71768,0,
Thu Sep 26 22:03:30 2019,30468862,929.153,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5338,5526,1226,0,28,28,0.981623,-0.225055,-9.61511,0.0117065,-0.0276698,0.0042569,-25.65,36.218,30.0762,5.82923,609.348,5.37547,0.0107669,5.38624,-0.00483002,-4.61161e-10,-0.00083009,-0.093895,4.73613,0,
Thu Sep 26 22:03:30 2019,30478863,929.153,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5544,1228,0,26,28,0.962469,-0.306458,-9.57681,0.0212845,-0.0383121,0.00957802,-25.65,36.218,30.0762,5.73896,609.638,5.38738,0.0130401,5.40042,-0.00483829,-2.06733e-10,-0.000372119,-0.093895,4.74439,0,
Thu Sep 26 22:03:30 2019,30488864,929.153,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5380,5544,1228,0,26,28,1.05345,-0.282516,-9.65821,0.0159634,-0.0478901,0.0117065,-25.65,36.218,30.0762,6.22481,609.927,5.40015,0.0147658,5.41491,-0.00484062,-5.81861e-11,-0.000104735,-0.093895,4.74672,0,
Thu Sep 26 22:03:30 2019,30498865,929.153,1512,1516,1088,1512,1088,1514,-0.0939026,-0.093895,0.9,-0.563385,-0.5,-1.19209e-07,5356,5534,1230,0,30,28,0.981623,-0.407014,-9.62469,0.0170276,-0.0553397,0.0148991,-25.65,36.218,30.0762,5.82347,610.216,5.4141,0.0157397,5.42984,-0.0048419,-3.20911e-11,-5.77641e-05,-0.093895,4.74801,0,
