today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0025, kiei(I)=0, kded(D)=0.00085,signal, mad_pitch, multiplier
Thu Sep 26 21:56:11 2019,16388981,935.514,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5362,5532,1174,28,28,26,-0.967257,-2.21703,-9.46188,-0.32991,0.071303,0.0372479,-15.4969,34.2457,31.2861,-5.83689,274.713,-9.09293,-0.159528,-9.25246,0.0361523,0,0.0102233,-0.140839,-14.6018,0,
Thu Sep 26 21:56:11 2019,16398982,935.514,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5362,5532,1174,28,28,26,-1.65679,-0.665588,-7.63271,-0.487415,-0.107487,0.0925875,-15.4969,34.2457,31.2861,-12.2469,275.051,-9.31192,-0.100107,-9.41202,0.0362783,0,0.00428382,-0.140839,-14.6521,0,
Thu Sep 26 21:56:11 2019,16408983,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1168,16,28,26,-2.28407,-0.181959,-10.1754,-0.22668,-0.0170276,0.0979086,-15.4969,34.2457,31.2861,-12.6515,275.311,-9.5177,-0.11918,-9.63688,0.0362582,-0,-0.000682788,-0.140839,-14.6441,0,
Thu Sep 26 21:56:11 2019,16418984,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1168,16,28,26,-3.14598,0.517148,-11.1282,0.0372479,0.287341,0.0319267,-15.4969,34.2457,31.2861,-15.7857,275.511,-9.7204,-0.194806,-9.91521,0.0358129,-0,-0.0151415,-0.140839,-14.466,0,
Thu Sep 26 21:56:11 2019,16428985,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5368,5554,1184,20,28,30,-2.58574,-0.244209,-9.70609,0.0468259,0.553397,-0.0042569,-15.4969,34.2457,31.2861,-14.9174,275.721,-9.925,-0.252741,-10.1777,0.0354547,-0,-0.0121788,-0.140839,-14.3227,0,
Thu Sep 26 21:56:11 2019,16438986,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5368,5554,1184,20,28,30,-2.67193,0.943315,-4.22337,-0.157505,0.509763,-0.00212845,-15.4969,34.2457,31.2861,-32.3196,276.02,-10.1483,-0.21996,-10.3683,0.0349576,-0,-0.0168991,-0.140839,-14.1239,0,
Thu Sep 26 21:56:11 2019,16448987,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5546,1168,28,28,28,-2.88741,0.699107,-3.97437,-0.217102,0.305432,0.0319267,-15.4969,34.2457,31.2861,-35.9987,276.365,-10.4234,-0.145098,-10.5685,0.0348365,-0,-0.0041191,-0.140839,-14.0754,0,
Thu Sep 26 21:56:11 2019,16458988,936.122,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5546,1168,28,28,28,-2.83952,1.01514,-7.93917,0.0936517,0.32246,0.00638535,-15.4969,34.2457,31.2861,-19.6801,276.646,-10.7527,-0.136657,-10.8894,0.0345414,-0,-0.0100317,-0.140839,-13.9574,0,
Thu Sep 26 21:56:11 2019,16468989,935.253,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5390,5526,1172,24,26,28,-2.03986,-0.0814029,-12.0955,0.515085,0.565103,-0.061725,-15.4969,34.2457,31.2861,-9.57264,276.863,-11.0937,-0.190277,-11.2839,0.0337413,-0,-0.0272045,-0.140839,-13.6374,0,
Thu Sep 26 21:56:11 2019,16478990,935.253,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5390,5526,1172,24,26,28,-1.71425,-1.22104,-16.1561,0.458681,0.757728,-0.0702388,-15.4969,34.2457,31.2861,-6.05674,277.095,-11.4061,-0.22492,-11.631,0.0329725,-0,-0.0261382,-0.140839,-13.3298,0,
Thu Sep 26 21:56:11 2019,16488991,935.253,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5568,1178,24,8,12,-0.105345,-3.11725,-15.3564,-0.0404405,0.746021,-0.0180918,-15.4969,34.2457,31.2861,-0.393043,277.385,-11.6698,-0.1998,-11.8696,0.0322496,-0,-0.0245798,-0.140839,-13.0407,0,
Thu Sep 26 21:56:11 2019,16498992,935.253,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5568,1178,24,8,12,-0.885855,-1.79086,-9.48104,-0.508699,0.585323,0.0468259,-15.4969,34.2457,31.2861,-5.3379,277.717,-11.8785,-0.135198,-12.0137,0.0317994,-0,-0.0153069,-0.140839,-12.8606,0,
Thu Sep 26 21:56:11 2019,16508993,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1182,24,26,28,-1.55623,-0.234632,-3.82593,-0.503378,0.399084,0.0744957,-15.4969,34.2457,31.2861,-22.1345,278.057,-12.056,-0.0685873,-12.1245,0.0312454,-0,-0.018837,-0.140839,-12.639,0,
Thu Sep 26 21:56:11 2019,16518994,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1182,24,26,28,-3.39977,1.75256,-4.24731,-0.172404,0.378864,0.0670461,-15.4969,34.2457,31.2861,-38.6756,278.349,-12.2561,-0.0528798,-12.309,0.0308466,-0,-0.0135561,-0.140839,-12.4795,0,
Thu Sep 26 21:56:11 2019,16528995,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5402,5540,1182,28,28,28,-3.2226,1.36469,-4.94163,0.263928,0.495929,0.0202203,-15.4969,34.2457,31.2861,-33.1097,278.602,-12.5182,-0.0759358,-12.5941,0.0301727,-0,-0.0229143,-0.140839,-12.2099,0,
Thu Sep 26 21:56:11 2019,16538996,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5402,5540,1182,28,28,28,-2.41336,0.92895,-11.8082,0.510828,0.694938,-0.0340552,-15.4969,34.2457,31.2861,-11.551,278.832,-12.8206,-0.119176,-12.9398,0.0292936,-0,-0.0298891,-0.140839,-11.8583,0,
Thu Sep 26 21:56:11 2019,16548997,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5394,5538,1178,22,28,30,-1.14922,-0.919373,-16.113,0.465066,0.872664,-0.0574681,-15.4969,34.2457,31.2861,-4.07957,279.067,-13.1058,-0.152494,-13.2583,0.0282321,-0,-0.0360906,-0.140839,-11.4337,0,
Thu Sep 26 21:56:11 2019,16558998,935.183,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5394,5538,1178,22,28,30,0.349553,-2.09253,-14.212,0.0872664,0.849251,-0.0255414,-15.1406,36.3973,31.6318,1.40895,279.36,-13.3346,-0.127259,-13.4619,0.0273354,-0,-0.0304896,-0.140839,-11.075,0,
Thu Sep 26 21:56:11 2019,16568999,935.453,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5556,1168,26,26,28,0.699107,-2.52349,-10.2232,-0.385249,0.650241,0.0319267,-15.1406,36.3973,31.6318,3.91203,279.704,-13.4911,-0.0555619,-13.5467,0.0265261,-0,-0.027516,-0.140839,-10.7513,0,
Thu Sep 26 21:56:11 2019,16579000,935.453,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5556,1168,26,26,28,-0.746991,-0.469264,-5.17626,-0.603415,0.404405,0.0776884,-15.1406,36.3973,31.6318,-8.21172,280.061,-13.5824,0.0230691,-13.5593,0.0257195,-0,-0.0274239,-0.140839,-10.4286,0,
Thu Sep 26 21:56:11 2019,16589001,935.453,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5392,5532,1174,24,28,26,-1.23062,1.82438,-2.74376,-0.399084,0.31501,0.0755599,-15.1406,36.3973,31.6318,-24.157,280.373,-13.6493,0.0520841,-13.5972,0.0250008,-0,-0.0244365,-0.140839,-10.1411,0,
Thu Sep 26 21:56:11 2019,16599002,935.453,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5392,5532,1174,24,28,26,-2.1883,1.88184,-7.24485,0.145799,0.419304,0.0117065,-15.1406,36.3973,31.6318,-16.8069,280.629,-13.7281,0.0253361,-13.7028,0.0240785,-0,-0.031355,-0.140839,-9.77226,0,
Thu Sep 26 21:56:11 2019,16609003,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5532,1176,22,28,30,-1.8148,1.08218,-11.4634,0.583195,0.602351,-0.0755599,-15.1406,36.3973,31.6318,-8.99598,280.863,-13.8115,-0.0208104,-13.8323,0.0229696,-0,-0.0377052,-0.140839,-9.32867,0,
Thu Sep 26 21:56:11 2019,16619004,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5532,1176,22,28,30,-0.646434,-1.43173,-17.0994,0.56936,0.779012,-0.0989729,-15.1406,36.3973,31.6318,-2.16501,281.099,-13.8705,-0.0612171,-13.9317,0.0218461,-0,-0.0381971,-0.140839,-8.87929,0,
Thu Sep 26 21:56:11 2019,16629005,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5528,1176,24,28,28,0.986411,-2.8922,-16.0268,0.0734315,0.66514,-0.0457616,-15.1406,36.3973,31.6318,3.52198,281.418,-13.8814,-0.0183385,-13.8998,0.0208406,-0,-0.0341873,-0.140839,-8.47709,0,
Thu Sep 26 21:56:11 2019,16639006,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5528,1176,24,28,28,0.948104,-1.1971,-9.89763,-0.427818,0.449103,0.0244772,-15.1406,36.3973,31.6318,5.47173,281.767,-13.8292,0.04895,-13.7803,0.0200393,-0,-0.0272446,-0.140839,-8.15656,0,
Thu Sep 26 21:56:11 2019,16649007,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5382,5516,1184,18,28,26,0.138864,-0.306458,-5.3678,-0.468259,0.299047,0.0595966,-15.1406,36.3973,31.6318,1.4819,282.096,-13.7142,0.092269,-13.6219,0.0193224,-0,-0.0243742,-0.140839,-7.86981,0,
Thu Sep 26 21:56:11 2019,16659008,935.488,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5382,5516,1184,18,28,26,-0.517148,1.84354,-4.56335,-0.0755599,0.318203,0.0372479,-15.1406,36.3973,31.6318,-6.46554,282.377,-13.5553,0.085202,-13.4701,0.0186402,-0,-0.0231942,-0.140839,-7.59693,0,
Thu Sep 26 21:56:11 2019,16669009,935.505,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5540,1178,20,28,28,-0.670376,1.03908,-7.95833,0.367157,0.427818,-0.0212845,-15.1406,36.3973,31.6318,-4.815,282.632,-13.3741,0.0536032,-13.3205,0.0177539,-0,-0.0301339,-0.140839,-7.24242,0,
Thu Sep 26 21:56:11 2019,16679010,935.505,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5540,1178,20,28,28,0.368707,-1.84354,-12.9335,0.353322,0.42569,-0.0500185,-18.3469,35.3215,31.2861,1.63294,282.919,-13.1715,0.0550965,-13.1164,0.0169476,-0,-0.0274171,-0.140839,-6.91986,0,
Thu Sep 26 21:56:11 2019,16689011,935.505,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5540,1162,24,30,28,0.703895,-1.1157,-10.4435,-0.189432,0.134092,0.0287341,-18.3469,35.3215,31.2861,3.85592,283.289,-12.9342,0.135631,-12.7986,0.0161811,-0,-0.0260598,-0.140839,-6.61328,0,
Thu Sep 26 21:56:11 2019,16699012,935.505,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5540,1162,24,30,28,-0.0526724,-0.143652,-8.43717,-0.56936,-0.218166,0.0968444,-18.3469,35.3215,31.2861,-0.357688,283.677,-12.6597,0.225381,-12.4344,0.0157011,-0,-0.0163195,-0.140839,-6.42128,0,
Thu Sep 26 21:56:11 2019,16709013,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5534,1176,28,28,28,-0.981623,1.97282,-7.02459,-0.14367,-0.192625,0.0862022,-18.3469,35.3215,31.2861,-7.95506,283.956,-12.3654,0.203167,-12.1622,0.0152532,-0,-0.0152296,-0.140839,-6.24211,0,
Thu Sep 26 21:56:11 2019,16719014,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5534,1176,28,28,28,-1.03908,2.17394,-10.1275,0.622571,0.125578,-0.0159634,-18.3469,35.3215,31.2861,-5.85808,284.151,-12.0702,0.101844,-11.9684,0.0147158,-0,-0.0182713,-0.140839,-6.02716,0,
Thu Sep 26 21:56:11 2019,16729015,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5416,5528,1178,24,28,28,0.287304,-0.751779,-14.3508,0.761985,0.330974,-0.0904591,-18.3469,35.3215,31.2861,1.14691,284.379,-11.772,0.0396611,-11.7324,0.0141612,-0,-0.0188558,-0.140839,-5.80532,0,
Thu Sep 26 21:56:11 2019,16739016,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5416,5528,1178,24,28,28,1.41258,-3.16992,-14.7435,0.119193,0.20646,-0.0287341,-18.3469,35.3215,31.2861,5.47283,284.701,-11.453,0.0730367,-11.3799,0.0139115,-0,-0.00849067,-0.140839,-5.70543,0,
Thu Sep 26 21:56:11 2019,16749017,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5382,5528,1172,10,28,28,1.33596,-1.98719,-11.3868,-0.519341,-0.148991,0.052147,-18.3469,35.3215,31.2861,6.69167,285.089,-11.1001,0.166563,-10.9335,0.0139079,-0,-0.000122485,-0.140839,-5.70399,0,
Thu Sep 26 21:56:11 2019,16759018,936.139,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5382,5528,1172,10,28,28,-0.287304,-0.100556,-5.97114,-0.621507,-0.482094,0.0915233,-18.3469,35.3215,31.2861,-2.75469,285.471,-10.7201,0.245379,-10.4747,0.0140828,0,0.00594625,-0.140839,-5.77395,0,
Thu Sep 26 21:56:11 2019,16769019,935.548,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5528,1166,24,28,28,-1.30245,1.4461,-2.87783,-0.175597,-0.4938,0.0659819,-18.3469,35.3215,31.2861,-24.3505,285.761,-10.3537,0.228527,-10.1252,0.0143794,0,0.0100847,-0.140839,-5.89259,0,
Thu Sep 26 21:56:11 2019,16779020,935.548,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5374,5528,1166,24,28,28,-1.46046,0.871489,-7.24485,0.392699,-0.324588,-0.0212845,-18.3469,35.3215,31.2861,-11.3973,285.999,-10.0388,0.162653,-9.87613,0.0146845,0,0.0103756,-0.140839,-6.01466,0,
Thu Sep 26 21:56:11 2019,16789021,935.548,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5572,1178,22,26,28,-0.718261,0.0526724,-12.3924,0.511892,-0.224551,-0.0787526,-18.3469,35.3215,31.2861,-3.31714,286.257,-9.76032,0.120715,-9.63961,0.0148115,0,0.00431714,-0.140839,-6.06545,0,
Thu Sep 26 21:56:11 2019,16799022,935.548,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5572,1178,22,26,28,0.114922,-2.41336,-16.453,0.061725,-0.428882,-0.0319267,-18.3469,35.3215,31.2861,0.400197,286.602,-9.48532,0.16529,-9.32003,0.0150454,0,0.00795306,-0.140839,-6.15901,0,
Thu Sep 26 21:56:11 2019,16809023,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5400,5534,1170,16,28,30,-0.105345,-1.15879,-10.8745,-0.335231,-0.66514,0.0404405,-18.3469,35.3215,31.2861,-0.555028,286.956,-9.20078,0.214211,-8.98657,0.0155971,0,0.0187579,-0.140839,-6.37969,0,
Thu Sep 26 21:56:11 2019,16819024,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5400,5534,1170,16,28,30,-1.20668,2.18351,-7.54652,-0.242643,-0.750278,0.0553397,-18.3469,35.3215,31.2861,-9.08461,287.267,-8.91494,0.216784,-8.69815,0.0162077,0,0.0207599,-0.140839,-6.62393,0,
Thu Sep 26 21:56:11 2019,16829025,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5538,1174,26,28,28,-1.01993,1.20668,-9.14585,0.285212,-0.496993,0.00957802,-18.3469,35.3215,31.2861,-6.36324,287.481,-8.6434,0.125547,-8.51786,0.0169433,0,0.0250113,-0.140839,-6.91818,0,
Thu Sep 26 21:56:11 2019,16839026,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5380,5538,1174,26,28,28,-0.253785,-0.440533,-11.3772,0.595966,-0.270313,-0.0702388,-18.3469,35.3215,31.2861,-1.27785,287.702,-8.38411,0.0488831,-8.33522,0.0174236,0,0.016327,-0.140839,-7.11026,0,
Thu Sep 26 21:56:11 2019,16849027,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5394,5536,1174,22,26,28,0.80924,-2.69587,-13.0532,0.1309,-0.419304,-0.0170276,-18.3469,35.3215,31.2861,3.54755,288.032,-8.12026,0.0814857,-8.03878,0.0180109,0,0.0199694,-0.140839,-7.34519,0,
Thu Sep 26 21:56:11 2019,16859028,935.418,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5394,5536,1174,22,26,28,0.986411,-2.21224,-9.65342,-0.456552,-0.739636,0.0691746,-18.3469,35.3215,31.2861,5.83438,288.41,-7.83719,0.157977,-7.67922,0.0188745,0,0.029362,-0.140839,-7.69063,0,
Thu Sep 26 21:56:11 2019,16869029,935.609,1513,1517,1587,1513,1088,1514,-0.0469513,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5560,1168,20,28,28,-0.933739,0.59855,-4.03184,-0.551268,-1.01314,0.117065,-18.3469,35.3215,31.2861,-13.0393,288.775,-7.54654,0.214553,-7.33199,0.0198655,0,0.0336944,-0.140839,-8.08703,0,
Thu Sep 26 21:56:11 2019,16879030,935.609,1513,1517,1587,1513,1088,1514,-0.0469513,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5560,1168,20,28,28,-2.31759,0.699107,-6.75165,-0.233065,-1.01953,0.108551,-18.3469,35.3215,31.2861,-18.9454,289.063,-7.28909,0.19227,-7.09682,0.0210241,0,0.0393911,-0.140839,-8.55046,0,
Thu Sep 26 21:56:11 2019,16889031,935.609,1513,1517,1587,1513,1088,1514,-0.0469513,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5522,1164,30,30,28,-3.23696,1.47962,-8.43717,0.211781,-0.809875,0.0436332,-18.3469,35.3215,31.2861,-20.9896,289.289,-7.09387,0.111981,-6.98189,0.0220645,0,0.0353744,-0.140839,-8.96663,0,
Thu Sep 26 21:56:11 2019,16899032,935.609,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5522,1164,30,30,28,-2.3128,0.675165,-11.9662,0.568296,-0.523598,-0.0244772,-18.3469,35.3215,31.2861,-10.9391,289.494,-6.95628,0.0170957,-6.93919,0.0228804,0,0.0277432,-0.140839,-9.29302,0,
Thu Sep 26 21:56:11 2019,16909033,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5528,1172,20,28,28,-0.407014,-1.58496,-14.8201,0.56191,-0.367157,-0.0670461,-18.3469,35.3215,31.2861,-1.57316,289.736,-6.84607,-0.0342065,-6.88028,0.0237139,0,0.0283365,-0.140839,-9.62639,0,
Thu Sep 26 21:56:11 2019,16919034,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5378,5528,1172,20,28,28,-0.268151,-1.65679,-11.9279,0.118129,-0.43846,-0.0244772,-18.3469,35.3215,31.2861,-1.28785,290.042,-6.73389,-0.0186113,-6.7525,0.0246498,0,0.0318224,-0.140839,-10.0008,0,
Thu Sep 26 21:56:11 2019,16929035,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5400,5548,1170,26,28,28,0.0957681,-2.22182,-9.92157,-0.417176,-0.643856,0.042569,-15.8531,35.6801,31.9775,0.553031,290.388,-6.60921,0.0324719,-6.57674,0.0257457,0,0.0372596,-0.140839,-10.4391,0,
Thu Sep 26 21:56:11 2019,16939036,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5400,5548,1170,26,28,28,-1.23541,-0.938527,-5.39653,-0.64492,-0.852444,0.0830095,-15.8531,35.6801,31.9775,-12.8943,290.734,-6.48252,0.0799459,-6.40258,0.0267866,0,0.0353916,-0.140839,-10.8555,0,
Thu Sep 26 21:56:11 2019,16949037,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5372,5548,1166,24,28,26,-2.42772,0.876278,-6.17704,-0.427818,-0.889691,0.0840737,-15.8531,35.6801,31.9775,-21.456,291.031,-6.38619,0.0761475,-6.31005,0.0277991,0,0.0344254,-0.140839,-11.2605,0,
Thu Sep 26 21:56:11 2019,16959038,934.923,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5372,5548,1166,24,28,26,-3.44765,2.13563,-8.0924,0.0851379,-0.697067,0.0223487,-15.8531,35.6801,31.9775,-23.0757,291.262,-6.34839,0.00939625,-6.33899,0.0287126,0,0.0310575,-0.140839,-11.6259,0,
Thu Sep 26 21:56:11 2019,16969039,934.627,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5540,1176,24,30,28,-2.81079,0.770933,-10.4387,0.529984,-0.403341,-0.0478901,-15.8531,35.6801,31.9775,-15.0704,291.465,-6.36786,-0.0794277,-6.44729,0.0293625,0,0.0220974,-0.140839,-11.8858,0,
Thu Sep 26 21:56:11 2019,16979040,934.627,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5384,5540,1176,24,30,28,-2.0638,0.0861913,-13.6422,0.612993,-0.112808,-0.080881,-15.8531,35.6801,31.9775,-8.60255,291.668,-6.41998,-0.159518,-6.5795,0.0298463,0,0.0164492,-0.140839,-12.0794,0,
Thu Sep 26 21:56:11 2019,16989041,934.627,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5392,5540,1172,20,28,28,-0.713472,-1.01993,-11.4443,0.275634,-0.10323,-0.0595966,-15.8531,35.6801,31.9775,-3.56738,291.952,-6.47726,-0.155235,-6.6325,0.0304108,0,0.0191917,-0.140839,-12.3052,0,
Thu Sep 26 21:56:11 2019,16999042,934.627,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5392,5540,1172,20,28,28,-0.349553,-2.37984,-9.29429,-0.240515,-0.249028,0.00638535,-15.8531,35.6801,31.9775,-2.15385,292.28,-6.52211,-0.108127,-6.63024,0.0310021,0,0.0201053,-0.140839,-12.5417,0,
Thu Sep 26 21:56:11 2019,17009043,936.07,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1182,16,28,26,-0.924162,-1.43173,-7.61356,-0.512956,-0.454424,0.0734315,-15.8531,35.6801,31.9775,-6.92092,292.625,-6.55249,-0.0483185,-6.6008,0.0316001,0,0.0203312,-0.140839,-12.7809,0,
Thu Sep 26 21:56:11 2019,17019044,936.07,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5532,1182,16,28,26,-1.83875,0.225055,-6.75644,-0.413983,-0.506571,0.104294,-15.8531,35.6801,31.9775,-15.2242,292.927,-6.58501,-0.0353715,-6.62038,0.032011,0,0.0139715,-0.140839,-12.9452,0,
Thu Sep 26 21:56:11 2019,17029045,936.07,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5558,1174,24,28,28,-2.79643,0.59855,-8.84897,-0.0468259,-0.345873,0.080881,-15.8531,35.6801,31.9775,-17.5375,293.167,-6.64173,-0.0817104,-6.72344,0.0324021,0,0.0132979,-0.140839,-13.1017,0,
Thu Sep 26 21:56:11 2019,17039046,936.07,1512,1517,1587,1513,1088,1514,-0.0939026,-0.140839,1.48568,-0.281677,-0.5,-1.19209e-07,5388,5558,1174,24,28,28,-2.73418,0.608127,-10.5728,0.266056,-0.0723673,0.0276698,-15.8531,35.6801,31.9775,-14.4993,293.375,-6.72971,-0.154717,-6.88443,0.0325146,0,0.00382355,-0.140839,-13.1467,0,
