Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.05127	2.14121	0.05127	1.30227	0.05127	0.97926
0.051758	2.1412	0.051758	1.30333	0.051758	0.980365
0.052246	2.14128	0.052246	1.30286	0.052246	0.97966
0.052734	2.1412	0.052734	1.29994	0.052734	0.980789
0.053223	2.14122	0.053223	1.30328	0.053223	0.981149
0.053711	2.14121	0.053711	1.30151	0.053711	0.980819
0.054199	2.14123	0.054199	1.30432	0.054199	0.980159
0.054687	2.14122	0.054687	1.30064	0.054687	0.98036
0.055176	2.14126	0.055176	1.29871	0.055176	0.980618
0.055664	2.14126	0.055664	1.29969	0.055664	0.979307
0.056152	2.14121	0.056152	1.3014	0.056152	0.980171
0.056641	2.14124	0.056641	1.29869	0.056641	0.980598
0.057129	2.14124	0.057129	1.29972	0.057129	0.980953
0.057617	2.14127	0.057617	1.29857	0.057617	0.979893
0.058105	2.14124	0.058105	1.29748	0.058105	0.98036
0.058594	2.14129	0.058594	1.29939	0.058594	0.98063
0.059082	2.14131	0.059082	1.30344	0.059082	0.980583
0.05957	2.14126	0.05957	1.29917	0.05957	0.980295
0.060059	2.1413	0.060059	1.29797	0.060059	0.979891
0.060547	2.14124	0.060547	1.3017	0.060547	0.981018
0.061035	2.14125	0.061035	1.30074	0.061035	0.980548
0.061523	2.14128	0.061523	1.29931	0.061523	0.979923
0.062012	2.14122	0.062012	1.29859	0.062012	0.979394
0.0625	2.14126	0.0625	1.30371	0.0625	0.979898
0.062988	2.14126	0.062988	1.3034	0.062988	0.981348
0.063477	2.14126	0.063477	1.29884	0.063477	0.980906
0.063965	2.14128	0.063965	1.2982	0.063965	0.979848
0.064453	2.14124	0.064453	1.29709	0.064453	0.980777
0.064941	2.14127	0.064941	1.30169	0.064941	0.980705
0.06543	2.14123	0.06543	1.29729	0.06543	0.980668
0.065918	2.14134	0.065918	1.29939	0.065918	0.981494
0.066406	2.14123	0.066406	1.30425	0.066406	0.980161
0.066895	2.14131	0.066895	1.30045	0.066895	0.980859
0.067383	2.14127	0.067383	1.30405	0.067383	0.979948
0.067871	2.14127	0.067871	1.29956	0.067871	0.979943
0.068359	2.14129	0.068359	1.30196	0.068359	0.981291
0.068848	2.14128	0.068848	1.30518	0.068848	0.979734
0.069336	2.14134	0.069336	1.30339	0.069336	0.979973
0.069824	2.14134	0.069824	1.29746	0.069824	0.980494
0.070312	2.1413	0.070312	1.29995	0.070312	0.980231
0.070801	2.14133	0.070801	1.30172	0.070801	0.979427
0.071289	2.14132	0.071289	1.30209	0.071289	0.980337
0.071777	2.14137	0.071777	1.30073	0.071777	0.979772
0.072266	2.14129	0.072266	1.29942	0.072266	0.979605
0.072754	2.14133	0.072754	1.30279	0.072754	0.980166
