Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.108398	1.68443	0.108398	1.81775	0.108398	3.23243
0.108887	1.68433	0.108887	1.81601	0.108887	3.23158
0.109375	1.68432	0.109375	1.81547	0.109375	3.23243
0.109863	1.68426	0.109863	1.81448	0.109863	3.23117
0.110352	1.68419	0.110352	1.81222	0.110352	3.23218
0.11084	1.68422	0.11084	1.80991	0.11084	3.23195
0.111328	1.68413	0.111328	1.80766	0.111328	3.23288
0.111816	1.68401	0.111816	1.80498	0.111816	3.23156
0.112305	1.68368	0.112305	1.80303	0.112305	3.23246
0.112793	1.68376	0.112793	1.80083	0.112793	3.23176
0.113281	1.6837	0.113281	1.79891	0.113281	3.23212
0.11377	1.68368	0.11377	1.7973	0.11377	3.2321
0.114258	1.68365	0.114258	1.79484	0.114258	3.23162
0.114746	1.6838	0.114746	1.7929	0.114746	3.23148
0.115234	1.68379	0.115234	1.79142	0.115234	3.2315
0.115723	1.6835	0.115723	1.79082	0.115723	3.23212
0.116211	1.68359	0.116211	1.79062	0.116211	3.2315
0.116699	1.68338	0.116699	1.79025	0.116699	3.23152
0.117187	1.6833	0.117187	1.79059	0.117187	3.23208
0.117676	1.6834	0.117676	1.79169	0.117676	3.23176
0.118164	1.68322	0.118164	1.79293	0.118164	3.23212
0.118652	1.68324	0.118652	1.79282	0.118652	3.23242
0.119141	1.68328	0.119141	1.79367	0.119141	3.23162
0.119629	1.6834	0.119629	1.7947	0.119629	3.23189
0.120117	1.68337	0.120117	1.79594	0.120117	3.23217
0.120605	1.68345	0.120605	1.79771	0.120605	3.23161
0.121094	1.68364	0.121094	1.80053	0.121094	3.23195
0.121582	1.68349	0.121582	1.80239	0.121582	3.23184
0.12207	1.68339	0.12207	1.80445	0.12207	3.23153
0.122559	1.68354	0.122559	1.80645	0.122559	3.23128
0.123047	1.68357	0.123047	1.80904	0.123047	3.23198
0.123535	1.68362	0.123535	1.8118	0.123535	3.23217
0.124023	1.68374	0.124023	1.81371	0.124023	3.23164
0.124512	1.68365	0.124512	1.81578	0.124512	3.232
0.125	1.68358	0.125	1.81759	0.125	3.23234
0.125488	1.6839	0.125488	1.81858	0.125488	3.2319
0.125977	1.6839	0.125977	1.81976	0.125977	3.23127
0.126465	1.68373	0.126465	1.82098	0.126465	3.23285
0.126953	1.68386	0.126953	1.82129	0.126953	3.23192
0.127441	1.68377	0.127441	1.82036	0.127441	3.23193
0.12793	1.68377	0.12793	1.82017	0.12793	3.23137
0.128418	1.68364	0.128418	1.81952	0.128418	3.23225
0.128906	1.68354	0.128906	1.81828	0.128906	3.23229
0.129395	1.68313	0.129395	1.81657	0.129395	3.23229
0.129883	1.68308	0.129883	1.81411	0.129883	3.23217
0.130371	1.68306	0.130371	1.81169	0.130371	3.23217
0.130859	1.68315	0.130859	1.80934	0.130859	3.23214
