today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.0038KI=0KD=0.00073,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.26KIy=0.0038KDy=0,YAW_MEAS{43},
Sun Feb 18 11:50:33 2018,439426241,580.627,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5500,1040,0,8,30,-0.0861913,-0.00957681,-10.3525,0.0308625,-0.0212845,0.0212845,32.8418,39.8906,-26.9578,7.62939e-06,-50.8012,-7.62939e-06,162.334,2.38419e-07,0.0212845,
Sun Feb 18 11:50:33 2018,439436242,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5498,1036,0,30,10,0.138864,-0.143652,-10.4244,0.0255414,-0.00106422,-0.00744957,32.8418,39.8906,-26.9578,7.62939e-06,-51.2767,-7.62939e-06,162.313,2.38419e-07,-0.00744957,
Sun Feb 18 11:50:33 2018,439446243,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5498,1036,0,30,10,0.0861913,-0.392649,-10.4339,0.00532112,-0.00106422,-0.00851379,32.8418,39.8906,-26.9578,7.62939e-06,-51.7455,-7.62939e-06,162.274,2.38419e-07,-0.00851379,
Sun Feb 18 11:50:33 2018,439456244,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5494,1044,0,32,14,-0.0861913,-0.497994,-10.2328,0.0127707,-0.0148991,0.0117065,32.8418,39.8906,-26.9578,7.62939e-06,-52.2,-7.62939e-06,162.198,2.38419e-07,0.0117065,
Sun Feb 18 11:50:33 2018,439466245,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5494,1044,0,32,14,0.0814029,-0.234632,-10.3813,0.00744957,-0.0223487,0.042569,32.8418,39.8906,-26.9578,7.62939e-06,-52.6581,-7.62939e-06,162.099,2.38419e-07,0.042569,
Sun Feb 18 11:50:33 2018,439476246,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5526,1028,8,30,14,0.148441,-0.0143652,-10.4291,-0.00106422,-0.00744957,0.0574681,32.8418,39.8906,-26.9578,7.62939e-06,-53.1207,-7.62939e-06,162.03,2.38419e-07,0.0574681,
Sun Feb 18 11:50:33 2018,439486247,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5526,1028,8,30,14,0.363919,0.023942,-10.6303,0.0287341,-0.00532112,0.00851379,32.8418,39.8906,-26.9578,7.62939e-06,-53.5823,-7.62939e-06,162.025,2.38419e-07,0.00851379,
Sun Feb 18 11:50:33 2018,439496248,580.036,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5534,1040,0,8,30,-0.0047884,-0.344765,-10.6734,0.0266056,-0.0138349,-0.0351194,32.8418,39.8906,-26.9578,7.62939e-06,-54.0293,-7.62939e-06,162.005,2.38419e-07,-0.0351194,
Sun Feb 18 11:50:33 2018,439506249,580.036,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5534,1040,0,8,30,-0.799663,-0.172383,-9.62469,-0.0244772,-0.0202203,0.0042569,32.8418,39.8906,-26.9578,7.62939e-06,-54.4735,-7.62939e-06,161.894,2.38419e-07,0.0042569,
Sun Feb 18 11:50:33 2018,439516250,580.036,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5358,5526,1024,38,8,30,0.0383072,-0.138864,-10.2328,-0.0202203,0.00106422,0.0681104,32.8418,39.8906,-26.9578,7.62939e-06,-54.94,-7.62939e-06,161.799,2.38419e-07,0.0681104,
