today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:18:31 2018,11992216,601.533,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5504,1112,0,8,32,0.162806,-0.0191536,-10.6829,-0.0287341,-0.0212845,-0.0266056,34.2246,44.4,13.6453,7.62939e-06,-58.7449,-7.62939e-06,164.598,2.38419e-07,-0.0266056,
Sun Feb 18 11:18:31 2018,12002217,601.533,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5536,1134,6,30,14,-0.143652,0.110133,-10.2232,-0.0170276,-0.0415047,-0.071303,34.2246,44.4,13.6453,7.62939e-06,-59.2082,-7.62939e-06,164.322,2.38419e-07,-0.071303,
Sun Feb 18 11:18:31 2018,12012218,601.533,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5536,1134,6,30,14,0.071826,-0.0909797,-10.5824,0.0510828,-0.0042569,0.00957802,34.2246,44.4,13.6453,7.62939e-06,-59.6872,-7.62939e-06,163.984,2.38419e-07,0.00957802,
Sun Feb 18 11:18:31 2018,12022219,601.533,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5526,1126,8,30,10,0.181959,-0.387861,-10.319,0.00638535,-0.0340552,0.0936517,34.2246,44.4,13.6453,7.62939e-06,-60.1624,-7.62939e-06,163.651,2.38419e-07,0.0936517,
Sun Feb 18 11:18:31 2018,12032220,602.002,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5526,1126,8,30,10,0.0909797,0.0814029,-10.4579,-0.0255414,0.00319267,0.0436332,34.2246,44.4,13.6453,7.62939e-06,-60.6404,-7.62939e-06,163.364,2.38419e-07,0.0436332,
Sun Feb 18 11:18:31 2018,12042221,602.002,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5532,1128,4,30,14,0.023942,0.167594,-10.7021,0.0148991,-0.0127707,-0.0383121,34.2246,44.4,13.6453,7.62939e-06,-61.136,-7.62939e-06,163.092,2.38419e-07,-0.0383121,
Sun Feb 18 11:18:31 2018,12052222,602.002,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5532,1128,4,30,14,-0.181959,-0.220267,-10.4291,0.0446974,-0.0170276,-0.0255414,34.2246,44.4,13.6453,7.62939e-06,-61.6169,-7.62939e-06,162.756,2.38419e-07,-0.0255414,
Sun Feb 18 11:18:31 2018,12062223,602.002,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5510,1126,0,20,30,-0.071826,-0.416591,-10.386,0.0223487,-0.00957802,0.00212845,34.2246,44.4,13.6453,7.62939e-06,-62.1017,-7.62939e-06,162.363,2.38419e-07,0.00212845,
Sun Feb 18 11:18:31 2018,12072224,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5510,1126,0,20,30,0.21069,-0.220267,-10.9607,-0.0276698,-0.0202203,0.0266056,34.2246,44.4,13.6453,7.62939e-06,-62.584,-7.62939e-06,161.954,2.38419e-07,0.0266056,
Sun Feb 18 11:18:31 2018,12082225,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5502,1130,0,30,14,0.134075,-0.071826,-10.5201,-0.0159634,-0.00638535,0.0361836,34.2246,44.4,13.6453,7.62939e-06,-63.0645,-7.62939e-06,161.567,2.38419e-07,0.0361836,
Sun Feb 18 11:18:31 2018,12092226,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5502,1130,0,30,14,-0.0814029,-0.0191536,-10.1897,0.0212845,-0.0223487,0.00851379,34.2246,44.4,13.6453,7.62939e-06,-63.5583,-7.62939e-06,161.2,2.38419e-07,0.00851379,
Sun Feb 18 11:18:31 2018,12102227,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1130,0,8,30,0.143652,0.100556,-10.4722,0.042569,-0.0138349,-0.0170276,34.2246,44.4,13.6453,7.62939e-06,-64.0465,-7.62939e-06,160.804,2.38419e-07,-0.0170276,
Sun Feb 18 11:18:31 2018,12112228,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1130,0,8,30,0.21069,-0.114922,-10.3813,0.0244772,-0.00638535,-0.00851379,34.2246,44.4,13.6453,7.62939e-06,-64.538,-7.62939e-06,160.353,2.38419e-07,-0.00851379,
Sun Feb 18 11:18:31 2018,12122235,600.96,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5512,1128,2,28,14,-0.0766145,-0.339977,-10.5249,-0.00212845,-0.0127707,0.0319267,34.2246,44.4,13.6453,7.62939e-06,-65.0281,-7.62939e-06,159.876,2.38419e-07,0.0319267,
Sun Feb 18 11:18:31 2018,12132236,601.064,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5512,1128,2,28,14,0.138864,0.00957681,-10.343,-0.0297983,-0.0223487,0.032991,34.2246,44.4,13.6453,7.62939e-06,-65.5151,-7.62939e-06,159.409,2.38419e-07,0.032991,
Sun Feb 18 11:18:31 2018,12142237,601.064,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5506,1130,2,30,14,0.220267,0.277727,-10.1466,0.0361836,0.00957802,0.00106422,34.2246,44.4,13.6453,7.62939e-06,-66.0112,-7.62939e-06,158.95,2.38419e-07,0.00106422,
Sun Feb 18 11:18:31 2018,12152238,601.064,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5506,1130,2,30,14,0.316035,-0.153229,-10.2232,0.0223487,-0.0319267,0.00106422,34.2246,44.4,13.6453,7.62939e-06,-66.5019,-7.62939e-06,158.46,2.38419e-07,0.00106422,
Sun Feb 18 11:18:31 2018,12162239,601.064,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5536,1106,8,30,14,-0.301669,-0.244209,-10.5249,0.0042569,0.0148991,-0.052147,34.2246,44.4,13.6453,7.62939e-06,-66.9851,-7.62939e-06,157.918,2.38419e-07,-0.052147,
Sun Feb 18 11:18:31 2018,12172240,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5536,1106,8,30,14,0.153229,-0.071826,-10.2807,0.0117065,-0.00851379,0.032991,34.2246,44.4,13.6453,7.62939e-06,-67.4795,-7.62939e-06,157.296,2.38419e-07,0.032991,
Sun Feb 18 11:18:31 2018,12182241,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5500,1118,30,20,30,0.148441,0.0814029,-10.0317,-0.0383121,-0.0649177,0.0968444,34.2246,44.4,13.6453,7.62939e-06,-67.9503,-7.62939e-06,156.678,2.38419e-07,0.0968444,
Sun Feb 18 11:18:31 2018,12192242,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5500,1118,30,20,30,0.0526724,0.134075,-10.2855,0.0457616,0.0372479,-0.00851379,34.2246,44.4,13.6453,7.62939e-06,-68.4504,-7.62939e-06,156.173,2.38419e-07,-0.00851379,
Sun Feb 18 11:18:31 2018,12202243,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5526,1098,44,30,12,0.0191536,-0.244209,-10.8793,-0.0170276,-0.0297983,-0.0510828,34.2246,44.4,13.6453,7.62939e-06,-68.9528,-7.62939e-06,155.578,2.38419e-07,-0.0510828,
Sun Feb 18 11:18:31 2018,12212244,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5526,1098,44,30,12,0.162806,0.502782,-9.87848,-0.061725,-0.0212845,0.0234129,34.2246,44.4,13.6453,7.62939e-06,-69.4196,-7.62939e-06,154.813,2.38419e-07,0.0234129,
Sun Feb 18 11:18:31 2018,12222245,600.847,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5356,5494,1094,40,8,30,0.196325,0,-10.8026,0.00532112,0.042569,0.0106422,34.2246,44.4,13.6453,7.62939e-06,-69.9005,-7.62939e-06,154.11,2.38419e-07,0.0106422,
Sun Feb 18 11:18:31 2018,12232246,600.525,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5356,5494,1094,40,8,30,-0.397437,-0.23942,-9.90242,-0.032991,-0.137285,0.00638535,34.2246,44.4,13.6453,7.62939e-06,-70.4017,-7.62939e-06,153.396,2.38419e-07,0.00638535,
Sun Feb 18 11:18:31 2018,12242247,600.525,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1122,16,30,12,0.0526724,-0.301669,-10.343,0.0361836,0.0979086,0.0404405,34.2246,44.4,13.6453,7.62939e-06,-70.8502,-7.62939e-06,152.601,2.38419e-07,0.0404405,
Sun Feb 18 11:18:31 2018,12252248,600.525,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1122,16,30,12,0.354342,0.196325,-10.3956,-0.0383121,-0.14367,-0.0319267,34.2246,44.4,13.6453,7.62939e-06,-71.3506,-7.62939e-06,151.799,2.38419e-07,-0.0319267,
Sun Feb 18 11:18:31 2018,12262249,600.525,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5528,1110,24,30,14,0.071826,-0.339977,-11.6885,0.0159634,0.17134,-0.0404405,34.2246,44.4,13.6453,7.62939e-06,-71.7865,-7.62939e-06,150.911,2.38419e-07,-0.0404405,
Sun Feb 18 11:18:31 2018,12272250,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5528,1110,24,30,14,0.277727,-0.225055,-9.18895,-0.0351194,-0.179854,0.0234129,34.2246,44.4,13.6453,7.62939e-06,-72.2785,-7.62939e-06,149.848,2.38419e-07,0.0234129,
Sun Feb 18 11:18:31 2018,12282251,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5534,1098,6,28,12,-0.593762,0.402226,-11.655,-0.0542754,0.0691746,0.0319267,34.2246,44.4,13.6453,7.62939e-06,-72.6835,-7.62939e-06,148.941,2.38419e-07,0.0319267,
Sun Feb 18 11:18:31 2018,12292252,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5340,5534,1098,6,28,12,0.35913,0.114922,-9.4571,0.0446974,0.0170276,0.0819453,34.2246,44.4,13.6453,7.62939e-06,-73.2146,-7.62939e-06,147.758,2.38419e-07,0.0819453,
Sun Feb 18 11:18:31 2018,12302253,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5356,5522,1116,8,30,14,-0.100556,-0.071826,-11.7555,-0.0883306,-0.266056,-0.0234129,34.2246,44.4,13.6453,7.62939e-06,-73.6033,-7.62939e-06,147.075,2.38419e-07,-0.0234129,
Sun Feb 18 11:18:31 2018,12312254,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5356,5522,1116,8,30,14,1.0343,-1.08697,-10.0365,0.216038,0.571488,-0.125578,34.2246,44.4,13.6453,7.62939e-06,-74.1098,-7.62939e-06,145.78,2.38419e-07,-0.125578,
