today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:20:14 2018,89525235,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5324,5540,1036,0,8,30,0.588974,-0.272939,-11.8752,-0.0915233,0.0883306,0.0968444,7.43262,25.1484,-16.807,7.62939e-06,63.1756,-7.62939e-06,-107.147,2.38419e-07,0.0968444,
Sun Feb 18 11:20:14 2018,89535236,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5322,5526,1002,14,30,14,-0.172383,0.861913,-9.15543,0.0393763,-0.122386,0.0723673,7.43262,25.1484,-16.807,7.62939e-06,63.4304,-7.62939e-06,-106.061,2.38419e-07,0.0723673,
Sun Feb 18 11:20:14 2018,89545237,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5322,5526,1002,14,30,14,-0.531513,0.857124,-11.7172,0.0117065,0.032991,-0.0255414,7.43262,25.1484,-16.807,7.62939e-06,63.6318,-7.62939e-06,-104.814,2.38419e-07,-0.0255414,
Sun Feb 18 11:20:14 2018,89555238,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5322,5526,1002,14,30,14,0.0766145,0.430956,-10.1849,0.0180918,-0.0244772,-0.153248,7.43262,25.1484,-16.807,7.62939e-06,63.7367,-7.62939e-06,-103.641,2.38419e-07,-0.153248,
Sun Feb 18 11:20:14 2018,89565239,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5534,1028,0,18,30,0.287304,-1.72861,-9.4954,0.175597,-0.0415047,-0.042569,7.43262,25.1484,-16.807,7.62939e-06,63.7785,-7.62939e-06,-102.243,2.38419e-07,-0.042569,
Sun Feb 18 11:20:14 2018,89575240,604.496,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5534,1028,0,18,30,0.694318,-1.56581,-10.975,-0.0542754,0.0766241,0.12345,7.43262,25.1484,-16.807,7.62939e-06,63.9209,-7.62939e-06,-100.971,2.38419e-07,0.12345,
Sun Feb 18 11:20:14 2018,89585241,603.61,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5336,5500,1040,6,18,30,0.770933,1.00556,-10.6925,-0.0893948,-0.0319267,0.152184,9.50684,26.1891,-17.1398,7.62939e-06,64.1924,-7.62939e-06,-99.8745,2.38419e-07,0.152184,
Sun Feb 18 11:20:14 2018,89595242,603.61,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5336,5500,1040,6,18,30,-1.38864,2.2697,-10.8745,0.0138349,-0.0893948,-0.0138349,9.50684,26.1891,-17.1398,7.62939e-06,64.4269,-7.62939e-06,-98.7082,2.38419e-07,-0.0138349,
Sun Feb 18 11:20:14 2018,89605243,603.61,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5336,5540,1038,8,20,30,-0.837971,-0.622492,-10.0317,0.186239,-0.0404405,-0.194753,9.50684,26.1891,-17.1398,7.62939e-06,64.4465,-7.62939e-06,-97.4063,2.38419e-07,-0.194753,
Sun Feb 18 11:20:14 2018,89615244,603.61,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5344,5528,1036,8,32,12,1.29766,-3.18429,-9.98382,0.0819453,0.117065,-0.0383121,9.50684,26.1891,-17.1398,7.62939e-06,64.3939,-7.62939e-06,-95.9405,2.38419e-07,-0.0383121,
Sun Feb 18 11:20:14 2018,89625245,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5344,5528,1036,8,32,12,1.89621,0.565032,-11.1522,-0.272441,0.0138349,0.207524,9.50684,26.1891,-17.1398,7.62939e-06,64.56,-7.62939e-06,-94.8137,2.38419e-07,0.207524,
Sun Feb 18 11:20:14 2018,89635246,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5350,5498,1028,4,30,14,-2.03028,3.5099,-11.1282,-0.0840737,-0.222423,0.0798168,9.50684,26.1891,-17.1398,7.62939e-06,64.8185,-7.62939e-06,-93.7638,2.38419e-07,0.0798168,
Sun Feb 18 11:20:14 2018,89645247,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5350,5498,1028,4,30,14,-1.49398,-1.05345,-9.57681,0.383121,0.104294,-0.189432,9.50684,26.1891,-17.1398,7.62939e-06,64.8047,-7.62939e-06,-92.4262,2.38419e-07,-0.189432,
Sun Feb 18 11:20:14 2018,89655248,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5314,5502,974,34,30,12,2.46603,-3.20344,-9.88805,0.10323,0.122386,-0.042569,9.50684,26.1891,-17.1398,7.62939e-06,64.6892,-7.62939e-06,-90.9676,2.38419e-07,-0.042569,
Sun Feb 18 11:20:14 2018,89665249,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5314,5502,974,34,30,12,0.536301,2.46124,-11.6741,-0.420369,-0.217102,0.247964,9.50684,26.1891,-17.1398,7.62939e-06,64.8512,-7.62939e-06,-89.8906,2.38419e-07,0.247964,
Sun Feb 18 11:20:14 2018,89675250,602.619,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5284,5546,994,114,20,30,-2.80122,2.36547,-10.3094,0.379928,-0.071303,0.176661,9.50684,26.1891,-17.1398,7.62939e-06,64.9927,-7.62939e-06,-88.699,2.38419e-07,0.176661,
Sun Feb 18 11:20:14 2018,89685251,603.393,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5284,5546,994,114,20,30,0.565032,-0.785298,-11.2767,0.417176,0.214973,-0.0702388,9.50684,26.1891,-17.1398,7.62939e-06,64.9417,-7.62939e-06,-87.1661,2.38419e-07,-0.0702388,
Sun Feb 18 11:20:14 2018,89695252,603.393,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5284,5546,994,114,20,30,2.27449,2.28407,-11.7507,0.0872664,-0.223487,-0.0042569,9.50684,26.1891,-17.1398,7.62939e-06,64.949,-7.62939e-06,-85.8646,2.38419e-07,-0.0042569,
Sun Feb 18 11:20:14 2018,89705253,603.393,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5310,5584,1022,88,20,32,-1.35033,0.641646,-7.46033,0.851379,-0.0404405,0.173469,9.50684,26.1891,-17.1398,7.62939e-06,64.8924,-7.62939e-06,-84.4156,2.38419e-07,0.173469,
Sun Feb 18 11:20:14 2018,89715254,603.393,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5332,5524,978,66,8,28,-0.186748,2.75333,-15.8017,0.930132,0.0734315,-0.0542754,9.50684,26.1891,-17.1398,7.62939e-06,64.8533,-7.62939e-06,-82.6644,2.38419e-07,-0.0542754,
Sun Feb 18 11:20:14 2018,89725255,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5332,5524,978,66,8,28,1.79086,-0.0574608,-3.45723,0.39802,0.0436332,-0.0564039,9.50684,26.1891,-17.1398,7.62939e-06,64.8316,-7.62939e-06,-80.9528,2.38419e-07,-0.0564039,
