time,x,y,z,gforce
14.371,-0.01,-0.00,0.01
14.372,-0.00,-0.01,-0.00
14.373,-0.01,-0.00,0.00
14.374,0.00,0.00,0.01
14.376,0.00,-0.00,-0.01
14.377,0.00,0.00,0.00
14.379,-0.00,-0.01,-0.01
14.384,-0.00,-0.00,0.02
14.389,0.01,-0.01,-0.01
14.393,-0.01,-0.01,0.00
14.397,-0.00,0.01,0.02
14.403,-0.02,0.03,0.02
14.411,0.00,-0.01,-0.02
14.412,-0.01,0.00,0.02
14.417,-0.01,-0.00,0.02
14.430,-0.01,0.01,0.01
14.433,-0.03,0.01,0.00
14.433,-0.01,-0.01,0.00
14.464,-0.02,0.02,0.02
14.465,-0.02,-0.01,-0.01
14.465,0.00,0.00,-0.00
14.466,-0.01,-0.00,0.02
14.466,-0.01,0.00,0.01
14.466,-0.01,-0.01,-0.02
14.467,-0.00,0.00,0.01
14.470,-0.02,0.01,0.01
14.473,0.01,0.00,-0.00
14.478,0.00,0.00,-0.01
14.483,0.01,-0.01,-0.01
14.488,-0.00,0.00,-0.01
14.492,0.01,-0.00,-0.02
14.497,0.01,0.00,-0.02
14.502,-0.02,0.01,-0.01
14.506,-0.01,-0.00,-0.01
14.511,0.00,-0.00,0.03
14.517,-0.01,-0.01,-0.00
14.523,0.00,0.01,-0.00
14.527,-0.00,-0.00,-0.01
14.531,0.00,0.01,0.01
14.548,0.00,-0.01,-0.00
14.556,0.00,-0.00,-0.01
14.557,-0.01,0.00,-0.00
14.557,-0.01,-0.00,0.02
14.558,-0.02,0.01,0.02
14.560,-0.00,0.01,0.02
14.565,0.00,0.01,0.01
14.595,-0.01,0.00,-0.02
14.596,0.01,0.00,-0.00
14.597,-0.00,-0.02,-0.02
14.598,-0.00,0.00,0.02
14.598,0.00,-0.02,-0.01
14.599,-0.02,0.02,0.01
14.600,-0.01,0.01,0.02
14.605,0.00,-0.00,0.02
14.608,-0.01,0.02,0.02
14.612,-0.01,-0.00,0.00
14.618,-0.02,0.03,0.03
14.621,-0.00,-0.02,-0.01
14.626,-0.02,0.04,0.05
14.631,-0.02,-0.03,-0.04
14.640,-0.03,0.01,0.03
14.641,-0.02,-0.01,-0.03
14.644,0.00,0.00,0.02
14.649,-0.01,0.03,0.05
14.655,-0.03,-0.05,-0.06
14.659,-0.02,0.03,0.08
14.664,-0.02,-0.06,-0.08
14.687,-0.01,0.02,0.04
14.688,-0.02,0.01,-0.01
14.688,0.01,-0.01,0.01
14.689,-0.03,0.04,0.02
14.689,-0.02,-0.02,-0.06
14.693,-0.03,0.02,0.03
14.697,-0.03,-0.03,-0.02
14.703,0.00,-0.01,-0.03
14.706,0.00,0.01,0.03
14.717,0.00,-0.03,-0.05
14.717,-0.01,0.02,0.01
14.725,-0.02,-0.02,-0.01
14.727,0.01,-0.01,0.00
14.730,-0.01,0.01,0.07
14.739,0.00,-0.04,-0.06
14.794,-0.03,0.02,0.05
14.795,0.00,-0.01,-0.02
14.795,0.01,-0.01,-0.01
14.796,-0.01,0.02,0.05
14.796,-0.00,-0.02,-0.06
14.798,-0.03,0.02,0.04
14.798,-0.00,0.00,-0.03
14.798,0.02,-0.02,0.00
14.799,-0.01,0.03,0.04
14.799,-0.01,-0.02,-0.05
14.799,-0.02,0.02,0.04
14.799,-0.02,0.04,0.01
14.800,-0.00,-0.01,-0.01
14.803,-0.02,0.02,0.07
14.807,-0.02,0.02,-0.05
14.812,0.02,-0.00,-0.01
14.818,-0.00,0.04,0.07
14.820,-0.04,-0.03,-0.08
14.825,-0.06,0.04,0.04
14.829,-0.01,0.04,0.03
14.839,-0.03,-0.04,-0.07
14.840,-0.04,0.02,0.05
14.844,-0.00,0.00,-0.02
14.881,-0.01,-0.03,-0.02
14.882,-0.04,0.01,0.05
14.883,-0.00,0.00,-0.02
14.884,-0.00,0.01,-0.03
14.884,-0.02,-0.00,0.07
14.884,0.00,0.01,-0.03
14.885,-0.00,-0.02,-0.02
14.885,-0.03,-0.01,0.10
14.886,-0.02,0.03,-0.03
14.891,-0.01,0.00,-0.01
14.896,-0.01,-0.02,0.09
14.900,-0.01,0.01,-0.00
14.905,0.00,0.01,-0.02
14.910,-0.00,-0.01,0.07
14.915,-0.00,0.01,0.01
14.921,-0.02,0.01,-0.03
14.925,-0.00,-0.02,0.05
14.929,-0.02,0.02,0.04
14.946,-0.02,0.01,-0.04
14.947,-0.01,-0.01,-0.02
14.948,-0.01,0.03,0.13
14.950,-0.04,-0.03,-0.08
14.953,-0.03,0.01,-0.03
14.957,-0.01,0.02,0.11
14.962,-0.02,-0.03,-0.09
14.987,-0.03,0.02,-0.02
14.988,0.01,0.03,0.04
14.988,-0.01,-0.03,-0.07
14.989,-0.03,0.02,0.03
14.989,0.01,0.03,-0.04
14.991,0.01,-0.00,-0.03
14.995,-0.02,0.00,0.06
15.001,-0.01,0.01,-0.04
15.005,0.01,-0.01,-0.04
15.009,-0.02,0.01,0.08
15.014,-0.01,0.02,-0.06
15.019,0.00,-0.00,-0.02
15.024,-0.01,-0.02,0.11
15.029,0.00,-0.00,-0.05
15.046,0.01,0.00,-0.02
15.048,-0.02,-0.03,0.11
15.050,-0.02,0.00,-0.03
15.098,-0.00,0.01,-0.03
15.099,-0.03,-0.04,0.08
15.099,-0.03,0.01,-0.02
15.099,-0.00,0.00,-0.06
15.099,-0.02,-0.04,0.01
15.100,-0.01,0.00,0.03
15.100,-0.01,-0.02,-0.08
15.100,-0.00,-0.01,-0.01
15.100,-0.00,0.02,0.11
15.100,-0.03,-0.02,-0.05
15.100,-0.03,-0.02,-0.02
15.101,-0.01,0.02,0.10
15.104,-0.02,-0.02,-0.07
15.109,0.01,-0.00,-0.03
15.114,0.01,0.01,0.05
15.120,-0.00,-0.02,-0.08
15.124,-0.01,-0.01,-0.02
15.129,0.00,0.02,0.02
15.139,-0.00,-0.00,-0.04
15.143,-0.01,-0.00,0.02
15.144,0.01,0.02,0.02
15.187,-0.01,-0.01,-0.02
15.188,-0.02,-0.01,0.05
15.188,-0.02,0.02,0.02
15.188,-0.02,0.02,-0.04
15.188,-0.02,0.01,0.01
15.188,0.00,0.05,-0.00
15.189,0.00,-0.00,-0.03
15.189,-0.02,0.01,0.02
15.196,-0.01,0.03,0.04
15.197,-0.00,-0.00,-0.03
15.198,-0.01,0.01,0.04
15.201,-0.01,0.03,0.01
15.205,0.00,0.01,-0.02
15.209,-0.02,0.00,0.03
15.213,-0.01,0.03,-0.02
15.219,0.01,0.00,-0.04
15.224,-0.02,0.01,0.06
15.229,-0.00,0.02,-0.04
15.238,0.02,0.01,-0.04
15.238,-0.03,0.01,0.05
15.242,-0.01,0.02,-0.07
15.247,0.02,0.00,-0.03
15.254,-0.02,-0.01,0.10
15.257,-0.00,0.03,-0.08
15.262,0.02,0.00,-0.03
15.285,-0.01,-0.02,0.11
15.285,-0.02,0.01,-0.08
15.285,0.02,0.00,-0.06
15.286,-0.01,-0.01,0.10
15.286,-0.03,0.02,-0.07
15.289,-0.01,0.00,-0.04
15.294,-0.02,-0.01,0.11
15.299,-0.02,0.01,-0.05
15.305,0.02,-0.00,-0.05
15.309,-0.01,-0.02,0.12
15.314,-0.03,-0.02,-0.04
15.320,0.02,-0.02,-0.05
15.325,0.00,0.00,0.12
15.329,-0.02,0.01,-0.06
15.338,0.00,0.01,-0.05
15.340,-0.03,0.02,0.09
15.343,-0.03,0.01,-0.09
15.348,0.01,-0.02,-0.07
15.368,-0.01,-0.00,0.12
15.368,-0.03,0.01,-0.08
15.369,0.01,-0.02,-0.04
15.369,-0.02,-0.02,0.14
15.370,-0.04,-0.02,-0.08
15.375,0.03,0.00,-0.07
15.379,0.00,0.02,0.10
15.385,-0.04,-0.01,-0.08
15.390,0.02,-0.01,-0.04
15.395,-0.01,0.01,0.12
15.399,-0.03,-0.02,-0.05
15.404,-0.02,0.02,-0.04
15.409,0.00,0.02,0.06
15.413,-0.03,-0.05,-0.09
15.418,-0.03,-0.01,-0.00
15.423,-0.01,0.02,0.07
15.428,-0.05,-0.03,-0.04
15.447,-0.03,0.00,0.02
15.452,0.00,0.03,0.02
15.452,0.01,-0.03,-0.02
15.453,-0.03,0.01,0.03
15.453,-0.01,0.04,0.01
15.480,0.00,-0.01,-0.01
15.482,-0.04,0.02,0.05
15.483,-0.01,0.01,-0.06
15.483,-0.00,0.03,0.02
15.485,-0.04,0.03,0.02
15.485,-0.03,-0.03,-0.07
15.486,-0.02,0.06,0.04
15.489,-0.01,-0.00,-0.02
15.494,-0.01,-0.01,0.03
15.499,-0.01,0.05,0.02
15.504,0.01,-0.01,-0.04
15.508,-0.02,0.06,0.03
15.513,0.00,-0.03,-0.09
15.517,-0.01,0.04,0.02
15.523,-0.02,0.03,0.02
15.527,-0.01,0.01,-0.02
15.546,0.00,0.05,0.03
15.549,0.00,-0.03,-0.04
15.551,-0.02,0.02,0.07
15.552,-0.02,-0.00,-0.05
15.553,-0.00,0.03,0.02
15.555,-0.04,0.03,0.01
15.561,-0.01,-0.03,-0.04
15.587,-0.03,0.05,0.03
15.588,0.00,-0.03,-0.03
15.589,-0.01,0.02,0.03
15.589,-0.02,0.02,0.02
15.590,-0.00,-0.02,-0.02
15.590,-0.03,0.03,0.06
15.593,-0.02,-0.06,-0.03
15.600,-0.05,0.02,0.03
15.603,-0.02,-0.02,-0.00
15.609,-0.01,-0.01,0.02
15.613,-0.02,0.01,0.02
15.618,0.01,-0.03,-0.03
15.623,-0.03,0.02,0.07
15.628,-0.02,-0.05,-0.07
15.641,-0.05,0.02,0.04
15.642,-0.01,-0.05,-0.02
15.643,-0.02,-0.03,-0.01
15.645,-0.01,0.01,0.01
15.684,0.00,-0.07,-0.08
15.685,-0.02,0.01,0.04
15.703,-0.02,-0.07,-0.08
15.704,-0.02,0.01,0.00
15.705,-0.01,-0.01,-0.01
15.705,-0.01,-0.03,0.02
15.706,-0.06,0.03,0.02
15.707,-0.03,-0.05,-0.06
15.708,-0.04,0.04,0.05
15.708,-0.02,-0.03,-0.06
15.709,0.01,0.01,0.01
15.710,-0.02,-0.01,-0.03
15.711,-0.03,-0.04,-0.03
15.713,-0.06,0.03,0.04
15.717,-0.04,-0.07,-0.05
15.722,-0.03,0.05,0.06
15.726,-0.02,-0.04,-0.08
15.732,-0.01,0.03,0.02
15.736,-0.01,-0.01,-0.02
15.740,-0.00,-0.03,-0.02
15.745,-0.01,0.06,0.03
15.756,-0.03,-0.06,-0.04
15.757,-0.03,0.04,0.12
15.759,0.00,-0.07,-0.08
15.803,-0.01,0.04,0.03
15.804,0.01,-0.01,-0.05
15.804,0.01,-0.02,0.05
15.804,-0.02,0.06,0.04
15.805,-0.03,-0.05,-0.04
15.805,-0.03,0.09,0.08
15.805,-0.02,-0.05,-0.09
15.806,-0.01,0.07,0.08
15.806,-0.01,-0.02,-0.03
15.807,-0.04,0.03,0.07
15.811,-0.03,0.04,-0.04
15.816,-0.02,-0.01,-0.01
15.821,-0.01,0.08,0.06
15.826,-0.01,-0.04,-0.08
15.834,0.00,0.07,0.11
15.840,-0.01,-0.04,-0.07
15.841,-0.01,0.06,0.07
15.844,0.00,-0.01,-0.08
15.859,-0.03,0.01,0.03
15.860,-0.01,-0.01,-0.03
15.860,-0.02,0.01,-0.01
15.867,-0.00,0.03,0.02
15.868,-0.03,0.02,-0.04
15.873,-0.00,0.03,0.03
15.877,-0.01,-0.00,-0.01
15.882,0.02,0.05,0.03
15.888,-0.01,0.01,-0.06
15.892,0.03,0.04,0.02
15.899,0.01,0.02,-0.04
15.902,0.02,0.05,0.04
15.907,0.02,0.01,-0.06
15.912,0.03,0.05,0.03
15.916,0.03,0.02,-0.07
15.920,0.02,0.05,0.06
15.926,0.03,-0.01,-0.03
15.936,0.02,0.02,0.01
15.938,0.02,0.00,-0.01
15.940,0.03,-0.02,-0.00
15.945,0.03,0.00,0.03
15.973,0.04,-0.01,-0.05
15.973,0.03,0.01,0.04
15.974,0.04,-0.03,-0.05
15.974,0.03,0.02,0.05
15.974,0.05,-0.03,-0.03
15.975,0.05,-0.00,0.02
15.979,0.07,-0.01,0.00
15.984,0.06,0.00,0.01
15.988,0.07,-0.00,0.04
15.993,0.06,-0.03,-0.02
15.998,0.04,-0.00,0.07
16.001,0.04,-0.05,-0.03
16.006,0.05,-0.02,0.02
16.011,0.06,-0.03,0.01
16.016,0.06,-0.00,0.04
16.020,0.07,-0.02,0.03
16.026,0.07,-0.03,-0.00
16.042,0.07,-0.01,0.04
16.044,0.08,-0.04,-0.02
16.045,0.10,-0.01,0.00
16.085,0.09,-0.05,-0.01
16.086,0.09,-0.03,0.06
16.086,0.09,-0.00,0.01
16.087,0.09,-0.06,-0.03
16.088,0.06,-0.04,0.05
16.089,0.10,-0.03,-0.06
16.089,0.09,-0.03,0.02
16.090,0.09,-0.03,0.01
16.091,0.06,-0.02,-0.03
16.092,0.07,-0.04,0.00
16.092,0.07,-0.02,0.08
16.098,0.06,-0.05,-0.04
16.101,0.06,-0.00,-0.01
16.106,0.05,-0.01,0.07
16.111,0.05,0.01,0.01
16.116,0.04,0.01,0.01
16.120,0.03,-0.01,-0.02
16.125,0.02,0.01,0.05
16.140,0.03,-0.02,-0.02
16.154,0.05,-0.02,-0.01
16.155,0.01,0.01,0.03
16.155,0.03,-0.02,-0.02
16.155,0.01,-0.02,-0.03
16.155,0.03,-0.02,-0.01
16.158,0.01,-0.04,-0.02
16.199,-0.00,-0.02,0.01
16.200,-0.00,-0.02,-0.03
16.200,0.02,-0.01,0.01
16.200,0.01,-0.02,-0.03
16.200,-0.01,-0.02,-0.04
16.200,-0.00,0.02,0.03
16.201,0.00,-0.01,-0.01
16.201,-0.01,0.01,-0.05
16.202,-0.02,0.01,0.01
16.205,-0.02,-0.02,-0.03
16.210,-0.03,0.05,0.01
16.215,-0.02,-0.00,-0.02
16.220,-0.06,0.04,0.02
16.225,-0.04,0.01,-0.05
16.238,-0.05,0.03,0.01
16.239,-0.04,-0.02,-0.02
16.240,-0.04,0.01,0.02
16.244,-0.06,0.00,-0.03
16.249,-0.05,-0.00,-0.00
16.253,-0.06,0.03,-0.00
16.258,-0.07,-0.05,-0.06
16.263,-0.08,0.05,0.08
16.287,-0.05,-0.03,-0.07
16.287,-0.07,0.02,0.07
16.288,-0.08,-0.02,-0.05
16.288,-0.07,-0.03,-0.00
16.288,-0.07,0.00,0.01
16.291,-0.08,-0.04,-0.03
16.296,-0.06,-0.01,0.04
16.301,-0.07,-0.01,0.00
16.305,-0.06,0.00,-0.05
16.310,-0.07,-0.00,0.01
16.317,-0.08,0.03,0.06
16.321,-0.08,-0.03,-0.06
16.325,-0.10,0.03,0.08
16.334,-0.08,0.02,-0.04
16.336,-0.07,0.02,-0.04
16.339,-0.07,0.03,0.06
16.343,-0.05,-0.01,-0.01
16.356,-0.05,0.01,-0.07
16.356,-0.05,0.02,-0.01
16.358,-0.04,0.01,0.05
16.365,-0.04,0.01,-0.08
16.392,-0.03,0.01,-0.04
16.394,-0.02,0.04,0.00
16.396,-0.01,0.03,-0.01
16.396,-0.01,0.02,-0.06
16.396,0.00,0.06,0.02
16.397,0.00,0.02,0.00
16.397,0.01,0.05,-0.04
16.401,0.01,0.02,-0.01
16.405,0.01,0.02,0.05
16.410,-0.01,0.03,0.02
16.417,-0.00,0.01,-0.02
16.421,0.01,0.01,0.03
16.424,0.00,-0.00,0.00
16.429,-0.01,0.02,0.02
16.434,-0.01,0.01,0.01
16.438,0.00,-0.01,0.04
16.443,-0.02,0.04,0.02
16.456,-0.01,-0.04,-0.05
16.457,-0.02,0.00,0.06
16.461,-0.01,-0.03,-0.01
16.465,-0.02,-0.03,-0.01
16.506,-0.01,0.04,0.07
16.507,-0.00,-0.05,-0.05
16.507,-0.02,0.03,0.04
16.507,-0.01,-0.08,-0.09
16.507,-0.02,0.01,0.04
16.508,-0.01,-0.03,-0.08
16.508,-0.02,-0.04,0.01
16.509,-0.01,-0.01,-0.01
16.509,0.01,-0.07,-0.08
16.510,-0.02,0.01,0.04
16.514,-0.02,-0.11,-0.10
16.519,-0.04,0.01,0.04
16.523,-0.02,-0.09,-0.10
16.528,-0.02,-0.00,0.04
16.533,-0.02,-0.01,-0.07
16.538,-0.02,-0.00,-0.01
16.542,-0.01,0.06,0.01
16.555,-0.03,-0.03,-0.05
16.556,-0.01,0.05,0.08
16.558,-0.03,0.01,-0.10
16.563,-0.00,0.05,0.04
16.610,-0.05,0.05,0.01
16.612,-0.00,0.04,0.03
16.612,-0.02,0.04,-0.07
16.613,-0.02,0.03,0.03
16.613,-0.02,0.01,0.00
16.613,-0.03,0.02,0.02
16.613,-0.04,0.03,0.00
16.614,-0.02,0.02,0.02
16.614,-0.02,0.02,0.01
16.621,-0.03,0.03,-0.03
16.622,-0.02,0.00,-0.03
16.622,-0.02,0.01,0.05
16.623,-0.03,0.02,0.01
16.628,-0.02,0.01,-0.03
16.632,-0.01,0.01,-0.01
16.638,-0.03,0.01,0.02
16.642,-0.02,0.04,0.00
16.650,-0.01,0.00,-0.03
16.652,-0.01,0.02,0.02
16.656,-0.02,0.03,0.00
16.661,-0.04,0.02,-0.04
16.689,-0.03,0.02,0.05
16.691,-0.00,-0.00,0.01
16.692,-0.01,0.03,0.03
16.692,-0.01,-0.02,-0.03
16.693,-0.03,0.01,0.01
16.693,-0.01,0.00,0.00
16.694,0.00,0.00,-0.01
16.700,-0.02,0.02,-0.00
16.705,-0.00,0.00,-0.03
16.709,-0.00,-0.00,0.00
16.713,0.00,-0.01,-0.02
16.718,0.02,0.01,0.02
16.723,0.00,-0.01,-0.00
16.727,0.01,-0.02,0.00
16.733,-0.01,0.01,0.00
16.737,-0.02,-0.02,-0.03
16.742,0.03,-0.01,0.02
16.761,-0.01,-0.01,-0.03
16.764,0.02,-0.01,0.01
16.765,0.01,-0.02,-0.03
16.765,0.01,-0.02,0.02
16.768,0.01,-0.02,-0.01
16.771,0.00,-0.01,0.01
16.781,0.02,-0.01,0.02
16.782,0.00,-0.00,-0.02
16.806,0.01,-0.00,0.01
16.807,0.01,-0.01,-0.00
16.807,0.01,-0.00,0.03
16.807,0.00,-0.04,-0.02
16.808,0.01,-0.02,0.01
16.808,0.00,-0.01,0.03
16.813,0.01,-0.01,-0.00
16.819,0.01,-0.02,0.02
16.823,-0.01,0.01,0.01
16.828,-0.01,-0.00,0.00
16.834,-0.00,-0.03,-0.01
16.842,-0.00,-0.01,-0.01
16.842,0.01,-0.02,-0.00
16.853,0.00,-0.01,0.00
16.854,0.01,-0.01,0.03
16.856,0.03,-0.01,-0.00
16.861,0.00,0.01,0.01
16.906,0.01,-0.00,0.00
16.907,0.02,-0.00,0.01
16.908,0.01,0.01,0.00
16.908,0.00,0.01,0.00
16.908,0.01,-0.01,-0.00
16.909,0.01,-0.00,0.01
16.909,0.00,0.01,0.01
16.910,-0.01,0.02,0.01
16.910,-0.01,0.01,0.01
16.910,0.00,0.00,0.01
16.916,-0.00,0.01,0.00
16.918,-0.01,0.01,-0.01
16.923,-0.00,0.00,-0.00
16.928,0.01,0.01,0.00
16.943,0.00,0.00,-0.00
16.948,-0.01,0.02,-0.00
16.949,-0.00,0.01,-0.02
16.952,0.01,-0.00,0.00
16.952,0.01,0.01,0.02
16.955,0.00,0.00,0.02
16.961,0.01,0.03,0.02
16.990,-0.00,0.01,-0.01
16.992,-0.00,0.02,0.02
16.993,-0.00,-0.00,-0.01
16.994,0.00,0.00,0.01
16.995,-0.00,0.01,0.01
16.996,-0.02,-0.01,-0.02
16.997,0.02,0.03,0.02
16.999,-0.00,-0.01,-0.00
17.005,0.01,0.00,0.02
17.008,0.00,-0.00,0.02
17.012,-0.00,0.02,0.01
17.018,0.01,0.02,-0.01
17.022,0.01,0.00,-0.01
17.027,-0.00,0.00,0.03
17.033,0.01,-0.02,-0.01
17.036,-0.01,-0.01,-0.02
17.041,0.01,-0.00,0.02
17.052,0.02,-0.00,0.02
17.054,0.02,-0.01,-0.02
17.057,0.03,-0.02,-0.01
17.061,0.01,0.01,0.02
17.106,0.01,-0.00,-0.01
17.108,0.01,-0.01,-0.01
17.110,0.01,-0.02,-0.00
17.111,0.02,0.01,0.02
17.116,0.01,-0.00,-0.01
17.116,0.02,-0.03,0.00
17.116,0.02,-0.01,0.02
17.116,0.03,-0.01,0.00
17.117,0.02,-0.01,-0.02
17.117,0.02,-0.00,0.01
17.117,0.01,-0.00,0.02
17.117,0.00,-0.01,-0.02
17.123,0.01,-0.00,-0.00
17.126,0.01,-0.01,0.02
17.134,0.01,-0.00,0.02
17.136,0.01,0.00,-0.00
17.140,0.01,-0.02,0.01
17.146,0.00,0.01,0.02
17.170,0.03,-0.02,-0.01
17.171,0.01,-0.01,-0.01
17.171,0.02,0.00,0.00
17.172,0.01,0.00,0.00
17.172,0.01,-0.01,-0.02
17.173,-0.00,0.01,0.01
17.179,-0.00,0.01,0.01
17.183,0.01,0.00,-0.01
17.187,0.01,-0.01,-0.00
17.193,0.02,0.01,0.02
17.198,0.02,-0.00,0.01
17.203,0.01,0.01,0.01
17.208,0.02,0.00,0.01
17.212,0.02,0.01,0.02
17.217,0.02,-0.01,0.00
17.221,0.01,-0.00,0.00
17.226,0.02,-0.01,-0.01
17.233,0.03,-0.01,-0.00
17.237,0.01,0.00,-0.00
17.240,0.00,0.02,-0.01
17.247,-0.01,-0.00,0.01
17.250,0.01,-0.00,0.00
17.255,0.02,-0.01,-0.01
17.260,0.00,0.01,0.01
17.266,0.01,0.01,0.01
17.273,0.00,0.01,-0.01
17.273,0.02,-0.00,-0.01
17.305,0.02,0.01,0.03
17.306,0.01,0.00,-0.01
17.306,-0.01,-0.05,0.00
17.307,-0.00,0.00,0.01
17.307,0.04,0.01,-0.07
17.308,0.00,-0.01,-0.01
17.309,0.01,0.00,0.11
17.312,-0.00,-0.03,-0.05
17.316,-0.00,0.01,-0.02
17.320,-0.00,-0.01,0.00
17.325,0.00,0.02,0.02
17.330,0.00,0.01,-0.01
17.335,0.02,-0.01,-0.03
17.339,-0.02,0.03,0.04
17.348,0.03,-0.02,0.06
17.349,-0.01,0.02,-0.07
17.354,0.03,-0.02,-0.05
17.359,0.00,-0.01,0.12
17.393,-0.00,0.01,0.06
17.394,0.01,-0.00,-0.13
17.394,0.02,0.03,-0.00
17.395,0.00,0.00,0.08
17.395,0.01,-0.01,-0.03
17.396,0.01,-0.00,-0.01
17.396,0.01,0.00,0.05
17.397,0.02,-0.00,0.00
17.401,0.02,0.01,-0.03
17.406,0.02,0.00,-0.02
17.414,0.00,0.01,0.04
17.416,0.01,-0.02,-0.01
17.421,-0.01,-0.00,-0.02
17.425,0.02,-0.01,0.02
17.431,0.01,0.02,-0.00
17.435,0.01,-0.02,-0.05
17.440,0.02,-0.01,0.05
17.455,0.01,-0.01,0.01
17.456,0.02,-0.00,-0.03
17.457,0.01,-0.01,-0.02
17.459,0.01,0.00,0.03
17.505,0.00,0.01,0.02
17.505,-0.00,-0.02,-0.02
17.506,0.01,0.01,-0.01
17.506,0.01,-0.02,0.03
17.506,0.02,-0.01,-0.01
17.506,0.02,-0.02,-0.02
17.506,0.02,0.01,0.02
17.507,0.00,-0.01,0.05
17.507,-0.01,0.02,-0.00
17.507,0.05,-0.02,-0.03
17.511,0.01,0.01,0.02
17.516,0.03,-0.02,-0.02
17.521,-0.00,-0.00,0.03
17.525,0.01,0.01,0.04
17.531,0.02,-0.00,-0.04
17.535,0.02,0.02,-0.02
17.540,0.02,-0.01,0.01
17.553,0.01,-0.01,0.03
17.555,0.01,0.00,-0.00
17.592,0.01,0.00,0.02
17.598,-0.00,0.02,-0.00
17.598,-0.01,0.03,-0.00
17.599,-0.02,0.01,-0.03
17.599,0.02,-0.00,0.06
17.599,0.02,-0.01,0.00
17.599,0.01,-0.02,-0.03
17.599,0.00,0.00,0.01
17.599,0.01,-0.01,0.05
17.600,0.01,-0.01,-0.00
17.601,0.02,0.01,-0.01
17.606,0.01,0.01,0.03
17.611,-0.01,0.02,0.01
17.616,-0.00,0.00,-0.04
17.620,-0.01,0.02,0.02
17.625,0.01,0.03,0.03
17.631,0.01,0.00,-0.02
17.634,0.01,-0.02,-0.02
17.639,0.03,0.00,0.02
17.653,0.00,-0.00,0.02
17.655,0.02,-0.01,-0.03
17.655,0.01,-0.01,-0.03
17.659,0.03,-0.02,-0.00
17.703,0.03,-0.01,-0.03
17.704,0.01,-0.02,-0.01
17.705,-0.00,0.01,0.02
17.706,0.01,0.01,0.00
17.707,0.01,-0.04,-0.03
17.707,-0.01,0.01,0.00
17.708,0.05,-0.02,-0.04
17.709,-0.00,-0.01,0.03
17.710,0.02,0.00,0.06
17.710,0.03,-0.03,-0.07
17.711,0.01,0.02,0.00
17.715,0.01,-0.02,0.00
17.719,0.02,0.01,0.02
17.724,0.02,-0.00,-0.01
17.729,0.02,-0.01,-0.03
17.734,0.01,0.00,-0.01
17.739,0.00,0.03,0.03
17.754,0.01,-0.01,-0.05
17.755,0.01,0.01,0.04
17.756,-0.01,0.01,0.05
17.759,-0.00,0.01,0.01
17.796,0.04,-0.02,-0.03
17.796,0.01,0.01,0.00
17.797,0.04,-0.02,-0.04
17.797,0.00,0.01,0.04
17.797,0.00,0.02,0.01
17.797,0.01,-0.00,-0.03
17.797,0.02,0.02,-0.02
17.798,0.03,-0.02,-0.03
17.800,0.03,-0.01,0.01
17.804,0.03,-0.00,-0.01
17.811,0.01,-0.01,-0.02
17.815,0.01,0.01,-0.00
17.819,0.01,0.03,0.02
17.824,0.02,0.00,-0.04
17.829,0.03,0.00,0.02
17.834,0.01,-0.00,0.00
17.838,0.04,-0.02,-0.03
17.859,0.01,-0.00,0.00
17.862,0.03,0.00,0.01
17.863,0.02,-0.01,-0.01
17.864,0.01,0.01,0.03
17.873,0.03,-0.03,-0.02
17.874,0.02,0.00,0.01
17.874,0.02,0.00,-0.02
17.912,0.03,-0.01,-0.00
17.914,0.01,0.03,0.02
17.915,0.04,-0.02,-0.00
17.915,0.00,0.02,-0.04
17.916,0.03,0.01,0.01
17.917,-0.00,0.02,0.05
17.918,0.00,0.02,0.04
17.919,0.03,-0.00,-0.05
17.920,0.03,0.00,0.00
17.921,0.01,0.00,0.02
17.924,0.03,-0.01,0.00
17.929,0.02,0.00,0.01
17.933,0.00,0.01,0.03
17.937,0.01,0.01,0.01
17.944,0.01,0.02,0.01
17.947,0.02,-0.03,-0.04
17.952,0.01,-0.00,0.06
17.957,0.02,-0.01,0.01
17.971,0.01,0.02,-0.02
17.973,0.02,0.02,-0.04
17.973,0.03,0.01,0.01
18.019,0.02,0.01,0.01
18.020,0.02,0.01,-0.03
18.020,0.02,-0.02,-0.01
18.021,0.00,0.01,0.01
18.021,0.02,0.01,-0.03
18.022,0.01,0.01,0.00
18.022,0.01,-0.00,0.04
18.023,0.02,-0.03,-0.02
18.023,0.04,-0.02,-0.01
18.023,0.02,-0.02,-0.03
18.024,0.02,0.00,0.02
18.030,0.04,-0.01,-0.03
18.034,0.03,0.01,-0.01
18.038,0.03,-0.01,-0.00
18.049,0.04,-0.01,-0.01
18.050,0.04,-0.01,-0.04
18.054,0.03,-0.01,0.01
18.056,0.03,-0.00,0.01
18.082,0.03,0.01,-0.01
18.082,0.04,-0.02,-0.02
18.083,0.02,-0.01,-0.01
18.083,0.05,-0.01,0.01
18.083,0.03,-0.01,-0.01
18.085,0.04,-0.00,0.02
18.089,0.05,-0.02,-0.01
18.096,0.05,-0.01,-0.01
18.099,0.04,-0.01,0.01
18.104,0.01,0.01,0.01
18.111,0.04,-0.00,0.04
18.115,0.05,-0.00,0.01
18.118,0.04,-0.00,-0.01
18.123,0.03,0.01,0.04
18.128,0.04,-0.01,-0.02
18.132,0.04,-0.00,-0.00
18.138,0.03,0.00,0.01
18.152,0.03,-0.01,-0.01
